product_id,price,category,tuik_code
5509,15700.0,Banyo dolapları,05
5506,5500.0,Banyo dolapları,05
5510,5500.0,Bilinmeyen,05
5514,3400.0,Banyo dolapları,05
5515,4300.0,Banyo dolapları,05
5507,7850.0,Banyo dolapları,05
5511,7850.0,Banyo dolapları,05
11582,11700.0,Banyo dolapları,05
13403,8250.0,Banyo dolapları,05
5513,9950.0,Banyo dolapları,05
8369,475.0,Anahtar ve takımları,05
8370,650.0,Anahtar ve takımları,05
8371,750.0,Anahtar ve takımları,05
12107,2028.0,Makas ve bıçaklar,05
10078,2880.0,Makas ve bıçaklar,05
10074,3330.0,Makas ve bıçaklar,05
14263,850.0,Makas ve bıçaklar,05
12108,1548.0,Makas ve bıçaklar,05
8408,975.0,SAİT DEMİRCİ,05
8409,1100.0,SAİT DEMİRCİ,05
8341,55.0,Testereler,05
8393,150.0,Testereler,05
9402,105.0,Koku görüntü ses aktarma sistemleri,05
9507,130.0,Telefon tablet bilgisayar,05
8519,190.0,Silikon mastik PU köpük,05
14748,179.0,Yapıştırıcılar,05
12691,76.2,Alçıpan ve alçıpan profil aksesuarları,05
13170,75.0,Alçıpan ve alçıpan profil aksesuarları,05
12359,117.6,Sulama ekipmanları,05
12358,110.4,Sulama ekipmanları,05
12360,150.0,Sulama ekipmanları,05
14311,50.0,Sulama ekipmanları,05
12357,73.2,Sulama ekipmanları,05
12687,54.0,Sulama ekipmanları,05
915,171.0,Alçı kireç,05
1934,20.0,Harç sıva ve yapıştırıcılar,05
1702,20.0,Yardımcı malzemeler,05
9648,75.0,Yardımcı malzemeler,05
14999,75.0,Yardımcı malzemeler,05
15000,75.0,Yardımcı malzemeler,05
12955,75.0,Yardımcı malzemeler,05
14689,75.0,Yardımcı malzemeler,05
3231,169.0,Derz bandı,05
12699,45.0,Derz Dolgular,05
1977,449.0,Derz Dolgular,05
1991,35.0,Derz Dolgular,05
1973,350.0,Derz Dolgular,05
1976,449.0,Derz Dolgular,05
1996,60.0,Derz Dolgular,05
8168,155.0,Derz dolgular,05
6553,115.0,Makas ve bıçaklar,05
15041,280.0,Makas ve bıçaklar,05
12488,225.0,Mala ve sıvacı aletleri,05
10921,200.0,Mala ve sıvacı aletleri,05
12741,250.0,Mala ve sıvacı aletleri,05
2123,280.0,Mala ve sıvacı aletleri,05
10808,235.0,Mala ve sıvacı aletleri,05
641,249.0,Mala ve sıvacı aletleri,05
5554,75.0,Yardımcı malzemeler,05
4628,75.0,Yardımcı malzemeler,05
12950,75.0,Yardımcı malzemeler,05
10681,108.0,Temizlik kimyasalları,05
12970,109.0,Derz dolgular,05
1927,180.0,Harç sıva ve yapıştırıcılar,05
2449,25.0,İlkyardım malzemeleri,05
2444,25.0,İlkyardım malzemeleri,05
2445,29.0,İlkyardım malzemeleri,05
2446,39.0,İlkyardım malzemeleri,05
2741,250.0,Fayans seramik granit taş,05
2742,250.0,Fayans seramik granit taş,05
12876,560.0,Ölçüm cihazları,05
1470,1000.0,Dikenli ve jiletli teller,05
8287,700.0,Fayans çıtası,05
9404,570.0,Anahtar fiş priz,05
9496,570.0,Anahtar fiş priz,05
1772,299.0,Tırmık Yaba,05
1771,329.0,Tırmık Yaba,05
6128,5.0,Elektrik tesisat malzemeleri,05
6127,7.5,Elektrik tesisat malzemeleri,05
541,3500.0,Dış cephe boya,05
539,3500.0,Dış cephe boya,05
549,4000.0,Dış cephe boya,05
551,850.0,Dış cephe boya,05
550,2250.0,Dış cephe boya,05
545,4000.0,Dış cephe boya,05
548,850.0,Dış cephe boya,05
554,2250.0,Dış cephe boya,05
546,4000.0,Dış cephe boya,05
555,850.0,Dış cephe boya,05
552,2250.0,Dış cephe boya,05
544,4000.0,Dış cephe boya,05
560,850.0,Dış cephe boya,05
559,2250.0,Dış cephe boya,05
543,4000.0,Dış cephe boya,05
547,850.0,Dış cephe boya,05
553,2250.0,Dış cephe boya,05
556,4000.0,Dış cephe boya,05
558,850.0,Dış cephe boya,05
557,2250.0,Dış cephe boya,05
1448,3250.0,Dış cephe boya,05
1452,2000.0,Dış cephe boya,05
1451,2000.0,Dış cephe boya,05
1449,3250.0,Bilinmeyen,05
1453,2000.0,Dış cephe boya,05
3720,1950.0,Dış cephe boya,05
3741,1950.0,Dış cephe boya,05
3719,3350.0,Dış cephe boya,05
3721,775.0,Dış cephe boya,05
3622,3350.0,Dış cephe boya,05
3776,775.0,Dış cephe boya,05
3624,1950.0,Dış cephe boya,05
3716,3350.0,Dış cephe boya,05
3778,775.0,Dış cephe boya,05
3717,3350.0,Dış cephe boya,05
13226,775.0,Dış cephe boya,05
3718,1950.0,Dış cephe boya,05
3623,3350.0,Dış cephe boya,05
3700,775.0,Dış cephe boya,05
3625,1950.0,Dış cephe boya,05
11923,4500.0,Dış cephe boya,05
11924,990.0,Dış cephe boya,05
11925,2500.0,Dış cephe boya,05
12071,4500.0,Dış cephe boya,05
11983,990.0,Dış cephe boya,05
11926,2500.0,Dış cephe boya,05
11927,4500.0,Dış cephe boya,05
12014,990.0,Dış cephe boya,05
12034,2500.0,Dış cephe boya,05
11928,4500.0,Dış cephe boya,05
11929,990.0,Dış cephe boya,05
11930,2500.0,Dış cephe boya,05
9603,1300.0,Dış cephe boya,05
9600,2300.0,Dış cephe boya,05
9615,550.0,Dış cephe boya,05
9604,1300.0,Dış cephe boya,05
9601,2300.0,Dış cephe boya,05
9605,1300.0,Dış cephe boya,05
9602,2300.0,Dış cephe boya,05
9617,550.0,Dış cephe boya,05
9606,1300.0,Dış cephe boya,05
9612,2300.0,Dış cephe boya,05
3632,3000.0,Dış cephe boya,05
3681,3000.0,Dış cephe boya,05
3682,3000.0,Dış cephe boya,05
13735,1250.0,Vernik cila,05
6828,766.0,Banyo aksesuarları,05
6807,78.0,Banyo aksesuarları,05
1824,100.0,Banyo aksesuarları,05
14529,72.0,Banyo aksesuarları,05
4977,250.0,Kilit sürgü mavzer,05
13066,450.0,Mala ve sıvacı aletleri,05
2124,399.0,Mala ve sıvacı aletleri,05
3070,50.0,Menfez ve aspiratör,05
12960,32.0,Menfez ve aspiratör,05
14696,50.0,Menfez ve aspiratör,05
13058,450.0,Tesisat malzemeleri,05
4304,525.0,Tesisat malzemeleri,05
8144,625.0,Tesisat malzemeleri,05
13057,425.0,Tesisat malzemeleri,05
12372,175.0,Tesisat malzemeleri,05
7623,4350.0,Plastik Dolap Çekmece,05
5416,139.0,Gece Lambaları,05
14842,295.0,Gece Lambaları,05
6591,33.0,Mobilya ayak ve aksesuarları,05
9218,9.1,Kilit sürgü mavzer,05
6670,65.0,Çocuk güvenliği,05
11615,2350.0,Plastik Dolap Çekmece,05
7618,3900.0,Plastik Dolap Çekmece,05
7620,2000.0,Plastik Dolap Çekmece,05
11614,1725.0,Plastik Dolap Çekmece,05
6572,65.0,Çocuk güvenliği,05
14312,23950.0,Banyo dolapları,05
5030,275.0,Vernik cila,05
5033,3250.0,Vernik cila,05
5031,700.0,Vernik cila,05
14415,3650.0,Banyo dolapları,05
14416,1900.0,Banyo dolapları,05
14395,2300.0,Banyo dolapları,05
14397,1350.0,Banyo dolapları,05
14396,2550.0,Banyo dolapları,05
14398,1550.0,Banyo dolapları,05
9960,29.25,Anahtar fiş priz,05
7745,1750.0,Zımba ve aksesuarları,05
12998,160.0,Sifon Süzgeç Duş Kanalı,05
9829,169.0,Sifon Süzgeç Duş Kanalı,05
9831,13.0,Sifon Süzgeç Duş Kanalı,05
12072,790.0,Dreneja Levhası,05
14926,3000.0,Su pompası hidrofor,05
14927,2800.0,Su pompası hidrofor,05
14929,3975.0,Su pompası hidrofor,05
7120,2250.0,Dresuarlar,05
15068,95.0,Bilinmeyen Kategori,05
3936,95.0,Darkss Profil ve Aksesuarlar,05
15069,95.0,Bilinmeyen Kategori,05
3933,62.5,Darkss Profil ve Aksesuarlar,05
11425,70.0,Bilinmeyen Kategori,05
3935,80.0,Darkss Profil ve Aksesuarlar,05
11470,82.5,Bilinmeyen Kategori,05
6592,208.0,Dübeller,05
2652,,Dübeller,05
9025,669.5,Dübeller,05
10766,122.0,Dübeller,05
6593,279.0,Dübeller,05
2641,39.0,Dübeller,05
6594,179.0,Dübeller,05
2645,39.0,Dübeller,05
6595,201.0,Dübeller,05
6596,208.0,Dübeller,05
2649,45.5,Dübeller,05
9024,357.5,Dübeller,05
10771,104.0,Dübeller,05
10770,78.0,Dübeller,05
10763,65.0,Dübeller,05
9046,533.0,Dübeller,05
9051,71.5,Dübeller,05
9049,676.0,Dübeller,05
1909,100.0,Dübeller,05
9040,97.5,Dübeller,05
9038,455.0,Dübeller,05
9037,84.5,Dübeller,05
9035,669.5,Dübeller,05
4637,375.0,Dübeller,05
9056,2.0,Dübeller,05
9032,71.5,Dübeller,05
9030,617.5,Dübeller,05
9027,533.0,Dübeller,05
13194,294.0,Dübeller,05
12709,300.0,Dübeller,05
9062,104.0,Dübeller,05
9060,884.0,Dübeller,05
10769,143.0,Dübeller,05
9063,650.0,Dübeller,05
9057,487.5,Dübeller,05
9053,78.0,Dübeller,05
10768,650.0,Dübeller,05
9043,32.5,50 ADET,05
10767,39.0,Dübeller,05
4862,2.0,Dübeller,05
11127,50.7,Anahtar fiş priz,05
11989,45.0,Anahtar fiş priz,05
11820,50.7,Anahtar fiş priz,05
11128,45.0,Anahtar fiş priz,05
11990,45.0,Anahtar fiş priz,05
11994,45.0,Anahtar fiş priz,05
11993,45.0,Anahtar fiş priz,05
13162,50.7,Anahtar fiş priz,05
2633,375.0,Pil ve şarj cihazları,05
2629,325.0,Pil ve şarj cihazları,05
13983,115.0,Pil ve şarj cihazları,05
12775,125.0,Pil ve şarj cihazları,05
2630,90.0,Pil ve şarj cihazları,05
2631,215.0,Pil ve şarj cihazları,05
8298,900.0,Sifon Süzgeç Duş Kanalı,05
8299,1050.0,Sifon Süzgeç Duş Kanalı,05
8303,2950.0,Sifon Süzgeç Duş Kanalı,05
12816,180.0,Sifon Süzgeç Duş Kanalı,05
5054,250.0,Sifon Süzgeç Duş Kanalı,05
14817,310.0,Sifon Süzgeç Duş Kanalı,05
14406,280.0,Sifon Süzgeç Duş Kanalı,05
14818,330.0,Sifon Süzgeç Duş Kanalı,05
14407,299.0,Sifon Süzgeç Duş Kanalı,05
5055,275.0,Sifon Süzgeç Duş Kanalı,05
5056,300.0,Sifon Süzgeç Duş Kanalı,05
14405,390.0,Sifon Süzgeç Duş Kanalı,05
8294,1000.0,Sifon Süzgeç Duş Kanalı,05
8295,1300.0,Sifon Süzgeç Duş Kanalı,05
8296,1750.0,Sifon Süzgeç Duş Kanalı,05
8297,2100.0,Sifon Süzgeç Duş Kanalı,05
8293,2750.0,Sifon Süzgeç Duş Kanalı,05
2472,8750.0,Duş setleri ve aksesuarları,05
8693,232.7,Banyo tekstili,05
2465,479.0,Duş setleri ve aksesuarları,05
2464,499.0,Duş setleri ve aksesuarları,05
2463,575.0,Duş setleri ve aksesuarları,05
2475,725.0,Duş setleri ve aksesuarları,05
2474,975.0,Duş setleri ve aksesuarları,05
2473,1150.0,Duş setleri ve aksesuarları,05
2484,2000.0,Duş setleri ve aksesuarları,05
585,1383.2,Duş setleri ve aksesuarları,05
2468,229.0,Duş setleri ve aksesuarları,05
2466,499.0,Duş setleri ve aksesuarları,05
2467,229.0,Duş setleri ve aksesuarları,05
2476,725.0,Duş setleri ve aksesuarları,05
2487,1300.0,Duş setleri ve aksesuarları,05
2485,1950.0,Duş setleri ve aksesuarları,05
2486,1400.0,Duş setleri ve aksesuarları,05
2490,3500.0,Duş setleri ve aksesuarları,05
2469,599.0,Duş setleri ve aksesuarları,05
579,172.9,Duş setleri ve aksesuarları,05
586,132.6,Duş setleri ve aksesuarları,05
589,132.6,Duş setleri ve aksesuarları,05
591,172.9,Duş setleri ve aksesuarları,05
2471,450.0,Duş setleri ve aksesuarları,05
2479,825.0,Duş setleri ve aksesuarları,05
2480,825.0,Duş setleri ve aksesuarları,05
2478,825.0,Duş setleri ve aksesuarları,05
2489,1750.0,Duş setleri ve aksesuarları,05
12149,975.0,Duş setleri ve aksesuarları,05
12150,1990.0,Duş setleri ve aksesuarları,05
582,919.1,Duş setleri ve aksesuarları,05
11557,235.0,Duş setleri ve aksesuarları,05
2482,229.0,Duş setleri ve aksesuarları,05
11906,16025.0,Banyo bataryaları,05
1681,2350.0,Duşakabin ve aksesuarları,05
1672,2350.0,Duşakabin ve aksesuarları,05
1693,2350.0,Duşakabin ve aksesuarları,05
5067,282.0,Duş setleri ve aksesuarları,05
14855,20.0,Duşakabin ve aksesuarları,05
14854,20.0,Duşakabin ve aksesuarları,05
13794,140.0,Duşakabin ve aksesuarları,05
13793,90.0,Duşakabin ve aksesuarları,05
1698,128.7,Duşakabin ve aksesuarları,05
10980,232.7,Duşakabin ve aksesuarları,05
13713,235.0,Duvar paneli ve çıtası,05
12811,439.0,Duvar paneli ve çıtası,05
401,439.0,Duvar paneli ve çıtası,05
12132,389.0,Duvar paneli ve çıtası,05
14367,419.0,Duvar paneli ve çıtası,05
12812,525.0,Duvar paneli ve çıtası,05
14368,435.0,Duvar paneli ve çıtası,05
13716,439.0,Duvar paneli ve çıtası,05
11367,525.0,Duvar paneli ve çıtası,05
11368,629.0,Duvar paneli ve çıtası,05
14369,419.0,Duvar paneli ve çıtası,05
11369,419.0,Duvar paneli ve çıtası,05
11370,525.0,Duvar paneli ve çıtası,05
12462,425.0,Duvar paneli ve çıtası,05
12463,425.0,Duvar paneli ve çıtası,05
6068,325.0,Duvar paneli ve çıtası,05
13019,255.0,Duvar paneli ve çıtası,05
13020,255.0,Duvar paneli ve çıtası,05
6069,330.0,Duvar paneli ve çıtası,05
6070,330.0,Duvar paneli ve çıtası,05
13021,250.0,Duvar paneli ve çıtası,05
6071,327.5,Duvar paneli ve çıtası,05
13030,1150.0,Duvar paneli ve çıtası,05
13029,1150.0,Duvar paneli ve çıtası,05
13028,1150.0,Duvar paneli ve çıtası,05
13022,250.0,Duvar paneli ve çıtası,05
6072,350.0,Duvar paneli ve çıtası,05
13025,350.0,Duvar paneli ve çıtası,05
13024,375.0,Duvar paneli ve çıtası,05
13026,240.0,Duvar paneli ve çıtası,05
13027,240.0,Duvar paneli ve çıtası,05
13070,240.0,Duvar paneli ve çıtası,05
11844,279.0,Duvar paneli ve çıtası,05
11845,500.0,Duvar paneli ve çıtası,05
11621,345.0,Duvar paneli ve çıtası,05
12817,279.0,Duvar paneli ve çıtası,05
6074,500.0,Duvar paneli ve çıtası,05
13645,279.0,Duvar paneli ve çıtası,05
13800,199.0,Duvar paneli ve çıtası,05
13803,199.0,Duvar paneli ve çıtası,05
13802,199.0,Duvar paneli ve çıtası,05
13801,199.0,Duvar paneli ve çıtası,05
11468,14150.0,Zımparalar,05
3248,7250.0,Zımparalar,05
5286,282.0,Mala ve sıvacı aletleri,05
5279,335.0,Mala ve sıvacı aletleri,05
14939,240.0,Mala ve sıvacı aletleri,05
14285,300.0,Mala ve sıvacı aletleri,05
9419,45.0,Elektrik tesisat malzemeleri,05
9418,55.0,Elektrik tesisat malzemeleri,05
9447,55.0,Elektrik tesisat malzemeleri,05
9483,65.0,Elektrik tesisat malzemeleri,05
9482,65.0,Elektrik tesisat malzemeleri,05
9414,78.0,Elektrik tesisat malzemeleri,05
9455,45.0,Elektrik tesisat malzemeleri,05
9442,95.0,Elektrik tesisat malzemeleri,05
9417,40.0,Elektrik tesisat malzemeleri,05
9460,95.0,Elektrik tesisat malzemeleri,05
9416,65.0,Elektrik tesisat malzemeleri,05
4401,370.0,Tesisat malzemeleri,05
4400,265.0,Tesisat malzemeleri,05
7015,90.0,Organizer Kaşıklık,05
6991,95.0,Organizer Kaşıklık,05
6996,50.0,Organizer Kaşıklık,05
6986,175.0,Organizer Kaşıklık,05
6983,280.0,Raf ve havluluk,05
6985,60.0,Organizer Kaşıklık,05
6999,170.0,Organizer Kaşıklık,05
6995,100.0,Raf ve havluluk,05
7030,60.0,Organizer Kaşıklık,05
1812,500.0,İlkyardım malzemeleri,05
11585,6150.0,Banyo dolapları,05
11584,21250.0,Banyo dolapları,05
12557,21250.0,Banyo dolapları,05
12560,10600.0,Banyo dolapları,05
12048,17900.0,Banyo dolapları,05
12692,4500.0,Banyo dolapları,05
12695,5550.0,Banyo dolapları,05
5467,12950.0,Banyo dolapları,05
8394,40.0,Eğe ve törpüler,05
8395,35.0,Eğe ve törpüler,05
3965,4.8,Asma tavan sistemleri,05
11508,1800.0,El ve Taşıma Arabaları,05
6185,1390.0,El ve Taşıma Arabaları,05
11509,2150.0,El ve Taşıma Arabaları,05
11510,2350.0,El ve Taşıma Arabaları,05
2714,125.0,El ve Taşıma Arabaları,05
8447,306.0,El ve Taşıma Arabaları,05
9301,598.8,El ve Taşıma Arabaları,05
9303,598.8,El ve Taşıma Arabaları,05
11514,700.0,El ve Taşıma Arabaları,05
14742,215.0,Duş setleri ve aksesuarları,05
2459,349.0,Duş setleri ve aksesuarları,05
2458,349.0,Duş setleri ve aksesuarları,05
10925,129.0,Duş setleri ve aksesuarları,05
2461,129.0,Duş setleri ve aksesuarları,05
2462,229.0,Duş setleri ve aksesuarları,05
5428,649.0,El fenerleri,05
5429,325.0,El fenerleri,05
11392,600.0,Işıldak ve kamp lambası,09
11391,560.0,El fenerleri,05
7365,425.0,Işıldak ve kamp lambası,09
13738,425.0,Işıldak ve kamp lambası,09
12426,50.0,El fenerleri,05
5415,325.0,El fenerleri,05
5422,399.0,El fenerleri,05
5434,900.0,El fenerleri,05
5431,100.0,El fenerleri,05
5433,550.0,El fenerleri,05
5421,699.0,El fenerleri,05
7342,75.0,El fenerleri,05
14848,45.0,El fenerleri,05
7346,105.0,El fenerleri,05
12045,225.0,El fenerleri,05
11388,175.0,El fenerleri,05
13153,199.0,El fenerleri,05
13736,225.0,El fenerleri,05
11395,250.0,El fenerleri,05
13154,225.0,El fenerleri,05
13151,175.0,El fenerleri,05
7379,300.0,El fenerleri,05
14845,235.0,El fenerleri,05
7380,400.0,El fenerleri,05
14840,265.0,El fenerleri,05
11394,425.0,El fenerleri,05
13159,525.0,El fenerleri,05
7387,625.0,El fenerleri,05
11393,475.0,El fenerleri,05
12644,275.0,El fenerleri,05
13149,150.0,El fenerleri,05
14844,175.0,El fenerleri,05
12425,100.0,El fenerleri,05
12043,295.0,El fenerleri,05
14843,530.0,El fenerleri,05
13152,275.0,El fenerleri,05
7385,355.0,El fenerleri,05
12329,200.0,"EL POMPASI MİNİ CMC6782, CMC, Lastik bakım",07
12328,250.0,"EL POMPASI UZUN CMC6783, CMC, Lastik bakım",07
2581,75.0,Temizlik gereçleri,05
11384,1450.0,Telefon tablet bilgisayar,05
14329,240.0,Testereler,05
14330,245.0,Testereler,05
14331,265.0,Testereler,05
11122,229.0,Eldivenler,05
14323,40.0,Eldivenler,05
9299,65.0,Eldivenler,05
14325,60.0,Eldivenler,05
5807,179.0,Eldivenler,05
9266,39.0,Eldivenler,05
11120,110.0,Eldivenler,05
13929,250.0,Eldivenler,05
11121,79.0,Eldivenler,05
14042,69.0,Eldivenler,05
13221,59.0,Eldivenler,05
6143,99.0,Eldivenler,05
12975,90.0,Eldivenler,05
12905,199.0,Eldivenler,05
12182,445.0,Eldivenler,05
12183,445.0,Eldivenler,05
13926,290.0,Eldivenler,05
6286,39.0,Eldivenler,05
9305,45.0,Eldivenler,05
9304,45.0,Eldivenler,05
14750,179.0,Eldivenler,05
12184,179.0,Eldivenler,05
13224,45.0,Eldivenler,05
11116,75.0,Eldivenler,05
14324,39.0,Eldivenler,05
12902,37.5,Eldivenler,05
9288,39.0,Eldivenler,05
12900,55.0,Eldivenler,05
9293,39.0,Eldivenler,05
9290,39.0,Eldivenler,05
9291,39.0,Eldivenler,05
9292,39.0,Eldivenler,05
1469,49.0,Temizlik gereçleri,05
14909,49.0,Temizlik gereçleri,05
1467,49.0,Temizlik gereçleri,05
1468,49.0,Temizlik gereçleri,05
14041,60.0,Eldivenler,05
9017,5.2,Kablo kanalları ve boruları,05
9016,7.2,Kablo kanalları ve boruları,05
12114,9.1,Kablo kanalları ve boruları,05
13423,12.0,Kablo kanalları ve boruları,05
1504,20.4,Kablo kanalları ve boruları,05
12511,9.1,Kablo kanalları ve boruları,05
12512,20.0,Kablo kanalları ve boruları,05
14859,39.0,Kablo kanalları ve boruları,05
14860,49.0,Kablo kanalları ve boruları,05
14831,1540.0,Elektrik tesisat malzemeleri,05
14347,1300.0,Nevresim ve yatak örtüleri,05
14348,2300.0,Nevresim ve yatak örtüleri,05
14349,1800.0,Isıtıcılar,05
14350,2400.0,Isıtıcılar,05
12884,9500.0,Elektrikli süpürgeler,05
12882,9500.0,Elektrikli süpürgeler,05
15061,4350.0,Kırıcı deliciler,05
5631,375.0,Kaynak makineleri,05
8201,239.0,Planya ve frezeler,05
7567,900.0,Testere ve kesiciler,05
10942,625.0,Testere ve kesiciler,05
14272,149.0,Testere ve kesiciler,05
14271,269.0,Testere ve kesiciler,05
13009,329.0,Testere ve kesiciler,05
14270,550.0,Testere ve kesiciler,05
8180,110.0,Testere ve kesiciler,05
10934,220.0,Testere ve kesiciler,05
624,125.0,Testere ve kesiciler,05
13011,135.0,Testere ve kesiciler,05
14273,250.0,Testere ve kesiciler,05
15059,505.0,Testere ve kesiciler,05
13010,350.0,Testere ve kesiciler,05
14508,115.0,Testere ve kesiciler,05
3065,50.0,Testereler,05
3133,294.0,İş ayakkabıları,05
13367,588.0,Emniyet kemerleri,05
14036,1000.0,Emniyet kemerleri,05
6441,95.0,Çocuk güvenliği,05
13192,28.0,Çocuk güvenliği,05
5131,175.0,Banyo kazanları,05
5315,165.0,Kapı ve pencere aksesuarları,05
5316,169.0,Kapı ve pencere aksesuarları,05
3769,450.0,Endüstriyel ve epoksi boya,05
3768,1250.0,Endüstriyel ve epoksi boya,05
12966,1250.0,Endüstriyel ve epoksi boya,05
3762,450.0,Endüstriyel ve epoksi boya,05
3763,1250.0,Endüstriyel ve epoksi boya,05
3760,450.0,Endüstriyel ve epoksi boya,05
2560,99.0,Temizlik gereçleri,05
14316,125.0,Yapıştırıcılar,05
14317,125.0,Yapıştırıcılar,05
14318,125.0,Yapıştırıcılar,05
10665,600.0,Epoksi tabancaları,05
11828,279.0,Epoksi tabancaları,05
9796,575.0,Epoksi tabancaları,05
11827,625.0,Epoksi tabancaları,05
14790,145.0,Epoksi tabancaları,05
9797,475.0,Epoksi tabancaları,05
3188,40.0,Darkss EPS beyaz,05
3184,400.0,Darkss EPS beyaz,05
3189,50.0,Darkss EPS beyaz,05
3200,515.0,Darkss EPS beyaz,05
3206,50.0,Darkss EPS beyaz,05
3203,515.0,Darkss EPS beyaz,05
3198,535.0,Darkss EPS karbonlu,05
3219,75.0,Darkss EPS karbonlu,05
3215,600.0,Darkss EPS karbonlu,05
3208,600.0,Darkss EPS karbonlu,05
3209,575.0,Darkss EPS karbonlu,05
3213,575.0,Darkss EPS karbonlu,05
7085,749.0,EPS Karbonlu,05
6826,725.0,Banyo aksesuarları,05
6805,208.0,Banyo aksesuarları,05
1822,159.0,Banyo aksesuarları,05
6834,1137.0,Banyo aksesuarları,05
12963,1000.0,Floresan ve led paneller,05
562,159.0,Sprey boyalar,05
10731,93.0,Yönlendirme levhaları ve İsimlikler,05
10732,93.0,Yönlendirme levhaları ve İsimlikler,05
10733,93.0,Yönlendirme levhaları ve İsimlikler,05
10865,98.0,Yönlendirme levhaları ve İsimlikler,05
10863,93.0,Yönlendirme levhaları ve İsimlikler,05
10734,93.0,Yönlendirme levhaları ve İsimlikler,05
10735,93.0,Yönlendirme levhaları ve İsimlikler,05
10736,93.0,Yönlendirme levhaları ve İsimlikler,05
10866,93.0,Yönlendirme levhaları ve İsimlikler,05
10737,93.0,Yönlendirme levhaları ve İsimlikler,05
10740,93.0,Yönlendirme levhaları ve İsimlikler,05
10738,93.0,Yönlendirme levhaları ve İsimlikler,05
10739,93.0,Yönlendirme levhaları ve İsimlikler,05
10741,93.0,Yönlendirme levhaları ve İsimlikler,05
10864,93.0,Yönlendirme levhaları ve İsimlikler,05
10742,93.0,Yönlendirme levhaları ve İsimlikler,05
10743,93.0,Yönlendirme levhaları ve İsimlikler,05
10744,93.0,Yönlendirme levhaları ve İsimlikler,05
10745,93.0,Yönlendirme levhaları ve İsimlikler,05
10746,93.0,Yönlendirme levhaları ve İsimlikler,05
10747,93.0,Yönlendirme levhaları ve İsimlikler,05
10748,93.0,Yönlendirme levhaları ve İsimlikler,05
10749,93.0,Yönlendirme levhaları ve İsimlikler,05
10750,93.0,Yönlendirme levhaları ve İsimlikler,05
8425,1750.0,"Çiroz makinesi, etriye",05
3247,225.0,Tırpan kenar kesme makineleri,05
7433,1500.0,Paslanmaz çelik eviyeler,05
7434,2000.0,Paslanmaz çelik eviyeler,05
7437,2285.0,Paslanmaz çelik eviyeler,05
7436,2500.0,Paslanmaz çelik eviyeler,05
7439,5000.0,Paslanmaz çelik eviyeler,05
7438,5000.0,Paslanmaz çelik eviyeler,05
7440,3250.0,Paslanmaz çelik eviyeler,05
7452,3750.0,Paslanmaz çelik eviyeler,05
11101,5500.0,Paslanmaz çelik eviyeler,05
11100,4750.0,Paslanmaz çelik eviyeler,05
13754,3500.0,Paslanmaz çelik eviyeler,05
7453,3500.0,Paslanmaz çelik eviyeler,05
7454,4250.0,Paslanmaz çelik eviyeler,05
7455,4250.0,Paslanmaz çelik eviyeler,05
13753,3500.0,Paslanmaz çelik eviyeler,05
13035,2000.0,Paslanmaz çelik eviyeler,05
7460,2250.0,Paslanmaz çelik eviyeler,05
7462,3750.0,Paslanmaz çelik eviyeler,05
7461,3750.0,Paslanmaz çelik eviyeler,05
11107,7280.0,Granit eviyeler,05
11108,7280.0,Granit eviyeler,05
11104,6385.0,Granit eviyeler,05
11109,6385.0,Granit eviyeler,05
11110,6655.0,Granit eviyeler,05
11111,6655.0,Granit eviyeler,05
1493,18900.0,Granit eviyeler,05
1496,17880.0,Granit eviyeler,05
12086,160.0,Tesisat malzemeleri,05
9441,180.0,Tv anteni uydu alıcısı ve aksesuarları,05
9453,25.0,Tv anteni uydu alıcısı ve aksesuarları,05
9437,95.0,Tv anteni uydu alıcısı ve aksesuarları,05
9440,240.0,Tv anteni uydu alıcısı ve aksesuarları,05
9438,120.0,Tv anteni uydu alıcısı ve aksesuarları,05
9439,165.0,Tv anteni uydu alıcısı ve aksesuarları,05
9493,45.0,Tv anteni uydu alıcısı ve aksesuarları,05
2764,278.0,Fayans seramik granit taş,05
2766,278.0,Fayans seramik granit taş,05
2765,278.0,Fayans seramik granit taş,05
2767,278.0,Fayans seramik granit taş,05
2591,149.0,Temizlik gereçleri,05
2570,200.0,Fırça ve saplar,05
2583,199.0,Temizlik gereçleri,05
6144,85.0,Solar aydınlatma ve fenerler,05
15055,1000.0,Bilinmeyen,05
11920,650.0,Betopan,05
13784,1250.0,Taş yünü,05
3251,125.0,"FİLİT BÖCEK SİNEK İLACI AERESOL SPREY (KIRMIZI), DUAL, Haşere böcek",05
3254,115.0,"FİLİT BÖCEK VE KARINCA YEMİ 4'LÜ, 6 G, DUAL, Haşere böcek",05
3255,125.0,"FİLİT KARINCA YEMİ GRANÜL 100 GR, DUAL, Haşere böcek",05
3257,115.0,"FİLİTOX FARE ZEHİRİ YEM 250GR BUGDAY, DUAL, Haşere böcek",05
3886,1000.0,Yağlı boya,05
3890,500.0,Yağlı boya,05
3258,75.0,"FİLTRAP FARE YAPIŞKAN 125 GR, DUAL, Haşere böcek",05
3259,100.0,"FİLTRAP SİNEK KAPANI 4'LÜ YAPIŞKAN 60CM X4, DUAL, Haşere böcek",05
9771,179.4,Sofra grubu,05
9772,179.4,Sofra grubu,05
11649,120.0,Fırça ve saplar,05
14315,65.0,Fırça rulo sap,05
