product-name,kategori,product_price
Ice Break Şekersiz Latte 375 Ml,İçecekler,"64,95"
Ice Break Vanilyalı Latte 375 Ml,İçecekler,"64,95"
İçim Ayran 1 Lt,İçecekler,"49,90"
"İçim Ayran 1,5 Lt",İçecekler,"69,90"
İçim Ayran 285 Ml,İçecekler,"18,95"
İçim Yarım Yağlı Bardak Ayran 170 Ml,İçecekler,"11,50"
Jacobs 2'si 1 Arada 10*14 Gr,İçecekler,"105,00"
Jacobs 2'si 1 Arada 16'lı Paket,İçecekler,"145,00"
Jacobs 3ü 1 Arada 10*12 Gr,İçecekler,"105,00"
Jacobs 3ü 1 Arada 16 Gr,İçecekler,"12,00"
Jacobs 3'ü 1 Arada 16'lı Paket,İçecekler,"145,00"
Jacobs 3'ü1 Arada Gold Yoğun Lezzet 18 Gr,İçecekler,"18,50"
Jacobs Cafe Crema Gold Çekirdek Kahve 500 Gr,İçecekler,"789,95"
Jacobs Espresso 7 Classico Kapsül Kahve 52 Gr 10'lu,İçecekler,"279,95"
Jacobs Lungo 8 Intenso Kapsül Kahve 52 Gr 10'lu,İçecekler,"279,95"
Jacobs Monarch Filtre Kahve 250 Gr,İçecekler,"389,95"
Jacobs Monarch Gold 100 Gr,İçecekler,"389,95"
Jacobs Monarch Gold 150 Gr,İçecekler,"479,95"
Jacobs Monarch Gold 2 Gr,İçecekler,"15,00"
Jacobs Monarch Gold 200 Gr,İçecekler,"689,95"
Jacobs Velvet Gold Hazır Kahve 100 Gr,İçecekler,"349,95"
Kahve Dünyası 4'lü Türk Kahvesi 100 Gr + Fincan Hediyeli,İçecekler,"319,95"
Kahve Dünyası Antep Fıstıklı Sütlü Gofrik 225 Gr,İçecekler,"249,95"
Kahve Dünyası Espresso Çekirdek 1 Kg,İçecekler,"1.199,95"
Kahve Dünyası Filtre Kahve Çekirdek 1 Kg,İçecekler,"1.199,95"
Kahve Dünyası Filtre Kahve Kağıdı 80'li,İçecekler,"139,95"
Kahve Dünyası Orta Kavrulmuş Türk Kahvesi 100 Gr,İçecekler,"89,50"
Kahve Dünyası Orta Kavrulmuş Türk Kahvesi 250 Gr,İçecekler,"223,50"
Kula Ananaslı Maden Sodası 6*200 Ml,İçecekler,"69,95"
Kula Karadut&Frenk Üzümlü Maden Sodası 6*200 Ml,İçecekler,"69,95"
Kula Limon Aromalı Maden Suyu 6*200 Ml,İçecekler,"69,95"
Kula Maden Sodası 6*200 Ml,İçecekler,"49,95"
Kula Maden Suyu 200 Ml,İçecekler,"10,00"
Kula Mandalinalı Maden Suyu 6*200 Ml,İçecekler,"69,95"
Lipton Adaçayı 35 Gr,İçecekler,"89,95"
Lipton Demlik Poşet Çay Doğu Karadeniz 48'li 153 Gr,İçecekler,"109,95"
Lipton Doğu Karadeniz Bardak Poşet Çay 100'lü 200 Gr,İçecekler,"237,50"
Lipton Doğu Karadeniz Bardak Poşet Çay 25'li 50 Gr,İçecekler,"79,95"
Lipton Doğu Karadeniz Çay 1000 Gr,İçecekler,"295,95"
Lipton Doğu Karadeniz Demlik Poşet Çay 320 GR 100'lü,İçecekler,"209,95"
Lipton Doğu Karadeniz Dökme Çay 500 Gr,İçecekler,"179,95"
Lipton Earl Grey Bardak Poşet Çay 100'lü,İçecekler,"299,95"
Lipton Earl Grey Bardak Poşet Çay 25'li 50 Gr,İçecekler,"99,95"
Lipton Earl Grey Demlik Poşet 100'lü 320 Gr,İçecekler,"249,95"
Lipton Earl Grey Demlik Poşet Çay 48'li,İçecekler,"119,95"
Lipton Earl Grey Dökme Çay 1000 Gr,İçecekler,"419,95"
Lipton Earl Grey Dökme Çay 500 Gr,İçecekler,"229,95"
Lipton Eary Grey Demlik Poşet Çay 120 li,İçecekler,"249,90"
Lipton Extra Dem Demlik Poşet 100'lü 320 Gr,İçecekler,"294,90"
Lipton Extra Dem Demlik Poşet Çay 48'li,İçecekler,"134,95"
Lipton Extra Dem Dökme Çay 500 Gr,İçecekler,"229,95"
Lipton Form Plus Kayısılı Çay 40 Gr,İçecekler,"89,95"
Lipton Ice Tea Ahududu 1 Lt,İçecekler,"59,50"
Lipton Ice Tea Ahududu 330 Lt,İçecekler,"45,00"
Lipton Ice Tea Karpuz Aromalı İçecek 1 Lt,İçecekler,"59,50"
"Lipton Ice Tea Karpuz ve Nane Aromalı İçecek 1,5 Lt",İçecekler,"69,50"
Lipton Ice Tea Limon Aromalı İçecek 1 Lt,İçecekler,"59,50"
"Lipton Ice Tea Limon Aromalı İçecek 1,5 Lt",İçecekler,"69,50"
Lipton Ice Tea Limon Aromalı İçecek 330 Ml,İçecekler,"45,00"
Lipton Ice Tea Limon Aromalı İçecek 4*1 Lt,İçecekler,"225,00"
Lipton Ice Tea Limon Aromalı İçecek 6*330 Ml,İçecekler,"250,00"
Lipton Ice Tea Mango Aromalı İçecek 1 Lt,İçecekler,"59,50"
"Lipton Ice Tea Mango Aromalı İçecek 1,5 Lt",İçecekler,"69,50"
Lipton Ice Tea Mango Aromalı İçecek 330 Ml,İçecekler,"45,00"
Lipton Ice Tea Mango Aromalı İçecek 6*330 Ml,İçecekler,"250,00"
Lipton Ice Tea Şeftali Aromalı İçecek 1 Lt,İçecekler,"59,50"
"Lipton Ice Tea Şeftali Aromalı İçecek 1,5 Lt",İçecekler,"69,50"
Lipton Ice Tea Şeftali Aromalı İçecek 2 Lt,İçecekler,"79,50"
Lipton Ice Tea Şeftali Aromalı İçecek 330 Ml,İçecekler,"45,00"
Lipton Ice Tea Şeftali Aromalı İçecek 4*1 Lt,İçecekler,"225,00"
Lipton Ice Tea Şeftali Aromalı İçecek 6*330 Ml,İçecekler,"250,00"
Lipton İce Tea Şekersiz Şeftali Pet 1 L,İçecekler,"59,50"
Lipton Ice Tea Tropical 2 Lt,İçecekler,"79,50"
"Lipton Ice Tea Yeşil Çay&Limon Aromalı İçecek 1,5 Lt",İçecekler,"69,50"
Lipton Ihlamur Çayı 32 Gr,İçecekler,"89,95"
Lipton Kuşburnu Çayı 50 Gr,İçecekler,"89,95"
Lipton Limonlu Yeşilçay 20'li,İçecekler,"89,95"
Lipton Mango&Ananas Yeşil Çay 20'li,İçecekler,"89,95"
Lipton Papatya Çayı 30 Gr,İçecekler,"89,95"
Lipton Rezene Bitki Çayı 40 Gr,İçecekler,"89,95"
Lipton Slim Plus Kiraz Saplı 40 Gr,İçecekler,"89,95"
Lipton Tomurcuk Extra Yoğun Earl Grey Dökme Çay 100 Gr,İçecekler,"99,95"
Lipton Yellow Dökme Çay 500 Gr,İçecekler,"214,95"
Lipton Yellow Label Bardak Poşet Çay 100'lü 200 Gr,İçecekler,"299,95"
Lipton Yellow Label Bardak Poşet Çay 25'li 50 Gr,İçecekler,"99,95"
Lipton Yellow Label Demlik Poşet 100'lü 320 Gr,İçecekler,"249,95"
Lipton Yellow Label Demlik Poşet 120'Li,İçecekler,"249,90"
Lipton Yellow Label Demlik Poşet Çay 24 lü,İçecekler,"69,95"
Lipton Yellow Label Demlik Poşet Çay 48'li,İçecekler,"119,95"
Lipton Yellow Label Dökme Çay 1 Kg,İçecekler,"319,95"
Lipton Yeşil Çay 20'li 30 Gr,İçecekler,"89,95"
Lipton Yumuşak İçimli Yeşil Çay 20'li,İçecekler,"89,95"
Mehmet Efendi Brazilian Filtre Kahve 250 Gr,İçecekler,"264,50"
Mehmet Efendi Colombian Filtre Kahve 250 Gr,İçecekler,"285,50"
Mehmet Efendi Türk Kahvesi 100 Gr,İçecekler,"97,50"
Meysu %100 Portakal Suyu 1 Lt,İçecekler,"89,95"
Meysu 1/1 %100 Cam Nar,İçecekler,"85,00"
Meysu Anadolu Şerbeti Cam Şişe 1 Lt,İçecekler,"69,95"
Meysu Ananas Aromalı Meyve Suyu 1 Lt,İçecekler,"55,00"
Meysu Antioksidan %100 Karışık Meyve Suyu Cam Şişe 1 Lt,İçecekler,"85,00"
Meysu Gül Şerbeti Meysu 1 Lt,İçecekler,"69,95"
Meysu Karışık Meyve Nektarı Cam Şişe 1 Lt,İçecekler,"62,50"
Meysu Karışık Meyveli Nektar 1 Lt,İçecekler,"55,00"
Meysu Karışık Vitaminli Nektar 200 Ml,İçecekler,"12,50"
Meysu Multimix %100 Karışık Meyve Suyu Cam Şişe 1 Lt,İçecekler,"85,00"
Meysu Şeftali Nektar 1 Lt,İçecekler,"62,50"
Meysu Şeftali Nektar 200 Ml,İçecekler,"12,50"
Meysu Şeftali Nektarı 1 Lt,İçecekler,"55,00"
Meysu Vişne Nektar Cam Şişe 1 Lt,İçecekler,"62,50"
Meysu Vişne Nektarı 1 Lt,İçecekler,"55,00"
Meysu Vişneli Nektar 200 Ml,İçecekler,"12,50"
Monster Energy Pipeline Punch Enerji İçeceği 500 Ml,İçecekler,"70,00"
Monster Enerji İçeceği 355 Ml,İçecekler,"70,00"
Monster Rossi Enerji İçeceği 500 Ml,İçecekler,"70,00"
Monster Ultra Enerji İçeceği 500 Ml,İçecekler,"70,00"
Nescafe 2si 1 Arada 10 Gr,İçecekler,"12,50"
Nescafe 2'si 1 Arada 10'lu 10 Gr,İçecekler,"99,95"
Nescafe 2si 1 Arada 11 Al 10 Öde,İçecekler,"150,00"
"Nescafe 3ü 1 Arada 17,5 Gr",İçecekler,"12,50"
Nescafe 3ü 1 Arada Ekstra,İçecekler,"12,50"
Nescafe 3ü 1 Arada Ekstra 10'lu,İçecekler,"99,95"
"Nescafe 3ü 1 Arada Orijinal 10*17,5 Gr",İçecekler,"99,95"
Nescafe 3'ü 1 Arada Sütlü Köpüklü 10*18 Gr,İçecekler,"99,95"
"Nescafe 3ü 1 Arada Sütlü Köpüklü 15,2 Gr",İçecekler,"12,50"
Nescafe 3ü1 Arada İce Choco Tekli,İçecekler,"12,50"
Nescafe Classic 100 Gr,İçecekler,"189,00"
Nescafe Classic 2 Gr,İçecekler,"13,50"
Nescafe Classic 200 Gr,İçecekler,"378,00"
Nescafe Classic 50 Gr,İçecekler,"125,00"
Nescafe Crema Latte 17 Gr,İçecekler,"14,50"
Nescafe Gold 180 Gr,İçecekler,"274,95"
Nescafe Gold 2 Gr,İçecekler,"14,50"
Nescafe Gold 50 Gr,İçecekler,"199,95"
Nescafe Gold Blend 37 Çözünebilir Kahve 100 Gr,İçecekler,"279,50"
Nescafe Gold Filtre Kahve 250 Gr,İçecekler,"329,95"
"Nescafe Mocha 17,9 Gr",İçecekler,"14,50"
Nescafe Original 3ü 1 Arada 15'li,İçecekler,"150,00"
Nescafe Sütlü Köpüklü 2'si 1 Arada 10 Gr,İçecekler,"12,50"
Nescafe Xpress Çikolatalı Soğuk Kahve 250 Ml,İçecekler,"70,00"
Nescafe Xpress Coconatte 250 Ml,İçecekler,"70,00"
Nescafe Xpress Karamelli Soğuk Kahve 250 Ml,İçecekler,"70,00"
Nescafe Xpress Orijinal Latte Soğuk Kahve 250 Ml,İçecekler,"70,00"
Nescafe Xpress Şeker İlavesiz Latte Soğuk Kahve 250 Ml,İçecekler,"70,00"
Nescafe Xpress Şekersiz Americano 250 Ml,İçecekler,"70,00"
Nescafe Xpress Vanilyalı Soğuk Kahve 250 Ml,İçecekler,"70,00"
Nestle 2'si 1 arada Sütlü Köpüklü 10'lu Nescafe,İçecekler,"99,95"
Nestle Coffee Mate 100 Gr,İçecekler,"82,50"
Nestle Coffee Mate Kahve Kreması 200 Gr,İçecekler,"131,50"
Nestle Coffee Mate Kahve Kreması 500 Gr,İçecekler,"314,50"
Nestle Nesquik Çikolatalı İçecek Tozu 180 Gr,İçecekler,"128,50"
Nestle Nesquik Çikolatalı İçecek Tozu 375 Gr,İçecekler,"224,95"
Nestle Salep 17 Gr,İçecekler,"12,50"
"Nestle Sıcak Çikolata 18,5 Gr",İçecekler,"12,50"
Obsesso Cappuccino Soğuk Kahve 250 Ml,İçecekler,"199,95"
Obsesso Caramel Macchiato Soğuk Kahve 0.25L,İçecekler,"45,00"
Obsesso Latte Soğuk Kahve 250 Ml,İçecekler,"45,00"
Obsesso Mocha Soğuk Kahve 250 Ml,İçecekler,"45,00"
Obsesso Whıte Chocolate Mocha Soğuk Kahve 0.25L,İçecekler,"45,00"
Ofçay Çamlıca Filizi Dökme Çay 1000 Gr,İçecekler,"289,90"
Ofçay Hazine Bardak Poşet Çay 25 Adet,İçecekler,"69,95"
Pepsi 330 Ml,İçecekler,"45,00"
Pepsi 330 Ml pet,İçecekler,"19,95"
Pepsi Kola 1 Lt,İçecekler,"59,50"
"Pepsi Kola 1,5 Lt",İçecekler,"59,95"
Pepsi Kola 2.5 Lt,İçecekler,"85,00"
Pepsi Kola 4*1 Lt,İçecekler,"225,00"
Pepsi Max 330 Ml,İçecekler,"45,00"
"Pepsi Max Kola 1,5 Lt",İçecekler,"59,95"
Pepsi Max Pet 330 Ml,İçecekler,"19,95"
Pin Beyaz Şeftali Soğuk Çay 1 Litre,İçecekler,"74,95"
Pin Cool Lime 1 Litre,İçecekler,"74,95"
Pin Cool Lime 250 Ml,İçecekler,"29,95"
Pin Hibiscus Soğuk Çay 1 Litre,İçecekler,"74,95"
Pin Hibiscus Soğuk Çay 250 Ml,İçecekler,"29,95"
Pin Vitaminli Blueberry Açai Aromalı Soğuk Çay 1 Lt,İçecekler,"74,95"
Pin Vitaminli Çilek Vanilya Aromalı Soğuk Çay 1 Lt,İçecekler,"74,95"
Pin Vitaminli Orange Mango Aromalı Soğuk Çay 1 Lt,İçecekler,"74,95"
Pin Vitaminli Şeftali Aromalı Soğuk Çay 1Lt,İçecekler,"74,95"
Pınar Akdeniz Karışık Meyve Nektarı 1 Lt,İçecekler,"59,90"
Pınar Akdeniz Karışık Meyve Nektarı 200 Ml,İçecekler,"12,95"
Pınar Frii Ananaslı 250 Ml,İçecekler,"29,95"
Pınar Frii Orman Meyveli 250 Ml,İçecekler,"29,95"
Pınar Frii Yeşil Elmalı 250 Ml,İçecekler,"29,95"
Pınar Limonata 1 Lt,İçecekler,"45,00"
Pınar Limonata 4*1 Lt,İçecekler,"159,95"
Pınar Limonata Şekersiz 4*1 Lt,İçecekler,"159,95"
Pınar Narçın 1 Lt,İçecekler,"45,00"
Pınar Pratik Şişe Ayran 1 Lt,İçecekler,"64,95"
Pınar Premıum Su 400 Ml,İçecekler,"15,00"
Pınar Şeftali Aromalı Meyve Suyu 1 Lt,İçecekler,"59,90"
Pınar Şeftali Meyve Suyu 200 Ml,İçecekler,"12,95"
Pınar Şekersiz Limonata 1 Lt,İçecekler,"45,00"
"Pınar Su 0,5 LT",İçecekler,"10,00"
"Pınar Su 0,75 LT",İçecekler,"25,00"
Pınar Su 5 LT,İçecekler,"49,95"
"Pınar Su 6*1,5 Lt",İçecekler,"69,95"
Pınar Su Premium 1 L,İçecekler,"25,00"
"Pınar Su Sparkling Cam Şişe 0,75 CL",İçecekler,"34,95"
Pınar Vişne Aromalı Meyve Suyu 1 Lt,İçecekler,"59,90"
Pınar Vişne Aromalı Meyve Suyu 200 Ml,İçecekler,"12,95"
Powerade Ice Blast Karışık Meyve Aromalı Spor İçeceği 500 Ml,İçecekler,"60,00"
Red Bull Enerji İçeceği 250 Ml,İçecekler,"60,00"
Red Bull Enerji İçeceği 355 Ml,İçecekler,"80,00"
Red Bull Enerji İçeceği 4*250 Ml,İçecekler,"228,00"
Red Bull Enerji İçeceği 473 Ml,İçecekler,"100,00"
Red Bull Enerji İçeceği Blue Edition 250 Ml,İçecekler,"60,00"
Red Bull Enerji İçeceği Şekersiz 250 Ml,İçecekler,"60,00"
Red Bull The Summer Edition Hindistan Cevizi&Açai Aromalı Enerji İçeceği 250 Ml,İçecekler,"60,00"
Red Bull The Summer Edition Şeftali Aromalı Enerji İçeceği 250 Ml,İçecekler,"60,00"
Redbull Karpuz Aromalı Enerji İçeceği 250 Ml,İçecekler,"60,00"
Redbull Peach Edition Şeftali 250 Ml,İçecekler,"60,00"
Redbull Summer Edition Kayısı - Çilek Aromalı Enerji İçeceği 250 ml,İçecekler,"60,00"
Redbull Summer Edition Pitaya 250 Ml,İçecekler,"60,00"
Redbull Winter Edition Enerji İçeceği 250 ml,İçecekler,"60,00"
San Pellegrino Doğal Mineralli Su 250 Ml,İçecekler,"79,95"
San Pellegrino Doğal Mineralli Su 750 Ml,İçecekler,"159,95"
Schweppes Bitter Limon Aromalı Gazlı İçecek 1 Lt,İçecekler,"80,00"
Schweppes Mandalina Aromalı Gazlı İçecek 1 Lt,İçecekler,"80,00"
Schweppes Tonik 1 Lt,İçecekler,"80,00"
Schweppes Tonik 250 Ml,İçecekler,"39,95"
Şölen Lupo Sandiviç Kek Çilekli 182 Gr,İçecekler,"79,00"
Sprite Cool Mint Limonlu Gazoz 1 LT,İçecekler,"55,00"
Sprite Cool Mint Limonlu Teneke Gazoz 330 ML,İçecekler,"45,00"
Sprite Gazoz 1 Lt,İçecekler,"55,00"
"Sprite Gazoz 1,5 Lt",İçecekler,"70,00"
"Sprite Gazoz 2,5 Lt",İçecekler,"77,50"
Sprite Gazoz 250 Ml,İçecekler,"45,00"
Sprite Gazoz 4*1 Lt,İçecekler,"228,50"
Sprite Gazoz 6*250 Ml,İçecekler,"244,50"
Sprite Gazoz Şekersiz 1 Lt,İçecekler,"55,00"
Starbucks Cappuccino 18 Gr,İçecekler,"29,95"
Starbucks Caramel Latte 23 Gr,İçecekler,"29,95"
Starbucks Colombia Filtre Kahve 200 Gr,İçecekler,"499,95"
Starbucks Latte 18 Gr,İçecekler,"29,95"
Starbucks Mocha 22 Gr,İçecekler,"29,95"
Starbucks Vanilya Latte 21.5 Gr,İçecekler,"29,95"
Starbucks Veranda Filtre Kahve 200 Gr,İçecekler,"499,95"
Starbucks Verona Filtre Kahve 200 Gr,İçecekler,"499,95"
Starbucks White Mocha 24 Gr,İçecekler,"29,95"
Sütaş Bardak Ayran 200 Ml,İçecekler,"13,95"
Sütaş Bardak Ayran 300 Ml,İçecekler,"20,50"
Sütaş Pratik Şişe Ayran 1 Lt,İçecekler,"52,95"
Sütaş Pratik Şişe Ayran 2 Lt,İçecekler,"95,50"
Sütaş Sahlep 1 Lt,İçecekler,"99,95"
Sütaş Şişe Ayran 250 Ml,İçecekler,"21,00"
Sütaş Tam Yağlı Ayran 4*250 Ml,İçecekler,"79,95"
Tchibo Cafissimo Caffe Crema Rich Aroma Kapsül Kahve 10'lu,İçecekler,"279,95"
Tchibo Cafissimo Coffe Fine Aroma Kapsül Kahve 10'lu,İçecekler,"279,95"
Tchibo Filtre Kahve Kağıdı 80'Li,İçecekler,"139,95"
Tchibo Gold Selection Çekirdek Kahve 500 Gr,İçecekler,"799,95"
Tchibo Gold Selectıon Eko Paket 75Gr,İçecekler,"119,95"
Tchibo Gold Selectıon Kahve 100 Gr,İçecekler,"429,95"
Uludağ Az Şekerli Portakallı Gazoz 1.5 lt,İçecekler,"49,95"
Uludağ Az Şekerli Sade Gazoz 1.5 Lt,İçecekler,"49,95"
Uludağ Doğal Maden Suyu (Çevir-Aç Kapak) 250 Ml,İçecekler,"16,50"
Uludağ Doğal Maden Suyu 200 Ml,İçecekler,"12,50"
Uludağ Doğal Maden Suyu 6*200 Ml,İçecekler,"59,95"
Uludağ Efsane Gazoz 1 Lt,İçecekler,"49,50"
"Uludağ Efsane Gazoz 1,5 Lt",İçecekler,"49,95"
"Uludağ Efsane Gazoz 2,5 Lt",İçecekler,"79,50"
Uludağ Efsane Gazoz 6*250 Ml,İçecekler,"154,95"
Uludağ Efsane Portakal Aromalı Gazoz 1 Lt,İçecekler,"49,50"
"Uludağ Efsane Portakal Aromalı Gazoz 1,5 Lt",İçecekler,"49,95"
"Uludağ Efsane Portakal Aromalı Gazoz 2,5 Lt",İçecekler,"79,50"
Uludağ Efsane Şekersiz Gazoz 1 Lt,İçecekler,"47,50"
Uludağ Efsane Şekersiz Gazoz 6*250 Ml,İçecekler,"154,95"
Uludağ Frutti Ahududulu Soda 200 Ml,İçecekler,"20,00"
Uludağ Frutti Ahududulu Soda 6*200 Ml,İçecekler,"105,00"
Uludağ Frutti Cmax Vitaminli Limon Aromalı Maden Suyu 200 Ml,İçecekler,"20,00"
Uludağ Frutti Cmax Vitaminli Limon Aromalı Maden Suyu 6*200 Ml,İçecekler,"105,00"
Uludağ Frutti Elma Aromalı Maden Suyu 200 Ml,İçecekler,"20,00"
Uludağ Frutti Elma Aromalı Maden Suyu 6*200 Ml,İçecekler,"105,00"
Uludağ Frutti Extra Kavunlı Maden Suyu 250 Ml,İçecekler,"34,75"
Uludağ Frutti Extra Kavunlu Maden Suyu 6'lı,İçecekler,"185,00"
Uludağ Frutti Extra Mandalina Aromalı Maden Suyu 1 Lt,İçecekler,"52,50"
Uludağ Frutti Extra Mandalina Aromalı Maden Suyu 250 Ml,İçecekler,"34,75"
Uludağ Frutti Extra Mandalina Aromalı Maden Suyu 6'lı,İçecekler,"185,00"
Uludağ Frutti Extra Orman Meyveli Maden Suyu 250 Ml,İçecekler,"34,75"
Uludağ Frutti Extra Orman Meyveli Maden Suyu 6'lı,İçecekler,"185,00"
Uludağ Frutti Extra Yeşil Limon Aromalı Maden Suyu 1 Lt,İçecekler,"52,50"
Uludağ Frutti Karadut&Frenk Üzümü Soda 200 Ml,İçecekler,"20,00"
Uludağ Frutti Karadut&Frenk Üzümü Soda 6*200 Ml,İçecekler,"105,00"
Uludağ Frutti Karpuz ve Çilek Aromalı Maden Suyu 200 Ml,İçecekler,"20,00"
Uludağ Frutti Karpuz ve Çilek Aromalı Maden Suyu 6*200 Ml,İçecekler,"105,00"
Uludağ Frutti Limon Aromalı Maden Suyu 200 Ml,İçecekler,"20,00"
Uludağ Frutti Limon Aromalı Maden Suyu 6*200 Ml,İçecekler,"105,00"
Uludağ Frutti Mango&Ananas Soda 200 ML,İçecekler,"17,50"
Uludağ Frutti Mango&Ananas Soda 6*200 ML,İçecekler,"105,00"
Uludağ Limonata 1 Lt,İçecekler,"52,50"
Uludağ Limonata 2 Lt,İçecekler,"95,00"
Uludağ Meyvelim Ananas 1 lt,İçecekler,"52,50"
Uludağ Meyvelim Greyfurt Aromalı Meyve Suyu 1 Lt,İçecekler,"52,50"
Uludağ Meyvelim Mandalina Aromalı Gazlı İçecek 1 Lt,İçecekler,"52,50"
Uludağ Premium Su 1 Lt,İçecekler,"37,50"
Uludağ Premium Su 400 Ml,İçecekler,"20,00"
Uludağ Şekersiz Limonata 1 Lt,İçecekler,"52,50"
Uludağ Şekersiz Limonata 2 Lt,İçecekler,"95,00"
Uludağ Yeşil Limonlu Limonata 1 Lt,İçecekler,"52,50"
"Yedigün Portakal 1,5 Lt",İçecekler,"69,50"
"Yedigün Portakal 2,5 Lt",İçecekler,"75,00"
Yörükoğlu Şişe Ayran 1 Lt,İçecekler,"49,90"
Züber Ice Tea Limon 250 ML,İçecekler,"64,95"
Züber Ice Tea Şeftali 250 ML,İçecekler,"64,95"
Züber Ice Tea Tropik 250 ML,İçecekler,"64,95"
8 Kek Mini Orman Meyveli 162 Gr,Atıştırmalıklar,"55,00"
8 Kek Orman Meyveli Kek 55 gr,Atıştırmalıklar,"13,00"
9 Kat Tat Fındıklı Gofret 39 Gr,Atıştırmalıklar,"12,00"
9 Kat Tat İnce İnce Limonlu Gofret 114 Gr,Atıştırmalıklar,"35,00"
9 Kat Tat İnce İnce Portakallı Gofret 114 Gr,Atıştırmalıklar,"35,00"
Aktürk Kakaolu Gofret 200Gr,Atıştırmalıklar,"36,50"
Aktürk Vanilyalı Gofret 200Gr,Atıştırmalıklar,"36,50"
Alaska Frigo Bitter Çikolata Kaplı Dondurma,Atıştırmalıklar,"47,50"
Alaska Frigo Sütlü Çikolata Kaplı Dondurma,Atıştırmalıklar,"47,50"
Albeni Atıştırmalık Bisküvi Parçacıklı&Karamelli&Bisküvili Sütlü Çikolata 72 Gr,Atıştırmalıklar,"35,00"
Albeni Tane Tane Kutu Çikolata 29 Gr,Atıştırmalıklar,"28,00"
Algida Boom Boom Vanilya Aromalı Dondurma,Atıştırmalıklar,"50,00"
Algida Carte d'Or Classic İsviçre Çikolatası Karamel&Muz,Atıştırmalıklar,"219,00"
Algida Carte D'Or Selection Aşkın Büyüsü Kap Dondurma 800 Ml,Atıştırmalıklar,"290,00"
Algida Classics Antep Fıstıklı Dondurma 73 ML,Atıştırmalıklar,"20,00"
Algida Classics Kakaolu Dondurma 73 Ml,Atıştırmalıklar,"20,00"
Algida Classics Vanilyalı Dondurma 73 Ml,Atıştırmalıklar,"20,00"
Algida Conboo Çilek Vanilya 60 Ml,Atıştırmalıklar,"15,00"
Algida Conboo Kakaolu Dondurma 60 Ml,Atıştırmalıklar,"15,00"
Algida Cornetto Classico Çilek&Kaymak Dondurma 120 Ml,Atıştırmalıklar,"50,00"
Algida Dövme Sade Dondurma 1400 Ml,Atıştırmalıklar,"150,00"
Algida Frigola Bar Dondurma 60 Ml,Atıştırmalıklar,"35,00"
Algida Frigola Fındıklı&Çikolatalı Dondurma,Atıştırmalıklar,"40,00"
Algida Gökkuşağı Meyveli&Patlayan Şekerli Dondruma 62 ML,Atıştırmalıklar,"15,00"
Algida Kaymaklı Dondurma 1000 Ml,Atıştırmalıklar,"130,00"
Algida Keyif Antep Fıstığı&Vanilya Aromalı Dondurma 750 Ml,Atıştırmalıklar,"100,00"
Algida Keyif Cornetto Çikolata&Vanilya Aromalı Dondurma 105 ML,Atıştırmalıklar,"25,00"
"Algida Keyif Kakao, Vanilya&Antep Fıstıklı Dondurma 1400 Ml",Atıştırmalıklar,"140,00"
Algida Keyif Vişne&Limon Aromalı Dondurma 750 Ml,Atıştırmalıklar,"100,00"
Algida Magnum Euphoria Limon Ahududu Dondurma 85 Ml,Atıştırmalıklar,"85,00"
Algida Maraş Usulü Bol Kaymaklım Dondurma,Atıştırmalıklar,"225,00"
Algida Maraş Usulü Çifte Dövülmüş Dondurma 500 Ml,Atıştırmalıklar,"225,00"
Algida Maraş Usulü Cup Dondurma 105 Ml,Atıştırmalıklar,"40,00"
Algida Maraş Usulü Sade Çikolata Dondurma 500 Ml,Atıştırmalıklar,"200,00"
Algida Maraş Usulü Sade Dondurma 500 Ml,Atıştırmalıklar,"200,00"
Algida Maraş Usulü Sade Külah Dondurma 135 Ml,Atıştırmalıklar,"65,00"
Algida Milka Stick Çilekli Dondurma,Atıştırmalıklar,"50,00"
Algida Nogger Sandwich Çikolata Kaymak Dondurma 145 Ml,Atıştırmalıklar,"65,00"
Algida Plombir 120 Ml,Atıştırmalıklar,"90,00"
Algida Viennetta Stick Dondurma 90Ml,Atıştırmalıklar,"25,00"
Altınbaşak Taco&Kinoa Tahıl Cipsi 50 Gr,Atıştırmalıklar,"22,00"
Altınbaşak Yoğurt Ve Mevsim Yeşillikli Tahıl Cipsi 120 Gr,Atıştırmalıklar,"49,00"
Aoç Kakaolu Keçi Dondurması 500 Ml,Atıştırmalıklar,"315,00"
Aoç Sade Keçi Dondurması 500 Ml,Atıştırmalıklar,"315,00"
Atatürk Orman Çiftliği Antep Fıstıklı Dondurma 680 Ml,Atıştırmalıklar,"600,00"
Atatürk Orman Çiftliği Çilekli Sorbe Dondurma 110 Ml,Atıştırmalıklar,"65,00"
Atatürk Orman Çiftliği Kakaolu Dondurma 680 Ml,Atıştırmalıklar,"325,00"
Atatürk Orman Çiftliği Kavunlu Sorbe Dondurma 110 Ml,Atıştırmalıklar,"65,00"
Atatürk Orman Çiftliği Limonlu Dondurma 680 Ml,Atıştırmalıklar,"325,00"
Atatürk Orman Çiftliği Sade Dondurma 680 Ml,Atıştırmalıklar,"325,00"
Bahçeden Beyaz Leblebi 180 Gr,Atıştırmalıklar,"82,50"
Bahçeden Çiğ Karışık Enerji 140 Gr,Atıştırmalıklar,"165,00"
Bahçeden Gün Kurusu 140 Gr,Atıştırmalıklar,"200,00"
