District,Rooms,Price,ilanId,ListingURL,Province,Neighborhood,PropertyType,AreaM2,Currency,ListingDate,CollectedAt
Gültepe Mahallesi,1+1,15.500 TL,19480436,https://www.emlakjet.com/ilan/gultepede-cadde-uzeri-11-ultra-luks-kiralik-daire-19480436,Sarıçam,,Konut,50,TRY,2026-06-15,2026-08-17T10:24:46+00:00
Osmangazi Mahallesi,3+1,16.500 TL,19480321,https://www.emlakjet.com/ilan/hakem-emlak-tan-19480321,Sarıçam,,Konut,110,TRY,2026-06-15,2026-08-17T10:24:46+00:00
Boynuyoğun Mahallesi,2+1,13.000 TL,19475313,https://www.emlakjet.com/ilan/osmangazi-de-21-kiralik-daire-19475313,Sarıçam,,Konut,75,TRY,2026-06-13,2026-08-17T10:24:46+00:00
Boynuyoğun Mahallesi,3+1,11.500 TL,19473250,https://www.emlakjet.com/ilan/saricam-gultepe-kiralik-19473250,Sarıçam,,Konut,120,TRY,2026-06-12,2026-08-17T10:24:46+00:00
Çarkıpare Mahallesi,3+1,20.000 TL,19469653,https://www.emlakjet.com/ilan/demirhan-emlak-tan-uygun-fiyata-kiralik-daire-31-19469653,Sarıçam,,Konut,138,TRY,2026-06-11,2026-08-17T10:24:46+00:00
Yeşiltepe Mahallesi,3+1,20.000 TL,19469606,https://www.emlakjet.com/ilan/demirhan-emlak-tan-uygun-fiyata-kombili-genis-oturum-mustakil-ev-19469606,Sarıçam,,Konut,189,TRY,2026-06-11,2026-08-17T10:24:46+00:00
Yeşiltepe Mahallesi,1+1,8.000 TL,19467758,https://www.emlakjet.com/ilan/yesiltepe-de-11-kiralik-daire-19467758,Sarıçam,,Konut,50,TRY,2026-06-11,2026-08-17T10:24:46+00:00
Gültepe Mahallesi,1+1,12.500 TL,19467074,https://www.emlakjet.com/ilan/gultepe-nin-en-yeni-projesinde-1-1-sifir-esyali-daire-19467074,Sarıçam,,Konut,45,TRY,2026-06-11,2026-08-17T10:24:46+00:00
Gültepe Mahallesi,1+1,16.000 TL,19464699,https://www.emlakjet.com/ilan/kulepark-farkiyla-btu-universite-yani-11-sifir-esyali-balkonlu-19464699,Sarıçam,,Konut,55,TRY,2026-06-10,2026-08-17T10:24:46+00:00
Gültepe Mahallesi,2+1,14.500 TL,19463819,https://www.emlakjet.com/ilan/saricam-migros-ustu-21-kiralik-daire-19463819,Sarıçam,,Konut,80,TRY,2026-06-10,2026-08-17T10:24:46+00:00
Yeşiltepe Mahallesi,2+1,15.000 TL,19463812,https://www.emlakjet.com/ilan/yesiltepede-veli-yavuz-okulu-civari-kiralik-21-mustakil-19463812,Sarıçam,,Konut,100,TRY,2026-06-10,2026-08-17T10:24:46+00:00
Sofudede Mahallesi,3+1,16.000 TL,19463720,https://www.emlakjet.com/ilan/31-kapali-mutfak-genis-balkonlu-kiralik-daire-19463720,Sarıçam,,Konut,130,TRY,2026-06-10,2026-08-17T10:24:46+00:00
Gültepe Mahallesi,1+1,15.000 TL,19463713,https://www.emlakjet.com/ilan/gultepede-migros-uzeri-11-esyali-kiralik-19463713,Sarıçam,,Konut,50,TRY,2026-06-10,2026-08-17T10:24:46+00:00
Çarkıpare Mahallesi,1+1,20.000 TL,19460871,https://www.emlakjet.com/ilan/carkipare-de-cok-genis-giyinme-odali-1-51-full-esyali-kiralik-19460871,Sarıçam,,Konut,65,TRY,2026-06-09,2026-08-17T10:24:46+00:00
Gültepe Mahallesi,1+1,12.200 TL,19459925,https://www.emlakjet.com/ilan/elektrik-su-aboneligi-yok-11-esyali-kiralik-cadde-uzeri-soulm-19459925,Sarıçam,,Konut,40,TRY,2026-06-09,2026-08-17T10:24:46+00:00
Gültepe Mahallesi,2+1,12.000 TL,19456665,https://www.emlakjet.com/ilan/kiralik-mustakil-ev-19456665,Sarıçam,,Konut,120,TRY,2026-06-08,2026-08-17T10:24:46+00:00
Yıldırım Beyazıt Mahallesi,4+0,23.000 TL,19445953,https://www.emlakjet.com/ilan/yildirim-beyazit-batikent-hastabesi-civarinda-19445953,Sarıçam,,Konut,160,TRY,2026-06-05,2026-08-17T10:24:46+00:00
Gültepe Mahallesi,1+1,17.000 TL,19440233,https://www.emlakjet.com/ilan/soulmate-karsisi-merkezi-konumda-sifir-esyali-kiralik-11-daire-19440233,Sarıçam,,Konut,60,TRY,2026-06-04,2026-08-17T10:24:46+00:00
Gültepe Mahallesi,1+1,13.500 TL,19439953,https://www.emlakjet.com/ilan/catalan-caddesi-uzeri-11-ful-esyali-19439953,Sarıçam,,Konut,45,TRY,2026-06-04,2026-08-17T10:24:46+00:00
Osmangazi Mahallesi,2+1,13.500 TL,19435667,https://www.emlakjet.com/ilan/merkezi-konumda-dusuk-katli-0-sifir-21-genis-oturumlu-daire-19435667,Sarıçam,,Konut,85,TRY,2026-06-03,2026-08-17T10:24:52+00:00
Elif Su Uludağ Mahallesi,2+1,17.000 TL,19434247,https://www.emlakjet.com/ilan/adana-saricam-elif-su-uludag-mahallesi-kiralik-21-19434247,Sarıçam,,Konut,75,TRY,2026-06-03,2026-08-17T10:24:52+00:00
Gültepe Mahallesi,1+1,10.000 TL,19432865,https://www.emlakjet.com/ilan/saricam-gultepede-3-cepheli-11-kiralik-daire-19432865,Sarıçam,,Konut,50,TRY,2026-06-03,2026-08-17T10:24:52+00:00
Gültepe Mahallesi,3+1,19.000 TL,19432752,https://www.emlakjet.com/ilan/vesile-den-31-esyeli-esyasiz-kiralik-daire-19432752,Sarıçam,,Konut,120,TRY,2026-06-03,2026-08-17T10:24:52+00:00
Gültepe Mahallesi,1+1,16.000 TL,19432060,https://www.emlakjet.com/ilan/yeni-esyali-havadar-ulasim-imkani-kolay-yalnizca-memura-verilecektir-19432060,Sarıçam,,Konut,60,TRY,2026-06-02,2026-08-17T10:24:52+00:00
Gültepe Mahallesi,1+1,14.000 TL,19430288,https://www.emlakjet.com/ilan/kulepark-gayrimenkul-farkiyla-ozel-11-esyali-super-luks-19430288,Sarıçam,,Konut,48,TRY,2026-06-02,2026-08-17T10:24:52+00:00
Gültepe Mahallesi,1+1,16.000 TL,19427698,https://www.emlakjet.com/ilan/saricam-da-en-genis-11-19427698,Sarıçam,,Konut,85,TRY,2026-06-01,2026-08-17T10:24:52+00:00
Yıldırım Beyazıt Mahallesi,3+1,21.000 TL,19427686,https://www.emlakjet.com/ilan/yildirim-beyazit-mh-31-kiralik-19427686,Sarıçam,,Konut,120,TRY,2026-06-01,2026-08-17T10:24:52+00:00
Osmangazi Mahallesi,2+1,11.900 TL,19426859,https://www.emlakjet.com/ilan/saricam-21-az-katli-osmangazi-kacmaz-daire-19426859,Sarıçam,,Konut,110,TRY,2026-06-01,2026-08-17T10:24:52+00:00
Çınarlı Mahallesi,1+1,14.000 TL,19421535,https://www.emlakjet.com/ilan/saricam-cinarlida-11-kiralik-19421535,Sarıçam,,Konut,45,TRY,2026-05-29,2026-08-17T10:24:52+00:00
Gültepe Mahallesi,1+1,10.000 TL,19410961,https://www.emlakjet.com/ilan/demirhan-emlak-tan-uygun-fiyata-kiralik-daire-11-19410961,Sarıçam,,Konut,50,TRY,2026-05-24,2026-08-17T10:24:52+00:00
Çarkıpare Mahallesi,1+1,16.000 TL,19407778,https://www.emlakjet.com/ilan/kulepark-gayrimenkul-farkiyla-stadyum-karsisi-esyali-11-8katli-19407778,Sarıçam,,Konut,45,TRY,2026-05-23,2026-08-17T10:24:52+00:00
Çınarlı Mahallesi,1+1,15.000 TL,19399567,https://www.emlakjet.com/ilan/sahibinden-saricam-sifir-iskanli-kiralik-esyali-11-19399567,Sarıçam,,Konut,50,TRY,2026-05-21,2026-08-17T10:24:52+00:00
Çarkıpare Mahallesi,2+1,15.000 TL,19396723,https://www.emlakjet.com/ilan/carkiparede-21-kapali-mutfak-genis-kiralik-daire-19396723,Sarıçam,,Konut,115,TRY,2026-05-21,2026-08-17T10:24:52+00:00
Gültepe Mahallesi,3+1,170.000 TL,19393669,https://www.emlakjet.com/ilan/kulepark-ayricaligi-ile-31-amerikan-mutfak-3-katli-mustakil-19393669,Sarıçam,,Konut,165,TRY,2026-05-20,2026-08-17T10:24:52+00:00
Gültepe Mahallesi,1+1,14.000 TL,19362781,https://www.emlakjet.com/ilan/saricam-gultepe-migros-civari-esyali-11-balkonlu-kiralik-daire-19362781,Sarıçam,,Konut,60,TRY,2026-05-13,2026-08-17T10:24:52+00:00
Sofudede Mahallesi,3+1,15.500 TL,19354995,https://www.emlakjet.com/ilan/sofudede-31-kap-mutfak-dogalgazli-gdb-cepheli-19354995,Sarıçam,,Konut,100,TRY,2026-05-11,2026-08-17T10:24:52+00:00
Gültepe Mahallesi,1+1,20.000 TL,19343571,https://www.emlakjet.com/ilan/kulepark-farkiyla-soulmate-karsisi-ilk-siz-oturacaksiniz-11-19343571,Sarıçam,,Konut,55,TRY,2026-05-08,2026-08-17T10:24:52+00:00
Gültepe Mahallesi,1+1,17.000 TL,19327509,https://www.emlakjet.com/ilan/gultepede-erguvan-caddesi-uzerinde-esyali-kiralik-11-19327509,Sarıçam,,Konut,45,TRY,2026-05-05,2026-08-17T10:24:52+00:00
Elif Su Uludağ Mahallesi,2+1,16.000 TL,19324445,https://www.emlakjet.com/ilan/merkezi-lokasyonda-bulvar-uzerinde-kiralik-21-daire-19324445,Sarıçam,,Konut,90,TRY,2026-05-04,2026-08-17T10:24:52+00:00
Buruk Cumhuriyet Mahallesi,2+1,15.000 TL,19324444,https://www.emlakjet.com/ilan/m-akif-ersoy-bulvar-uzeri-kiralik-21-daire-19324444,Sarıçam,,Konut,70,TRY,2026-05-04,2026-08-17T10:24:52+00:00
Gültepe Mahallesi,1+1,14.500 TL,19324421,https://www.emlakjet.com/ilan/saricam-gultepe-merkezi-lokasyonda-11-full-esyali-daire-19324421,Sarıçam,,Konut,60,TRY,2026-05-04,2026-08-17T10:24:52+00:00
Gültepe Mahallesi,2+1,13.500 TL,19321010,https://www.emlakjet.com/ilan/cadde-uzeri-21-k-mutfak-az-katli-cazip-aile-apartmani-19321010,Sarıçam,,Konut,130,TRY,2026-05-02,2026-08-17T10:24:52+00:00
Gültepe Mahallesi,2+1,11.000 TL,19301087,https://www.emlakjet.com/ilan/my-family-den-merkezi-konum-da-sitede-sifir-21-kiralik-daire-19301087,Sarıçam,,Konut,70,TRY,2026-04-28,2026-08-17T10:24:52+00:00
Osmangazi Mahallesi,1+1,13.500 TL,19280413,https://www.emlakjet.com/ilan/adana-saricam-osmangazi-de-ulasim-sorunu-olmayan-full-esyali-11-kiralik-daire-19280413,Sarıçam,,Konut,65,TRY,2026-04-22,2026-08-17T10:24:52+00:00
Sofudede Mahallesi,3+1,16.000 TL,19262963,https://www.emlakjet.com/ilan/demirhan-dan-saricam-sofudede-de-kiralik-daire-19262963,Sarıçam,,Konut,110,TRY,2026-04-17,2026-08-17T10:24:52+00:00
Çarkıpare Mahallesi,1+1,17.500 TL,19259899,https://www.emlakjet.com/ilan/carkipare-mah-esyali-11-acik-mutfak-stadyuma-150-merkezi-konumda-dairemiz-k-19259899,Sarıçam,,Konut,60,TRY,2026-04-16,2026-08-17T10:24:52+00:00
Çarkıpare Mahallesi,1+1,10.000 TL,19258450,https://www.emlakjet.com/ilan/kuleparktan-stad-civari-11-kiralik-daire-19258450,Sarıçam,,Konut,50,TRY,2026-04-16,2026-08-17T10:24:52+00:00
Gültepe Mahallesi,1+1,9.000 TL,19252381,https://www.emlakjet.com/ilan/saricam-gultepe-de-cok-genis-balkonlu-11-kiralik-daire-19252381,Sarıçam,,Konut,50,TRY,2026-04-15,2026-08-17T10:24:52+00:00
Gültepe Mahallesi,1+1,18.000 TL,19209238,https://www.emlakjet.com/ilan/11-luks-esyali-sifir-kiralik-daire-19209238,Sarıçam,,Konut,48,TRY,2026-04-09,2026-08-17T10:24:52+00:00
Çarkıpare Mahallesi,3+1,27.500 TL,19734163,https://www.emlakjet.com/ilan/carkipare-tepe-noktada-dogalgazli-e-banyolu-ful-esyali-31-daire-19734163,Sarıçam,,Konut,140,TRY,2026-08-17,2026-08-17T10:24:57+00:00
Çarkıpare Mahallesi,2+1,20.000 TL,19733129,https://www.emlakjet.com/ilan/stad-yani-site-ici-kombili-hasarsiz-kiralik-21-daire-19733129,Sarıçam,,Konut,90,TRY,2026-08-16,2026-08-17T10:24:57+00:00
Gültepe Mahallesi,1+1,8.000 TL,19730719,https://www.emlakjet.com/ilan/kiralik-bos-11-daire-sifir-bina-ana-cadde-gultepe-saricam-19730719,Sarıçam,,Konut,40,TRY,2026-08-15,2026-08-17T10:24:57+00:00
Elif Su Uludağ Mahallesi,3+1,25.000 TL,19726937,https://www.emlakjet.com/ilan/kulepark-farkiyla-belediye-yani-31-k-mutfak-dogalgazli-kacmaz-19726937,Sarıçam,,Konut,175,TRY,2026-08-14,2026-08-17T10:24:57+00:00
Çarkıpare Mahallesi,2+1,18.000 TL,19724821,https://www.emlakjet.com/ilan/carkipare-de-merkezi-konumda-21-kapali-mutfak-kiralik-daire-19724821,Sarıçam,,Konut,100,TRY,2026-08-14,2026-08-17T10:24:57+00:00
Çarkıpare Mahallesi,3+1,27.500 TL,19734161,https://www.emlakjet.com/ilan/carkipare-stadyum-karsisi-tepe-nokta-hasarsiz-park-yani-full-esyali-esyasiz-d-gazli-e-banyolu-31-19734161,Sarıçam,,Konut,137,TRY,2026-08-17,2026-08-17T10:24:57+00:00
Yeşiltepe Mahallesi,2+1,14.500 TL,19719281,https://www.emlakjet.com/ilan/yesiltepe-mah-21-kapali-mutfak-kombili-mustakil-ev-19719281,Sarıçam,,Konut,100,TRY,2026-08-12,2026-08-17T10:24:57+00:00
Gültepe Mahallesi,1+1,12.500 TL,19204952,https://www.emlakjet.com/ilan/elektrik-su-aboneligi-yok-11-esyali-cadde-uzeri-kiralik-19204952,Sarıçam,,Konut,40,TRY,2026-04-08,2026-08-17T10:24:57+00:00
Çarkıpare Mahallesi,1+1,16.000 TL,19201192,https://www.emlakjet.com/ilan/carkipare-mah-stadyum-karsisi-11-full-esyali-kiralik-daire-19201192,Sarıçam,,Konut,45,TRY,2026-04-07,2026-08-17T10:24:57+00:00
Gültepe Mahallesi,1+1,13.500 TL,19199207,https://www.emlakjet.com/ilan/gultepe-migros-uzeri-11-esyali-lux-sitede-kiralik-19199207,Sarıçam,,Konut,45,TRY,2026-04-06,2026-08-17T10:24:57+00:00
Gültepe Mahallesi,1+1,10.000 TL,19176792,https://www.emlakjet.com/ilan/gultepe-de-cadde-uzeri-11-genis-oturumlu-kiralik-daire-19176792,Sarıçam,,Konut,55,TRY,2026-04-01,2026-08-17T10:24:57+00:00
Çarkıpare Mahallesi,1+1,11.000 TL,19173822,https://www.emlakjet.com/ilan/carkipare-de-stadyum-bulvari-yani-migros-karsisi-lux-11-19173822,Sarıçam,,Konut,50,TRY,2026-03-31,2026-08-17T10:24:57+00:00
Gültepe Mahallesi,1+1,9.000 TL,19150914,https://www.emlakjet.com/ilan/gultepe-de-11-caddeye-yurume-mesafesinde-yeni-yapi-lux-kacmaz-19150914,Sarıçam,,Konut,55,TRY,2026-03-25,2026-08-17T10:24:57+00:00
Boynuyoğun Mahallesi,1+1,7.000 TL,19130852,https://www.emlakjet.com/ilan/demirhan-emlak-tan-19130852,Sarıçam,,Konut,60,TRY,2026-03-17,2026-08-17T10:24:57+00:00
Gültepe Mahallesi,1+1,13.000 TL,19122753,https://www.emlakjet.com/ilan/kulepark-ayricaligi-ile-site-icerisi-11-sifir-esyali-ultra-luks-19122753,Sarıçam,,Konut,50,TRY,2026-03-14,2026-08-17T10:24:57+00:00
Gültepe Mahallesi,1+1,15.500 TL,19116130,https://www.emlakjet.com/ilan/kulepark-ayricaligi-ile-11-esyali-kose-daire-45-m2luks-balkonlu-19116130,Sarıçam,,Konut,55,TRY,2026-03-12,2026-08-17T10:24:57+00:00
Gültepe Mahallesi,1+1,12.250 TL,19115175,https://www.emlakjet.com/ilan/gultepede-migros-karsisi-11-esyali-uygun-kiralik-daire-19115175,Sarıçam,,Konut,45,TRY,2026-03-12,2026-08-17T10:24:57+00:00
Orhangazi Mahallesi,2+1,17.000 TL,19113399,https://www.emlakjet.com/ilan/demirhan-emlak-tan-mustakil-kombili-19113399,Sarıçam,,Konut,130,TRY,2026-03-11,2026-08-17T10:24:57+00:00
Gültepe Mahallesi,1+1,13.000 TL,19089805,https://www.emlakjet.com/ilan/kulepark-gayrimenkul-farkiyla-ilk-oturan-siz-olacaksiniz-sifir-19089805,Sarıçam,,Konut,50,TRY,2026-03-05,2026-08-17T10:24:57+00:00
Çarkıpare Mahallesi,3+1,21.000 TL,19080900,https://www.emlakjet.com/ilan/carkipare-de-kombili-kapali-mutfak-3-1-daire-19080900,Sarıçam,,Konut,140,TRY,2026-03-03,2026-08-17T10:24:57+00:00
Gültepe Mahallesi,2+1,23.000 TL,19066426,https://www.emlakjet.com/ilan/saricam-erguvan-caddesine-yak7n-full-esyali-21-daire-19066426,Sarıçam,,Konut,100,TRY,2026-02-27,2026-08-17T10:24:57+00:00
Gültepe Mahallesi,1+1,6.000 TL,19056522,https://www.emlakjet.com/ilan/gultepe-de-11-35-m2-iskanli-az-katli-kiralik-daire-19056522,Sarıçam,,Konut,35,TRY,2026-02-24,2026-08-17T10:24:57+00:00
Çarkıpare Mahallesi,1+1,14.500 TL,18959500,https://www.emlakjet.com/ilan/carkipare-de-11-full-esyali-balkonlu-stad-yakini-kiralik-daire-18959500,Sarıçam,,Konut,55,TRY,2026-02-05,2026-08-17T10:24:57+00:00
Gültepe Mahallesi,1+1,13.000 TL,18889391,https://www.emlakjet.com/ilan/gultepe-de-11-full-ve-sifir-esyali-az-katli-balkonlu-kiralik-daire-18889391,Sarıçam,,Konut,50,TRY,2026-01-24,2026-08-17T10:24:57+00:00
Gültepe Mahallesi,1+1,7.000 TL,18844722,https://www.emlakjet.com/ilan/vesileden-11-18844722,Sarıçam,,Konut,35,TRY,2026-01-16,2026-08-17T10:24:57+00:00
Boynuyoğun Mahallesi,2+1,11.000 TL,18749817,https://www.emlakjet.com/ilan/demirhan-emlak-tan-uygun-fiyata-kiralik-18749817,Sarıçam,,Konut,100,TRY,2026-01-02,2026-08-17T10:24:57+00:00
Gültepe Mahallesi,1+1,11.000 TL,18129819,https://www.emlakjet.com/ilan/gultepe-de-11-cadde-uzeri-ankastre-klima-ve-sofbenli-kiralik-daire-18129819,Sarıçam,,Konut,55,TRY,2025-09-26,2026-08-17T10:24:57+00:00
Gültepe Mahallesi,1+1,13.500 TL,17950434,https://www.emlakjet.com/ilan/gultepe-de-11-full-esyali-cadde-uzeri-atu-karsisi-az-katli-kiralik-daire-17950434,Sarıçam,,Konut,58,TRY,2025-08-25,2026-08-17T10:24:57+00:00
Yeni Mahallesi,3+1,15.000 TL,17506610,https://www.emlakjet.com/ilan/sahibinden-esyali-kiralik-incirlik-31-daire-nizamiye-yakini-17506610,Sarıçam,,Konut,300,TRY,2025-06-18,2026-08-17T10:24:57+00:00
Yavuz Sultan Selim Mahallesi,3+1,250.000 TL,19710004,https://www.emlakjet.com/ilan/bagimsiz-kombili-kiralik-31-kapali-mutfak-mustakil-19710004,Sarıçam,,Konut,165,TRY,2026-08-10,2026-08-17T10:25:02+00:00
Çarkıpare Mahallesi,1+1,20.000 TL,19709690,https://www.emlakjet.com/ilan/kurul-gayrimenkul-den-carkipare-de-stadyum-karsisi-kiralik-11-19709690,Sarıçam,,Konut,45,TRY,2026-08-10,2026-08-17T10:25:02+00:00
Yıldırım Beyazıt Mahallesi,3+1,11.000 TL,19708100,https://www.emlakjet.com/ilan/saricam-kozan-yoluna-200-metre-mustakil-31-dogalgazli-sobali-19708100,Sarıçam,,Konut,100,TRY,2026-08-10,2026-08-17T10:25:02+00:00
Kemalpaşa Mahallesi,2+1,16.500 TL,19707077,https://www.emlakjet.com/ilan/yilmaz-dan-incirlik-kemalpasa-da-kiralik-21-kapali-mutfak-19707077,Sarıçam,,Konut,100,TRY,2026-08-09,2026-08-17T10:25:02+00:00
Gültepe Mahallesi,1+1,13.750 TL,19706041,https://www.emlakjet.com/ilan/esyali-11-sifir-daire-19706041,Sarıçam,,Konut,47,TRY,2026-08-09,2026-08-17T10:25:02+00:00
Boynuyoğun Mahallesi,3+1,13.000 TL,19705681,https://www.emlakjet.com/ilan/daha-uygunu-yok-site-icerisinde-arakat-31-19705681,Sarıçam,,Konut,130,TRY,2026-08-09,2026-08-17T10:25:02+00:00
Gültepe Mahallesi,2+1,15.000 TL,19705105,https://www.emlakjet.com/ilan/gultepe-de-cadde-uzeri-21-a-mutfak-luks-kiralik-daire-19705105,Sarıçam,,Konut,75,TRY,2026-08-08,2026-08-17T10:25:02+00:00
Osmangazi Mahallesi,2+1,120.000 TL,19703895,https://www.emlakjet.com/ilan/saricam-toki-de-21-kiralik-daire-19703895,Sarıçam,,Konut,95,TRY,2026-08-08,2026-08-17T10:25:02+00:00
Çarkıpare Mahallesi,3+1,25.000 TL,19700300,https://www.emlakjet.com/ilan/stadyum-yani-katmerci-dayi-uzeri-31-acik-mutfak-dogalgazli-genis-kiralik-daire-19700300,Sarıçam,,Konut,130,TRY,2026-08-07,2026-08-17T10:25:02+00:00
Çarkıpare Mahallesi,1+1,19.500 TL,19698286,https://www.emlakjet.com/ilan/carkipare-de-soulmate-yurume-mesafesinde-esyali-kiralik-daire-19698286,Sarıçam,,Konut,60,TRY,2026-08-07,2026-08-17T10:25:02+00:00
Osmangazi Mahallesi,2+1,15.000 TL,19694523,https://www.emlakjet.com/ilan/saricam-da-21-kombili-dogalgazli-kiralik-daire-19694523,Sarıçam,,Konut,98,TRY,2026-08-06,2026-08-17T10:25:02+00:00
Çarkıpare Mahallesi,3+1,22.000 TL,19694519,https://www.emlakjet.com/ilan/stad-yani-hasarsiz-kombili-kiralik-31-acik-mutfak-daire-19694519,Sarıçam,,Konut,95,TRY,2026-08-06,2026-08-17T10:25:02+00:00
Osmangazi Mahallesi,1+1,18.500 TL,19694518,https://www.emlakjet.com/ilan/saricam-da-11-esyali-kiralik-daire-kombili-dogalgazli-19694518,Sarıçam,,Konut,50,TRY,2026-08-06,2026-08-17T10:25:02+00:00
Çarkıpare Mahallesi,1+1,21.000 TL,19694517,https://www.emlakjet.com/ilan/cadde-ustu-site-ici-full-esyali-genis-11-kiralik-daire-19694517,Sarıçam,,Konut,55,TRY,2026-08-06,2026-08-17T10:25:02+00:00
Elif Su Uludağ Mahallesi,2+1,19.000 TL,19693485,https://www.emlakjet.com/ilan/saricamin-en-prestijli-sitesinde-kiralik-21-daire-19693485,Sarıçam,,Konut,85,TRY,2026-08-06,2026-08-17T10:25:02+00:00
Mehmet Akif Ersoy Mahallesi,2+1,25.000 TL,19690792,https://www.emlakjet.com/ilan/saricam-ilce-emniyet-karsisi-kiralik-21-19690792,Sarıçam,,Konut,90,TRY,2026-08-05,2026-08-17T10:25:02+00:00
Çınarlı Mahallesi,1+1,20.500 TL,19687771,https://www.emlakjet.com/ilan/cinarli-mahallesinde-bulvar-uzeri-terasli-11-full-esyali-kiralik-daire-19687771,Sarıçam,,Konut,55,TRY,2026-08-05,2026-08-17T10:25:02+00:00
Gültepe Mahallesi,1+1,15.000 TL,19686514,https://www.emlakjet.com/ilan/adana-saricam-erguvan-caddesinde-hasarsiz-iskanli-ulasim-sorunu-olmayan-full-esyali-11-daire-19686514,Sarıçam,,Konut,50,TRY,2026-08-05,2026-08-17T10:25:02+00:00
Çarkıpare Mahallesi,1+1,12.000 TL,19685519,https://www.emlakjet.com/ilan/emr-den-11-55m2-genis-oturum-luks-kiralik-daire-19685519,Sarıçam,,Konut,55,TRY,2026-08-04,2026-08-17T10:25:02+00:00
Osmangazi Mahallesi,2+1,18.500 TL,19675645,https://www.emlakjet.com/ilan/saricam-da-21-esyli-kiralik-daire-kisa-sureligne-en-dip-fiyata-19675645,Sarıçam,,Konut,69,TRY,2026-08-02,2026-08-17T10:25:02+00:00
Gültepe Mahallesi,1+1,15.500 TL,19674948,https://www.emlakjet.com/ilan/saricam-carkipare-de-sifir-esyali-11-19674948,Sarıçam,,Konut,42,TRY,2026-08-02,2026-08-17T10:25:02+00:00
Osmangazi Mahallesi,2+1,15.500 TL,19667839,https://www.emlakjet.com/ilan/osmangazi-mahallesinde-21-yatay-mimari-kiralik-daire-19667839,Sarıçam,,Konut,90,TRY,2026-07-31,2026-08-17T10:25:02+00:00
Çarkıpare Mahallesi,1+1,16.000 TL,19667207,https://www.emlakjet.com/ilan/stad-yani-genis-oturum-full-esyali-kiralik-11-daire-19667207,Sarıçam,,Konut,55,TRY,2026-07-31,2026-08-17T10:25:02+00:00
Çarkıpare Mahallesi,2+1,17.000 TL,19667206,https://www.emlakjet.com/ilan/stad-yakini-kapali-mutfak-kombili-21-kiralik-daire-19667206,Sarıçam,,Konut,75,TRY,2026-07-31,2026-08-17T10:25:02+00:00
Çarkıpare Mahallesi,1+1,14.500 TL,19667204,https://www.emlakjet.com/ilan/ana-yola-yakin-cok-genis-11-bos-kiralik-daire-19667204,Sarıçam,,Konut,60,TRY,2026-07-31,2026-08-17T10:25:02+00:00
Gültepe Mahallesi,1+1,15.000 TL,19665022,https://www.emlakjet.com/ilan/saglam-dan-saricam-gultepe-de-11-esyali-kiralik-daire-19665022,Sarıçam,,Konut,45,TRY,2026-07-30,2026-08-17T10:25:02+00:00
Çarkıpare Mahallesi,2+1,20.500 TL,19655606,https://www.emlakjet.com/ilan/carkipare-mah-macera-park-yani-21-hasarsiz-kiralik-daire-19655606,Sarıçam,,Konut,80,TRY,2026-07-28,2026-08-17T10:25:02+00:00
Çarkıpare Mahallesi,2+1,30.000 TL,19636508,https://www.emlakjet.com/ilan/emr-den-21-gol-manzarali-ozel-iscilikli-kiralik-daire-19636508,Sarıçam,,Konut,100,TRY,2026-07-22,2026-08-17T10:25:02+00:00
Çarkıpare Mahallesi,1+1,20.000 TL,19633603,https://www.emlakjet.com/ilan/stad-karsisi-anayola-yakin-hasarsiz-full-esyali-11-daire-19633603,Sarıçam,,Konut,50,TRY,2026-07-22,2026-08-17T10:25:02+00:00
Çarkıpare Mahallesi,1+1,12.000 TL,19626477,https://www.emlakjet.com/ilan/carkiparede-park-manzarali-site-icerisinde-kiralik-11-19626477,Sarıçam,,Konut,50,TRY,2026-07-20,2026-08-17T10:25:02+00:00
Çarkıpare Mahallesi,1+1,11.500 TL,19626474,https://www.emlakjet.com/ilan/carkipare-sinirinda-2-parselde-ultra-genis-kiralik-luks-11-19626474,Sarıçam,,Konut,55,TRY,2026-07-20,2026-08-17T10:25:07+00:00
Gültepe Mahallesi,1+1,17.000 TL,19612314,https://www.emlakjet.com/ilan/luks-esyali-19612314,Sarıçam,,Konut,45,TRY,2026-07-16,2026-08-17T10:25:07+00:00
Ertuğrulgazi Mahallesi,1+1,11.000 TL,19609073,https://www.emlakjet.com/ilan/kurul-gayrimenkul-den-akkuyu-toki-de-kiralik-11-19609073,Sarıçam,,Konut,45,TRY,2026-07-16,2026-08-17T10:25:07+00:00
Elif Su Uludağ Mahallesi,3+1,270.000 TL,19609067,https://www.emlakjet.com/ilan/kurul-gayrimenkulden-elifsu-uludag-da-kiralik-genis-31-19609067,Sarıçam,,Konut,135,TRY,2026-07-16,2026-08-17T10:25:07+00:00
Çınarlı Mahallesi,3+1,43.000 TL,19603153,https://www.emlakjet.com/ilan/saricam-cinarli-da-mustakil-bahceli-31-kapali-mutfak-daire-19603153,Sarıçam,,Konut,120,TRY,2026-07-14,2026-08-17T10:25:07+00:00
Çınarlı Mahallesi,3+1,26.000 TL,19601679,https://www.emlakjet.com/ilan/cinarlida-az-katli-31-acik-mutfak-dogalgazli-migrosa-yakin-cadde-uzeri-kiralik-dubleks-19601679,Sarıçam,,Konut,140,TRY,2026-07-14,2026-08-17T10:25:07+00:00
