product-name,product-price,Ana Kategori,Kategori ID,Stok Kodu,Fiyat,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d
LACİVERT PUANTİYE DESENLİ PAPYON,₺1.950,Erkek,302,M868139096247-0041,1950.0,03,0.0,0.0,0.0
PANTOLON ASKISI,₺3.450,Erkek,302,M868167050108-0041,3450.0,03,0.0,0.0,0.0
DESENLİ GÜMÜŞ GRİ PAPYON,₺1.950,Erkek,302,M868167075112-0009,1950.0,03,0.0,0.0,0.0
TATEOSSIAN KOL DÜĞMESİ,₺14.950,Erkek,302,M400226593-0041-0009,14950.0,03,0.0,0.0,0.0
TATEOSSIAN BİLEKLİK,₺14.950,Erkek,302,M400226601-0005,14950.0,03,0.0,0.0,0.0
TATEOSSIAN BİLEKLİK,₺16.950,Erkek,302,M400226604-0038-0014,16950.0,03,0.0,0.0,0.0
THOMPSON BİLEKLİK,₺10.950,Erkek,302,M400226622-0038,10950.0,03,0.0,0.0,0.0
THOMPSON KOL DÜĞMESİ,₺9.950,Erkek,302,M400226627-0002-0009,9950.0,03,0.0,0.0,0.0
THOMPSON KOL DÜĞMESİ,₺9.950,Erkek,302,M400226629-0009,9950.0,03,0.0,0.0,0.0
KOL DÜĞMESİ,₺3.950,Erkek,302,M400283348-0009-0002,3950.0,03,0.0,0.0,0.0
TATEOSSIAN KOL DÜĞMESİ,₺13.950,Erkek,302,M400317939-0009,13950.0,03,0.0,0.0,0.0
THOMPSON BİLEKLİK,₺10.950,Erkek,302,M400317950-0002,10950.0,03,0.0,0.0,0.0
PAPYON,₺3.950,Erkek,302,M400495086-0041-0009,3950.0,03,0.0,0.0,0.0
SİYAH KRAVAT İĞNESİ,₺14.950,Erkek,302,M400894342-0002-0009,14950.0,03,0.0,0.0,0.0
SİYAH BİLEKLİK,₺21.950,Erkek,302,M400894378-0002-0004,21950.0,03,0.0,0.0,0.0
LACİVERT DERİ KEMER,₺24.950,Erkek,302,M401557144-0041,24950.0,03,0.0,0.0,0.0
GÜMÜŞ KOL DÜĞMESİ,₺3.950,Erkek,302,M402364846-0009,3950.0,03,0.0,0.0,0.0
SİYAH KOL DÜĞMESİ,₺3.950,Erkek,302,M402364854-0002-0009,3950.0,03,0.0,0.0,0.0
SİYAH KOL DÜĞMESİ,₺3.950,Erkek,302,M402364857-0002-0009,3950.0,03,0.0,0.0,0.0
THOMPSON KOL DÜĞMESİ,₺9.950,Erkek,302,M402691346-0002-0009,9950.0,03,0.0,0.0,0.0
TATEOSSIAN KOL DÜĞMESİ,₺21.950,Erkek,302,M402691360-0009,21950.0,03,0.0,0.0,0.0
MICRO DESENLİ İPEK KRAVAT,₺4.450,Erkek,302,M405200025-0045-0004,4450.0,03,0.0,0.0,0.0
EXCLUSİVE DAMLA DESENLİ İPEK KRAVAT,₺5.450,Erkek,302,M405209246-0045-0004,5450.0,03,0.0,0.0,0.0
MICRO DESENLİ KRAVAT,₺4.450,Erkek,302,M405209250-0056-0004,4450.0,03,0.0,0.0,0.0
EXCLUSİVE MICRO DESENLİ KRAVAT,₺5.450,Erkek,302,M405209252-0097-0041,5450.0,03,0.0,0.0,0.0
MICRO DESENLİ İPEK KRAVAT,₺3.950,Erkek,302,M405209263-0014-0041,3950.0,03,0.0,0.0,0.0
MICRO DESENLİ İPEK KRAVAT,₺3.950,Erkek,302,M405209263-0098-0041,3950.0,03,0.0,0.0,0.0
MICRO DESENLİ İPEK KRAVAT,₺3.950,Erkek,302,M405209280-0038-0012,3950.0,03,0.0,0.0,0.0
ŞAL DESENLİ İPEK KRAVAT,₺4.950,Erkek,302,M405209299-0045,4950.0,03,0.0,0.0,0.0
ŞAL DESENLİ İPEK KRAVAT,₺4.950,Erkek,302,M405209299-0055,4950.0,03,0.0,0.0,0.0
DAMLA DESENLİ İPEK KRAVAT,₺4.950,Erkek,302,M405209310-0078-0002,4950.0,03,0.0,0.0,0.0
DAMLA DESENLİ İPEK KRAVAT,₺4.450,Erkek,302,M405209316-0002,4450.0,03,0.0,0.0,0.0
DAMLA DESENLİ İPEK KRAVAT,₺3.950,Erkek,302,M405209340-0063-0038,3950.0,03,0.0,0.0,0.0
ŞAL DESENLİ İPEK KRAVAT,₺4.950,Erkek,302,M405209358-0014-0098,4950.0,03,0.0,0.0,0.0
DAMLA DESENLİ İPEK KRAVAT,₺4.950,Erkek,302,M405209372-0002,4950.0,03,0.0,0.0,0.0
MOTİF İPEK KRAVAT,₺4.950,Erkek,302,M405209384-0014-0041,4950.0,03,0.0,0.0,0.0
DESENLİ İPEK MENDİL,₺2.450,Erkek,302,M405239095-0038-0012,2450.0,03,0.0,0.0,0.0
PAPYON,₺1.950,Erkek,302,M868139076958-0041-0096,1950.0,03,0.0,0.0,0.0
DESENLİ GÜMÜŞ RENGİ İPEK PAPYON,₺1.950,Erkek,302,M868139096247-0009,1950.0,03,0.0,0.0,0.0
DESENLİ EKRU İPEK PAPYON,₺1.950,Erkek,302,M868139096247-0027,1950.0,03,0.0,0.0,0.0
PANTOLON ASKISI,₺3.450,Erkek,302,M868167050097-0002,3450.0,03,0.0,0.0,0.0
TATEOSSIAN PARA KLİPSİ,₺19.950,Erkek,302,M400226576-0002,19950.0,03,0.0,0.0,0.0
TATEOSSIAN KOL DÜĞMESİ,₺21.950,Erkek,302,M400226591-0005-0002,21950.0,03,0.0,0.0,0.0
TATEOSSIAN KOL DÜĞMESİ,₺14.950,Erkek,302,M400226592-0009-0002,14950.0,03,0.0,0.0,0.0
TATEOSSIAN BİLEKLİK,₺13.950,Erkek,302,M400226600-0014,13950.0,03,0.0,0.0,0.0
THOMPSON BİLEKLİK,₺11.950,Erkek,302,M400226620-0038-0009,11950.0,03,0.0,0.0,0.0
THOMPSON KOL DÜĞMESİ,₺9.950,Erkek,302,M400226630-0002,9950.0,03,0.0,0.0,0.0
TATEOSSIAN BİLEKLİK,₺21.950,Erkek,302,M400228481-0002,21950.0,03,0.0,0.0,0.0
KOL DÜĞMESİ,₺3.950,Erkek,302,M400246840-0002-0009,3950.0,03,0.0,0.0,0.0
KOL DÜĞMESİ,₺3.950,Erkek,302,M400246873-0002-0009,3950.0,03,0.0,0.0,0.0
ÇORAP,₺499,Erkek,302,M400248975-0041-0030,499.0,03,0.0,,
TATEOSSIAN KOL DÜĞMESİ,₺13.950,Erkek,302,M400317927-0002-0009,13950.0,03,0.0,0.0,0.0
THOMPSON BİLEKLİK,₺10.950,Erkek,302,M400317949-0009,10950.0,03,0.0,0.0,0.0
THOMPSON KOL DÜĞMESİ,₺9.950,Erkek,302,M400317954-0002-0009,9950.0,03,0.0,0.0,0.0
TATEOSSIAN KOL DÜĞMESİ,₺13.950,Erkek,302,M400323633-0054-0009,13950.0,03,0.0,0.0,0.0
PAPYON,₺3.950,Erkek,302,M400495091-0041,3950.0,03,0.0,0.0,0.0
PAPYON,₺3.950,Erkek,302,M400495093-0041,3950.0,03,0.0,0.0,0.0
YEŞİL DERİ KEMER,₺24.950,Erkek,302,M400623935-0029,24950.0,03,0.0,0.0,0.0
SİYAH BİLEKLİK,₺15.950,Erkek,302,M400894358-0002,15950.0,03,0.0,0.0,0.0
TURKUAZ KOL DÜĞMESİ,₺16.950,Erkek,302,M400894366-0046-0009,16950.0,03,0.0,0.0,0.0
SAKS ÇORAP,₺1.490,Erkek,302,M401527050-0045,1490.0,03,0.0,0.0,0.0
KOYU KAHVE SÜET KEMER,₺19.950,Erkek,302,M401557338-0015,19950.0,03,0.0,0.0,0.0
GÜMÜŞ KOL DÜĞMESİ,₺3.950,Erkek,302,M402364839-0005-0056,3950.0,03,0.0,0.0,0.0
GÜMÜŞ KOL DÜĞMESİ,₺3.950,Erkek,302,M402364844-0009,3950.0,03,0.0,0.0,0.0
SİYAH KOL DÜĞMESİ,₺3.950,Erkek,302,M402364845-0002-0009,3950.0,03,0.0,0.0,0.0
SİYAH KOL DÜĞMESİ,₺3.950,Erkek,302,M402364852-0002-0009,3950.0,03,0.0,0.0,0.0
TATEOSSIAN BİLEKLİK,₺19.950,Erkek,302,M402691316-0002-0009,19950.0,03,0.0,0.0,0.0
TATEOSSIAN TESBİH,₺21.950,Erkek,302,M402691350-0002,21950.0,03,0.0,0.0,0.0
TATEOSSIAN BİLEKLİK,₺19.950,Erkek,302,M402691352-0002-0021,19950.0,03,0.0,0.0,0.0
TATEOSSIAN KOL DÜĞMESİ,₺21.950,Erkek,302,M402691361-0009,21950.0,03,0.0,0.0,0.0
DERİ KEMER,₺29.950,Erkek,302,M403074697-0041,29950.0,03,0.0,0.0,0.0
DERİ KEMER,₺29.950,Erkek,302,M403074700-0020,29950.0,03,0.0,0.0,0.0
EXCLUSİVE DİAGONAL ÇİZGİLİ İPEK KRAVAT,₺5.450,Erkek,302,M405209249-0045-0098,5450.0,03,0.0,0.0,0.0
MICRO DESENLİ İPEK KRAVAT,₺3.950,Erkek,302,M405209267-0041-0012,3950.0,03,0.0,0.0,0.0
BALIKSIRTI İPEK KRAVAT,₺3.950,Erkek,302,M405209272-0104,3950.0,03,0.0,0.0,0.0
MICRO DESENLİ İPEK KRAVAT,₺4.450,Erkek,302,M405209274-0014-0041,4450.0,03,0.0,0.0,0.0
MICRO DESENLİ İPEK KRAVAT,₺3.950,Erkek,302,M405209286-0038-0012,3950.0,03,0.0,0.0,0.0
DİAGONAL ÇİZGİLİ İPEK KRAVAT,₺4.450,Erkek,302,M405209293-0041-0004,4450.0,03,0.0,0.0,0.0
ŞAL DESENLİ İPEK KRAVAT,₺4.950,Erkek,302,M405209302-0038-0012,4950.0,03,0.0,0.0,0.0
ŞAL DESENLİ İPEK KRAVAT,₺4.950,Erkek,302,M405209306-0075-0038,4950.0,03,0.0,0.0,0.0
MICRO DESENLİ İPEK KRAVAT,₺4.450,Erkek,302,M405209313-0096,4450.0,03,0.0,0.0,0.0
DAMLA DESENLİ İPEK KRAVAT,₺4.450,Erkek,302,M405209315-0096,4450.0,03,0.0,0.0,0.0
BALIKSIRTI İPEK KRAVAT,₺3.950,Erkek,302,M405209320-0104,3950.0,03,0.0,0.0,0.0
MOTİF İPEK KRAVAT,₺3.950,Erkek,302,M405209321-0029-0038,3950.0,03,0.0,0.0,0.0
MOTİF İPEK KRAVAT,₺3.950,Erkek,302,M405209321-0066-0038,3950.0,03,0.0,0.0,0.0
DİAGONAL ÇİZGİLİ İPEK KRAVAT,₺3.450,Erkek,302,M405209325-0098-0056,3450.0,03,0.0,0.0,0.0
DİAGONAL ÇİZGİLİ İPEK KRAVAT,₺3.450,Erkek,302,M405209333-0038-0041,3450.0,03,0.0,0.0,0.0
DAMLA DESENLİ İPEK KRAVAT,₺3.950,Erkek,302,M405209344-0014-0012,3950.0,03,0.0,0.0,0.0
MICRO DESENLİ İPEK KRAVAT,₺4.450,Erkek,302,M405209376-0041-0004,4450.0,03,0.0,0.0,0.0
DİAGONAL ÇİZGİLİ İPEK KRAVAT,₺4.450,Erkek,302,M405209380-0012,4450.0,03,0.0,0.0,0.0
DAMLA DESENLİ İPEK KRAVAT,₺4.950,Erkek,302,M405209386-0098-0055,4950.0,03,0.0,0.0,0.0
DİAGONAL ÇİZGİLİ İPEK KRAVAT,₺4.450,Erkek,302,M405209388-0014-0041,4450.0,03,0.0,0.0,0.0
DİAGONAL ÇİZGİLİ İPEK KRAVAT,₺4.450,Erkek,302,M405209388-0098-0041,4450.0,03,0.0,0.0,0.0
MOTİF İPEK KRAVAT,₺4.450,Erkek,302,M405209397-0014-0041,4450.0,03,0.0,0.0,0.0
MOTİF İPEK KRAVAT,₺4.450,Erkek,302,M405209397-0098-0041,4450.0,03,0.0,0.0,0.0
DESENLİ KETEN MENDİL,₺2.450,Erkek,302,M405239067-0038-0012,2450.0,03,0.0,0.0,0.0
İPEK PAMUK DESENLİ MENDİL,₺2.950,Erkek,302,M405239087-0038-0055,2950.0,03,0.0,0.0,0.0
İPEK PAMUK DESENLİ MENDİL,₺2.950,Erkek,302,M405239087-0042-0078,2950.0,03,0.0,0.0,0.0
İPEK PAMUK DESENLİ MENDİL,₺2.950,Erkek,302,M405239090-0056-0021,2950.0,03,0.0,0.0,0.0
DESENLİ İPEK MENDİL,₺2.450,Erkek,302,M405239095-0014-0012,2450.0,03,0.0,0.0,0.0
BORDO PANTOLON ASKISI,₺3.450,Erkek,302,M405498923-0056,3450.0,03,0.0,0.0,0.0
DERİ PANTOLON KEMERİ,₺3.450,Erkek,302,M405539341-0002,3450.0,03,0.0,0.0,0.0
DERİ PANTOLON KEMERİ,₺3.450,Erkek,302,M405539341-0015,3450.0,03,0.0,0.0,0.0
DERİ PANTOLON KEMERİ,₺3.450,Erkek,302,M405539362-0015,3450.0,03,0.0,0.0,0.0
PAPYON,₺1.950,Erkek,302,M868072055669-0002,1950.0,03,0.0,0.0,0.0
EKRU İPEK PAPYON,₺1.950,Erkek,302,M868139059558-0027,1950.0,03,0.0,0.0,0.0
KREM RENGİ İPEK PAPYON,₺1.950,Erkek,302,M868139059560-0025,1950.0,03,0.0,0.0,0.0
PAPYON,₺1.950,Erkek,302,M868139076956-0041-0096,1950.0,03,0.0,0.0,0.0
DOKULU İPEK GÜMÜŞ GRİ PAPYON,₺1.950,Erkek,302,M868139096252-0009,1950.0,03,0.0,0.0,0.0
LACİVERT PAPYON,₺1.950,Erkek,302,M400029495-0041,1950.0,03,0.0,0.0,0.0
SATEN PAPYON,₺1.950,Erkek,302,M400207166-0002,1950.0,03,0.0,0.0,0.0
TATEOSSIAN TÜKENMEZ KALEM,₺26.950,Erkek,302,M400226574-0002-0009,26950.0,03,0.0,0.0,0.0
TATEOSSIAN KOL DÜĞMESİ,₺21.950,Erkek,302,M400226590-0041-0005,21950.0,03,0.0,0.0,0.0
TATEOSSIAN BİLEKLİK,₺12.950,Erkek,302,M400226610-0005,12950.0,03,0.0,0.0,0.0
TATEOSSIAN BİLEKLİK,₺14.950,Erkek,302,M400226611-0002-0009,14950.0,03,0.0,0.0,0.0
THOMPSON ŞARJ KABLOLU BİLEKLİK,₺8.950,Erkek,302,M400226618-0002,8950.0,03,0.0,0.0,0.0
THOMPSON BİLEKLİK,₺10.950,Erkek,302,M400226621-0002,10950.0,03,0.0,0.0,0.0
KEMER,₺19.950,Erkek,302,M400284044-0041,19950.0,03,0.0,0.0,0.0
TATEOSSIAN KOL DÜĞMESİ,₺18.950,Erkek,302,M400317917-0002-0074,18950.0,03,0.0,0.0,0.0
THOMPSON BİLEKLİK,₺17.950,Erkek,302,M400317974-0029-0002,17950.0,03,0.0,0.0,0.0
SİYAH PANTOLON ASKISI,₺3.450,Erkek,302,M400366502-0002,3450.0,03,0.0,0.0,0.0
PAPYON,₺3.950,Erkek,302,M400495058-0027,3950.0,03,0.0,0.0,0.0
KOYU KAHVE SÜET KEMER,₺19.950,Erkek,302,M400623955-0022,19950.0,03,0.0,0.0,0.0
KOL DÜĞMESİ,₺39.950,Erkek,302,M400894336-0009,39950.0,03,0.0,0.0,0.0
LACİVERT KOL DÜĞMESİ,₺19.950,Erkek,302,M400894343-0041-0009,19950.0,03,0.0,0.0,0.0
KAHVE BİLEKLİK,₺19.950,Erkek,302,M400894354-0014,19950.0,03,0.0,0.0,0.0
KOYU MAVİ BİLEKLİK,₺12.950,Erkek,302,M400894355-0042-0036,12950.0,03,0.0,0.0,0.0
YEŞİL BİLEKLİK,₺15.950,Erkek,302,M400894357-0029,15950.0,03,0.0,0.0,0.0
ANTRASİT KOL DÜĞMESİ,₺16.950,Erkek,302,M400894368-0005,16950.0,03,0.0,0.0,0.0
GÜMÜŞ KOL DÜĞMESİ,₺16.950,Erkek,302,M400894369-0009,16950.0,03,0.0,0.0,0.0
GÜMÜŞ KOL DÜĞMESİ,₺16.950,Erkek,302,M400894380-0009,16950.0,03,0.0,0.0,0.0
GRİ KOL DÜĞMESİ,₺19.950,Erkek,302,M400894382-0004-0009,19950.0,03,0.0,0.0,0.0
BEJ DERİ KEMER,₺19.950,Erkek,302,M401557328-0021,19950.0,03,0.0,0.0,0.0
BEJ DERİ KEMER,₺19.950,Erkek,302,M401557335-0021,19950.0,03,0.0,0.0,0.0
LACİVERT SÜET KEMER,₺19.950,Erkek,302,M401557338-0041,19950.0,03,0.0,0.0,0.0
SAKS KOL DÜĞMESİ,₺3.950,Erkek,302,M402364827-0045-0009,3950.0,03,0.0,0.0,0.0
TATEOSSIAN BİLEKLİK,₺39.950,Erkek,302,M402691354-0002-0009,39950.0,03,0.0,0.0,0.0
TATEOSSIAN BİLEKLİK,₺39.950,Erkek,302,M402691355-0029-0009,39950.0,03,0.0,0.0,0.0
TATEOSSIAN BİLEKLİK,₺19.950,Erkek,302,M402691356-0041-0009,19950.0,03,0.0,0.0,0.0
TATEOSSIAN BİLEKLİK,₺19.950,Erkek,302,M402691357-0004-0002,19950.0,03,0.0,0.0,0.0
TATEOSSIAN KOL DÜĞMESİ,₺16.950,Erkek,302,M402691358-0002-0009,16950.0,03,0.0,0.0,0.0
TATEOSSIAN KOL DÜĞMESİ,₺18.950,Erkek,302,M402691384-0021-0005,18950.0,03,0.0,0.0,0.0
DERİ KEMER,₺29.950,Erkek,302,M403074700-0041,29950.0,03,0.0,0.0,0.0
SÜET DERİ KEMER,₺19.950,Erkek,302,M403074706-0015,19950.0,03,0.0,0.0,0.0
KEP ŞAPKA,₺12.950,Erkek,302,M405123193-0021,12950.0,03,0.0,0.0,0.0
KEP ŞAPKA,₺12.950,Erkek,302,M405123193-0029,12950.0,03,0.0,0.0,0.0
EXCLUSİVE MICRO DESENLİ KRAVAT,₺5.450,Erkek,302,M405209247-0098-0041,5450.0,03,0.0,0.0,0.0
EXCLUSİVE MICRO DESENLİ KRAVAT,₺5.450,Erkek,302,M405209248-0098-0041,5450.0,03,0.0,0.0,0.0
DİAGONAL ÇİZGİLİ İPEK KRAVAT,₺3.950,Erkek,302,M405209253-0014-0038,3950.0,03,0.0,0.0,0.0
DİAGONAL ÇİZGİLİ İPEK KRAVAT,₺3.950,Erkek,302,M405209253-0048-0041,3950.0,03,0.0,0.0,0.0
DİAGONAL ÇİZGİLİ İPEK KRAVAT,₺3.950,Erkek,302,M405209255-0098-0078,3950.0,03,0.0,0.0,0.0
MICRO DESENLİ İPEK KRAVAT,₺3.950,Erkek,302,M405209259-0056-0041,3950.0,03,0.0,0.0,0.0
MOTİF İPEK KRAVAT,₺3.950,Erkek,302,M405209269-0041-0038,3950.0,03,0.0,0.0,0.0
MICRO DESENLİ İPEK KRAVAT,₺4.450,Erkek,302,M405209274-0055-0041,4450.0,03,0.0,0.0,0.0
MICRO DESENLİ İPEK KRAVAT,₺3.950,Erkek,302,M405209278-0014-0027,3950.0,03,0.0,0.0,0.0
MICRO DESENLİ İPEK KRAVAT,₺3.950,Erkek,302,M405209280-0055-0012,3950.0,03,0.0,0.0,0.0
MICRO DESENLİ İPEK KRAVAT,₺3.950,Erkek,302,M405209280-0063-0012,3950.0,03,0.0,0.0,0.0
ŞAL DESENLİ İPEK KRAVAT,₺4.950,Erkek,302,M405209296-0014-0002,4950.0,03,0.0,0.0,0.0
ŞAL DESENLİ İPEK KRAVAT,₺4.950,Erkek,302,M405209302-0041-0012,4950.0,03,0.0,0.0,0.0
ŞAL DESENLİ İPEK KRAVAT,₺4.950,Erkek,302,M405209306-0038-0012,4950.0,03,0.0,0.0,0.0
ŞAL DESENLİ İPEK KRAVAT,₺4.950,Erkek,302,M405209306-0055-0038,4950.0,03,0.0,0.0,0.0
MICRO DESENLİ İPEK KRAVAT,₺4.450,Erkek,302,M405209312-0002,4450.0,03,0.0,0.0,0.0
MICRO DESENLİ İPEK KRAVAT,₺4.450,Erkek,302,M405209314-0002,4450.0,03,0.0,0.0,0.0
MICRO DESENLİ İPEK KRAVAT,₺4.450,Erkek,302,M405209317-0096-0004,4450.0,03,0.0,0.0,0.0
MOTİF İPEK KRAVAT,₺3.950,Erkek,302,M405209321-0078-0038,3950.0,03,0.0,0.0,0.0
DİAGONAL ÇİZGİLİ İPEK KRAVAT,₺3.450,Erkek,302,M405209325-0021-0098,3450.0,03,0.0,0.0,0.0
DİAGONAL ÇİZGİLİ İPEK KRAVAT,₺3.450,Erkek,302,M405209328-0021-0098,3450.0,03,0.0,0.0,0.0
DİAGONAL ÇİZGİLİ İPEK KRAVAT,₺3.450,Erkek,302,M405209331-0070-0042,3450.0,03,0.0,0.0,0.0
DİAGONAL ÇİZGİLİ İPEK KRAVAT,₺3.950,Erkek,302,M405209337-0048-0045,3950.0,03,0.0,0.0,0.0
DAMLA DESENLİ İPEK KRAVAT,₺3.950,Erkek,302,M405209340-0041-0038,3950.0,03,0.0,0.0,0.0
DAMLA DESENLİ İPEK KRAVAT,₺3.950,Erkek,302,M405209340-0078-0038,3950.0,03,0.0,0.0,0.0
DAMLA DESENLİ İPEK KRAVAT,₺3.950,Erkek,302,M405209340-0098-0014,3950.0,03,0.0,0.0,0.0
DİAGONAL ÇİZGİLİ İPEK KRAVAT,₺3.950,Erkek,302,M405209353-0041-0047,3950.0,03,0.0,0.0,0.0
ŞAL DESENLİ İPEK KRAVAT,₺4.950,Erkek,302,M405209358-0041-0029,4950.0,03,0.0,0.0,0.0
DAMLA DESENLİ İPEK KRAVAT,₺4.950,Erkek,302,M405209360-0014-0041,4950.0,03,0.0,0.0,0.0
DAMLA DESENLİ İPEK KRAVAT,₺4.950,Erkek,302,M405209360-0030-0041,4950.0,03,0.0,0.0,0.0
MICRO DESENLİ İPEK KRAVAT,₺3.950,Erkek,302,M405209365-0014-0004,3950.0,03,0.0,0.0,0.0
DAMLA DESENLİ İPEK KRAVAT,₺3.950,Erkek,302,M405209368-0038-0014,3950.0,03,0.0,0.0,0.0
MICRO DESENLİ İPEK KRAVAT,₺3.950,Erkek,302,M405209370-0063,3950.0,03,0.0,0.0,0.0
DAMLA DESENLİ İPEK KRAVAT,₺4.950,Erkek,302,M405209373-0041-0004,4950.0,03,0.0,0.0,0.0
DAMLA DESENLİ İPEK KRAVAT,₺4.950,Erkek,302,M405209373-0056-0004,4950.0,03,0.0,0.0,0.0
MICRO DESENLİ İPEK KRAVAT,₺4.450,Erkek,302,M405209377-0041-0004,4450.0,03,0.0,0.0,0.0
DAMLA DESENLİ İPEK KRAVAT,₺4.950,Erkek,302,M405209386-0041-0038,4950.0,03,0.0,0.0,0.0
DİAGONAL ÇİZGİLİ İPEK KRAVAT,₺4.450,Erkek,302,M405209390-0014-0098,4450.0,03,0.0,0.0,0.0
DİAGONAL ÇİZGİLİ İPEK KRAVAT,₺4.450,Erkek,302,M405209390-0041-0014,4450.0,03,0.0,0.0,0.0
DAMLA DESENLİ İPEK KRAVAT,₺3.950,Erkek,302,M405209395-0104-0038,3950.0,03,0.0,0.0,0.0
DESENLİ İPEK MENDİL,₺2.450,Erkek,302,M405230950-0041-0021,2450.0,03,0.0,0.0,0.0
DESENLİ İPEK MENDİL,₺2.450,Erkek,302,M405230952-0050-0021,2450.0,03,0.0,0.0,0.0
DESENLİ İPEK MENDİL,₺2.450,Erkek,302,M405239062-0041-0063,2450.0,03,0.0,0.0,0.0
DESENLİ İPEK MENDİL,₺2.450,Erkek,302,M405239065-0041-0038,2450.0,03,0.0,0.0,0.0
İPEK PAMUK DESENLİ MENDİL,₺2.950,Erkek,302,M405239068-0041-0080,2950.0,03,0.0,0.0,0.0
İPEK PAMUK DESENLİ MENDİL,₺2.950,Erkek,302,M405239090-0041-0078,2950.0,03,0.0,0.0,0.0
DESENLİ İPEK MENDİL,₺2.450,Erkek,302,M405239092-0042-0066,2450.0,03,0.0,0.0,0.0
DESENLİ İPEK MENDİL,₺2.450,Erkek,302,M405239092-0088-0042,2450.0,03,0.0,0.0,0.0
DESENLİ İPEK MENDİL,₺2.450,Erkek,302,M405239098-0038-0014,2450.0,03,0.0,0.0,0.0
BEJ PANTOLON ASKISI,₺3.450,Erkek,302,M405498918-0021,3450.0,03,0.0,0.0,0.0
KOYU KAHVE PANTOLON ASKISI,₺3.450,Erkek,302,M405498920-0015,3450.0,03,0.0,0.0,0.0
LACİVERT PANTOLON ASKISI,₺3.450,Erkek,302,M405498923-0041,3450.0,03,0.0,0.0,0.0
DERİ PANTOLON KEMERİ,₺3.450,Erkek,302,M405539341-0096,3450.0,03,0.0,0.0,0.0
DERİ PANTOLON KEMERİ,₺3.450,Erkek,302,M405539344-0014,3450.0,03,0.0,0.0,0.0
DERİ PANTOLON KEMERİ,₺3.450,Erkek,302,M405539344-0041,3450.0,03,0.0,0.0,0.0
DERİ PANTOLON KEMERİ,₺3.450,Erkek,302,M405539357-0015,3450.0,03,0.0,0.0,0.0
THOMPSON KOL DÜĞMESİ,₺9.950,Erkek,302,M405785621-0005,9950.0,03,0.0,0.0,0.0
THOMPSON BİLEKLİK,₺8.950,Erkek,302,M405785628-0002-0009,8950.0,03,0.0,0.0,0.0
TATEOSSIAN KOL DÜĞMESİ,₺21.950,Erkek,302,M405785635-0009,21950.0,03,0.0,0.0,0.0
TATEOSSIAN KOL DÜĞMESİ,₺21.950,Erkek,302,M405785641-0009,21950.0,03,0.0,0.0,0.0
THOMPSON KOL DÜĞMESİ,₺9.950,Erkek,302,M405785647-0009,9950.0,03,0.0,0.0,0.0
DERBY PAMUK SOKET ÇORAP,₺499,Erkek,302,M405819188-0094,499.0,03,0.0,0.0,0.0
DERBY PAMUK SOKET ÇORAP,₺499,Erkek,302,M405819188-0099,499.0,03,0.0,0.0,0.0
PANTOLON ASKISI,₺3.450,Erkek,302,M868167050108-0002,3450.0,03,0.0,0.0,0.0
MENDİL,₺1.590,Erkek,302,M301249383-0045-0110,1590.0,03,0.0,0.0,0.0
TATEOSSIAN DÜĞME SETİ,₺34.950,Erkek,302,M400226577-0009,34950.0,03,0.0,0.0,0.0
SİYAH ÇEŞİTLİ AKSESUAR,₺34.950,Erkek,302,M400226578-0002-0009,34950.0,03,0.0,0.0,0.0
TATEOSSIAN KOL DÜĞMESİ,₺18.950,Erkek,302,M400226585-0009,18950.0,03,0.0,0.0,0.0
TATEOSSIAN KOL DÜĞMESİ,₺18.950,Erkek,302,M400226588-0009-0012,18950.0,03,0.0,0.0,0.0
TATEOSSIAN BİLEKLİK,₺14.950,Erkek,302,M400226605-0002-0014,14950.0,03,0.0,0.0,0.0
TATEOSSIAN BİLEKLİK,₺19.950,Erkek,302,M400226607-0038-0005,19950.0,03,0.0,0.0,0.0
TATEOSSIAN BİLEKLİK,₺19.950,Erkek,302,M400226608-0014-0005,19950.0,03,0.0,0.0,0.0
THOMPSON BİLEKLİK,₺10.950,Erkek,302,M400226624-0002,10950.0,03,0.0,0.0,0.0
THOMPSON SWAROVSKI TAŞLI KOL DÜĞMESİ,₺15.950,Erkek,302,M400226628-0027-0009,15950.0,03,0.0,0.0,0.0
THOMPSON KOL DÜĞMESİ,₺9.950,Erkek,302,M400226632-0009,9950.0,03,0.0,0.0,0.0
KEMER,₺24.950,Erkek,302,M400283615-0015,24950.0,03,0.0,0.0,0.0
TATEOSSIAN DÜĞME SETİ,₺39.950,Erkek,302,M400317931-0002-0009,39950.0,03,0.0,0.0,0.0
THOMPSON KOL DÜĞMESİ,₺10.950,Erkek,302,M400317935-0009-0002,10950.0,03,0.0,0.0,0.0
THOMPSON BİLEKLİK,₺17.950,Erkek,302,M400317975-0038-0002,17950.0,03,0.0,0.0,0.0
AYAKKABI BAKIM SETİ,₺12.950,Erkek,302,M400324625-0085,12950.0,03,0.0,0.0,0.0
PAPYON,₺3.950,Erkek,302,M400495086-0027-0009,3950.0,03,0.0,0.0,0.0
PAPYON,₺3.950,Erkek,302,M400495089-0041,3950.0,03,0.0,0.0,0.0
PAPYON,₺3.950,Erkek,302,M400495090-0027,3950.0,03,0.0,0.0,0.0
PAPYON,₺3.950,Erkek,302,M400495092-0027,3950.0,03,0.0,0.0,0.0
