Ana Kategori,Kategori ID,Stok Kodu,Ürün Adı,Fiyat,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d
Kadin,vk18,M400240894-0001,KADIN KOZMETİK BAKIM HEDİYE SETİ,9950.0,12,0.0,0.0,0.0
Kadin,vk18,M402690082-0001,INFINITI FOR HER NO:2 100ML,6250.0,03,0.0,0.0,0.0
Kadin,vk18,M400240898-0001,INFINITI FOR HER 3 LU SET NO.3,8900.0,03,0.0,0.0,0.0
Kadin,vk18,M400240896-0001,INFINITI FOR HER NO.1 EDP 3'LÜ SET,8900.0,03,0.0,0.0,0.0
Kadin,vk106,M400649531-0041-0021,LACİVERT SÜET TERLİK,12990.0,03,0.0,0.0,0.0
Kadin,vk106,M300453686-0041,LACİVERT UZUN KOLLU DİZ ALTI ELBİSE,8990.0,03,0.0,0.0,0.0
Kadin,vk106,M300367810-0041,LACİVERT DESENLİ CEKET,11990.0,03,0.0,0.0,0.0
Kadin,vk106,M300367809-0041,LACİVERT DESENLİ PANTOLON,5990.0,03,0.0,0.0,0.0
Kadin,vk106,M300500661-0050,MÜRDÜM DİZ ALTI ETEK,6990.0,03,0.0,0.0,0.0
Kadin,vk106,M300453685-0002-0045,SİYAH UZUN KOLLU MİDİ ELBİSE,10990.0,03,0.0,0.0,0.0
Kadin,vk106,M401417135-0041-0009,LACİVERT UZUN KOLLU MİDİ ELBİSE,8990.0,03,0.0,0.0,0.0
Kadin,vk106,M400814905-0041,LACİVERT KRUVAZE YAKA CEKET,22990.0,03,0.0,0.0,0.0
Kadin,vk106,M400814906-0041,LACİVERT UZUN KOLLU GÖMLEK,12990.0,03,0.0,0.0,0.0
Kadin,vk106,M400814907-0041,LACİVERT BOL PAÇA PANTOLON,11990.0,03,0.0,0.0,0.0
Kadin,vk106,M401091880-0041,LACİVERT HALTER YAKA KOLSUZ BLUZ,6990.0,03,0.0,0.0,0.0
Kadin,vk106,M401091881-0041,LACİVERT PANTOLON,11990.0,03,0.0,0.0,0.0
Kadin,vk106,M401089119-0041,LACİVERT İPEK GÖMLEK,5990.0,03,0.0,0.0,0.0
Kadin,vk106,M401095169-0041,LACİVERT CEKET,13990.0,03,0.0,0.0,0.0
Kadin,vk106,M401095171-0041,LACİVERT BOL PAÇA PANTOLON,6990.0,03,0.0,0.0,0.0
Kadin,vk106,M401325965-0041,LACİVERT MİDİ ETEK,5990.0,03,0.0,0.0,0.0
Kadin,vk106,M401012126-0041-0063,DESENLİ DİK YAKA TRİKO,12990.0,03,0.0,0.0,0.0
Kadin,vk106,M401325967-0012-0041,BEYAZ UZUN KOLLU GÖMLEK,4990.0,03,0.0,0.0,0.0
Kadin,vk106,M401568225-0041,LACİVERT DİZ ÜSTÜ ETEK,4990.0,03,0.0,0.0,0.0
Kadin,vk106,M401573638-0041,LACİVERT UZUN KOLLU GÖMLEK,7333.0,03,0.0,0.0,0.0
Kadin,vk106,M300500665-0056-0041,BORDO EKOSE PANTOLON,6990.0,03,0.0,0.0,0.0
Kadin,vk106,M400746577-0041-0012,LACİVERT ÇİZGİLİ CEKET,29608.0,03,0.0,0.0,0.0
Kadin,vk106,M400317165-0027,EKRU DİK YAKA UZUN KOLLU T-SHİRT,2990.0,03,0.0,0.0,0.0
Kadin,vk106,M400746579-0041-0012,LACİVERT ÇİZGİLİ ETEK,7333.0,03,0.0,0.0,0.0
Kadin,vk106,M401036124-0002,SİYAH DERİ LOAFER,10258.0,03,0.0,0.0,0.0
Kadin,vk106,M401573673-0041,LACİVERT KRUVAZE YAKA CEKET,12733.0,03,0.0,0.0,0.0
Kadin,vk106,M400777663-0041-0002,LACİVERT KOLSUZ ELBİSE,13990.0,03,0.0,0.0,0.0
Kadin,vk106,M401294966-0027,EKRU DİK YAKA TRİKO,3590.0,03,0.0,0.0,0.0
Kadin,vk106,M300532836-0041,LACİVERT ALPAKA YÜN KABAN,24990.0,03,0.0,0.0,0.0
Kadin,vk106,M401144533-0041-0021,LACİVERT DİK YAKA TRİKO,2968.0,03,0.0,0.0,0.0
Kadin,vk106,M401294966-0041,LACİVERT DİK YAKA TRİKO,2490.0,03,0.0,0.0,0.0
Kadin,vk106,M401102448-0041,LACİVERT CEKET,5990.0,03,0.0,0.0,0.0
Kadin,vk169,M401623325-0085-0055,ÇOK RENKLİ TEK OMUZ MAXİ ELBİSE,16025.0,03,0.0,,
Kadin,vk212,M401701798-0002,KEMER,4095.0,03,0.0,0.0,0.0
Kadin,vk212,M401701802-0002,KEMER,4095.0,03,0.0,0.0,0.0
Kadin,vk212,M403767631-0014,KAHVE MONOGRAM DERİ KEMER,4095.0,03,0.0,0.0,0.0
Kadin,vk212,M403767629-0002,SİYAH MONOGRAM DERİ KEMER,4095.0,03,0.0,0.0,0.0
Kadin,vk212,M403767623-0002,SİYAH MONOGRAM DERİ KEMER,4095.0,03,0.0,0.0,0.0
Kadin,vk212,M403767631-0002,SİYAH MONOGRAM DERİ KEMER,4095.0,03,0.0,0.0,0.0
Kadin,vk212,M406199795-0014-0021,KAHVE MONOGRAM KEMER,4095.0,03,0.0,0.0,
Kadin,vk212,M406199770-0012,BEYAZ MONOGRAM DERİ KEMER,4095.0,03,0.0,0.0,
Kadin,vk212,M406199775-0002,SİYAH MONOGRAM DERİ KEMER,4095.0,03,0.0,0.0,
Kadin,vk212,M406199773-0017,TABA MONOGRAM DERİ KEMER,4095.0,03,0.0,0.0,
Kadin,vk212,M406199770-0055,KIRMIZI MONOGRAM DERİ KEMER,4095.0,03,0.0,0.0,
Kadin,vk212,M406199793-0014-0021,KAHVE MONOGRAM KEMER,4095.0,03,0.0,0.0,
Kadin,vk212,M406199773-0014-0021,KAHVE MONOGRAM KEMER,4095.0,03,0.0,0.0,
Kadin,vk212,M406199770-0022,VİZON MONOGRAM DERİ KEMER,4095.0,03,0.0,0.0,
Kadin,vk212,M406199793-0002-0012,SİYAH MONOGRAM DERİ KEMER,4095.0,03,0.0,0.0,
Kadin,vk212,M405125287-0089,KOLYE,24950.0,03,0.0,0.0,0.0
Kadin,vk212,M405118505-0014,KOLYE,18950.0,03,0.0,0.0,0.0
Kadin,vk212,M405118503-0088,KEMER,34950.0,03,0.0,0.0,0.0
Erkek,30201,M402252810-0002,SİYAH YÜN ELASTAN TAKIM ELBİSE,149950.0,03,0.0,0.0,0.0
Erkek,30201,M402252810-0097,FÜME YÜN ELASTAN TAKIM ELBİSE,149950.0,03,0.0,0.0,0.0
Erkek,30201,M402252810-0041,LACİVERT YÜN ELASTAN TAKIM ELBİSE,149950.0,03,0.0,0.0,0.0
Erkek,30201,M403667425-0002,FERMUARLİ DERİ PİLOT MONT,84950.0,03,0.0,0.0,0.0
Erkek,30201,M403632533-0002,SİYAH MONPOETO TAKIM ELBİSE,149950.0,03,0.0,0.0,0.0
Erkek,30201,M403632533-0041,LACİVERT MONPOETO TAKIM ELBİSE,149950.0,03,0.0,0.0,0.0
Erkek,30201,M404821543-0004,SİVRİ YAKALI KRUVAZE ÇİFT PİLİ PANTOLONLU TAKIM ELBİSE,119950.0,03,0.0,0.0,0.0
Erkek,30201,M403667425-0022,FERMUARLİ DERİ PİLOT MONT,84950.0,03,0.0,0.0,0.0
Erkek,30201,M404821514-0080,MONOPETO 2 DÜĞMELİ YARIM ASTARLI CEKET,69950.0,03,0.0,0.0,0.0
Erkek,30201,M404821512-0014,MONOPETO 2 DÜĞMELİ TEK PİLİ PANTOLONLU TAKIM ELBİSE,119950.0,03,0.0,0.0,0.0
Erkek,30201,M404821514-0098,MONOPETO 2 DÜĞMELİ YARIM ASTARLI CEKET,69950.0,03,0.0,0.0,0.0
Erkek,30201,M404821517-0002,MONOPETO 2 DÜĞMELİ ASTARSIZ CEKET,79950.0,03,0.0,0.0,0.0
Erkek,30201,M404821524-0021,MONOPETO 2 DÜĞMELİ ÇİFT PİLİ PANTOLONLU TAKIM ELBİSE,109950.0,03,0.0,0.0,0.0
Erkek,30201,M404821537-0104,MONOPETO 2 DÜĞMELİ YARIM ASTARLI CEKET,69950.0,03,0.0,0.0,0.0
Erkek,30201,M404821538-0096,MONOPETO 2 DÜĞMELİ ÇİFT PİLİ PANTOLONLU TAKIM ELBİSE,119950.0,03,0.0,0.0,0.0
Erkek,30201,M404821543-0041,SİVRİ YAKALI KRUVAZE ÇİFT PİLİ PANTOLONLU TAKIM ELBİSE,119950.0,03,0.0,0.0,0.0
Erkek,30201,M404821554-0014-0027,MONOPETO 2 DÜĞMELİ YARIM ASTARLI CEKET,84950.0,03,0.0,0.0,0.0
Erkek,30201,M404821554-0029-0027,MONOPETO 2 DÜĞMELİ YARIM ASTARLI CEKET,84950.0,03,0.0,0.0,0.0
Erkek,30201,M404821556-0038,MONOPETO 2 DÜĞMELİ YARIM ASTARLI CEKET,69950.0,03,0.0,0.0,0.0
Erkek,30201,M404821557-0041,MONOPETO 2 DÜĞMELİ ASTARSIZ CEKET,79950.0,03,0.0,0.0,0.0
Erkek,30201,M404821565-0079,MONOPETO 2 DÜĞMELİ YARIM ASTARLI CEKET,74950.0,03,0.0,0.0,0.0
Erkek,30201,M404821571-0099,MONOPETO 2 DÜĞMELİ YARIM ASTARLI CEKET,69950.0,03,0.0,0.0,0.0
Erkek,30201,M404821574-0098,SİVRİ YAKALI KRUVAZE YARIM ASTARLI ÇİZGİLİ CEKET,69950.0,03,0.0,0.0,0.0
Erkek,30201,M405487354-0004,MONOPETO PİLİLİ PANTOLONLU ÇİZGİLİ SERJ TAKIM ELBİSE,99950.0,03,0.0,0.0,0.0
Erkek,30201,M405487355-0096,MONOPETO SİVRİ YAKALI PİLİLİ PANTOLONLU ÇİZGİLİ TAKIM ELBİSE,99950.0,03,0.0,0.0,0.0
Erkek,30201,M405488776-0014,MONOPETO SİVRİ YAKALI PİLİLİ PANTOLONLU SERJ  TAKIM ELBİSE,99950.0,03,0.0,0.0,0.0
Erkek,30201,M405488778-0099,MONOPETO 2 DÜĞMELİ YARIM ASTARLI BALIKSIRTI DESENLİ CEKET,89950.0,03,0.0,0.0,0.0
Erkek,30201,M405488779-0005,MONOPETO 2 DÜĞMELİ KRUVAZE YAKALI ASTARSIZ CEKET,79950.0,03,0.0,0.0,0.0
Erkek,30201,M405488780-0004,MONOPETO 2 DÜĞMELİ KRUVAZE YAKALI ASTARSIZ CEKET,74950.0,03,0.0,0.0,0.0
Erkek,30201,M405488781-0097,MONOPETO SİVRİ YAKALI PİLİLİ PANTOLONLU ÇİZGİLİ TAKIM ELBİSE,99950.0,03,0.0,0.0,0.0
Erkek,30201,M405488782-0099,MONOPETO SİVRİ YAKALI PİLİLİ PANTOLONLU ÇİZGİLİ TAKIM ELBİSE,99950.0,03,0.0,0.0,0.0
Erkek,30201,M405488783-0099,MONOPETO SİVRİ YAKALI PİLİLİ PANTOLONLU SERJ  TAKIM ELBİSE,99950.0,03,0.0,0.0,0.0
Erkek,30201,M405488784-0041,MONOPETO PİLİLİ PANTOLONLU ÇİZGİLİ SERJ TAKIM ELBİSE,99950.0,03,0.0,0.0,0.0
Erkek,30201,M405488785-0098,MONOPETO 2 DÜĞMELİ YARIM ASTARLI SEERSUCKER CEKET,74950.0,03,0.0,0.0,0.0
Erkek,30201,M405488786-0096,MONOPETO 2 DÜĞMELİ YARIM ASTARLI SEERSUCKER CEKET,74950.0,03,0.0,0.0,0.0
Erkek,30201,M405488787-0002,MONOPETO 2 DÜĞMELİ YARIM ASTARLI SEERSUCKER CEKET,74950.0,03,0.0,0.0,0.0
Erkek,30201,M405497971-0099,"MONOPETO , TAM ASTARLI TAKIM ELBİSE",149950.0,03,0.0,0.0,0.0
Erkek,30201,M405497973-0002,MONOPETO SİVRİ YAKALI PİLİLİ TAKIM ELBİSE,149950.0,03,0.0,0.0,0.0
Erkek,30201,M405497973-0041,MONOPETO SİVRİ YAKALI PİLİLİ TAKIM ELBİSE,149950.0,03,0.0,0.0,0.0
Erkek,30201,M405497978-0027,YAKALI ASTARSIZ SAFARİ SPOR CEKET,119950.0,03,0.0,0.0,0.0
Erkek,30201,M405497978-0041,YAKALI ASTARSIZ SAFARİ SPOR CEKET,119950.0,03,0.0,0.0,0.0
Erkek,30201,M405497978-0082,YAKALI ASTARSIZ SAFARİ SPOR CEKET,119950.0,03,0.0,0.0,0.0
Erkek,30201,M405563896-0027,ÖNÜ DÜĞMELİ KETEN MONT,89950.0,03,0.0,0.0,0.0
Erkek,30201,M405563896-0107,ÖNÜ DÜĞMELİ KETEN MONT,89950.0,03,0.0,0.0,0.0
Erkek,30201,M405563898-0018,KRUVAZE CEKET,109950.0,03,0.0,0.0,0.0
Erkek,30201,M400290467-0094,T-SHIRT,3750.0,03,0.0,0.0,0.0
Erkek,30201,M403414287-0012,O YAKALI UZUN KOL T-SHIRT,3450.0,03,0.0,0.0,0.0
Erkek,30201,M403414284-0012,O YAKALI UZUN KOL T-SHIRT,3750.0,03,0.0,0.0,0.0
Erkek,30201,M403414284-0002,O YAKALI UZUN KOL T-SHIRT,3750.0,03,0.0,0.0,0.0
Erkek,30201,M402363408-0038-0055,MAVİ GEOMETRİK DESENLİ LASTİKLİ MAYO,8950.0,03,0.0,0.0,0.0
Erkek,30201,M402363413-0055-0012,KIRMIZI GEOMETRİK DESENLİ LASTİKLİ MAYO,8950.0,03,0.0,0.0,0.0
Erkek,30201,M402363693-0041-0012,LACİVERT ÇİZGİLİ DESENLİ LASTİKLİ MAYO,8950.0,03,0.0,0.0,0.0
Erkek,30201,M402363677-0063-0012,PEMBE ÇİÇEK DESENLİ LASTİKLİ MAYO,8950.0,03,0.0,0.0,0.0
Erkek,30201,M402363681-0098,ROYAL MAVİ MİCRO DESENLİ LASTİKLİ MAYO,8950.0,03,0.0,0.0,0.0
Erkek,30201,M402363699-0041-0038,LACİVERT MOTİF LASTİKLİ MAYO,8950.0,03,0.0,0.0,0.0
Erkek,30201,M402363700-0030,NEFTİ MOTİF LASTİKLİ MAYO,8950.0,03,0.0,0.0,0.0
Erkek,30201,M300458370-0041,GÖMLEK,11950.0,03,0.0,0.0,0.0
Erkek,30201,M402363684-0041-0038,LACİVERT DESENLİ LASTİKLİ MAYO,8950.0,03,0.0,0.0,0.0
Erkek,30201,M402363681-0036,SU YEŞİLİ MİCRO DESENLİ LASTİKLİ MAYO,8950.0,03,0.0,0.0,0.0
Erkek,30201,M402363688-0041-0012,LACİVERT KUTUCUK DESENLİ LASTİKLİ MAYO,8950.0,03,0.0,0.0,0.0
Erkek,30201,M301055682-0012,EXCLUSIVE BALIKSIRTI GÖMLEK,11950.0,03,0.0,0.0,0.0
Erkek,30201,M301055737-0038,PAMUK ELASTAN OXFORD GÖMLEK,8450.0,03,0.0,0.0,0.0
Erkek,30201,M301394551-0012,TWILL PAMUK LİYOSEL GÖMLEK,6950.0,03,0.0,0.0,0.0
Erkek,30201,M402363684-0087-0038,KOYU YEŞİL DESENLİ LASTİKLİ MAYO,8950.0,03,0.0,0.0,0.0
Erkek,30201,M402363686-0038-0012,MAVİ ŞAL DESENLİ LASTİKLİ MAYO,8950.0,03,0.0,0.0,0.0
Erkek,30201,M402363688-0039-0012,PETROL KUTUCUK DESENLİ LASTİKLİ MAYO,8950.0,03,0.0,0.0,0.0
Erkek,30201,M402363688-0070-0012,GÜL KURUSU KUTUCUK DESENLİ LASTİKLİ MAYO,8950.0,03,0.0,0.0,0.0
Erkek,30201,M402363696-0055-0012,KIRMIZI MOTİF LASTİKLİ MAYO,8950.0,03,0.0,0.0,0.0
Erkek,30201,M402363700-0039,PETROL MOTİF LASTİKLİ MAYO,8950.0,03,0.0,0.0,0.0
Erkek,30201,M402363410-0041,LACİVERT LASTİKLİ MAYO,8950.0,03,0.0,0.0,0.0
Erkek,30201,M402363410-0087,KOYU YEŞİL LASTİKLİ MAYO,8950.0,03,0.0,0.0,0.0
Erkek,30201,M402363688-0029-0012,YEŞİL KUTUCUK DESENLİ LASTİKLİ MAYO,8950.0,03,0.0,0.0,0.0
Erkek,30201,M402363693-0038-0012,MAVİ ÇİZGİLİ DESENLİ LASTİKLİ MAYO,8950.0,03,0.0,0.0,0.0
Erkek,30201,M300458370-0030,GÖMLEK,11950.0,03,0.0,0.0,0.0
Erkek,30201,M301394630-0012,EXCLUSIVE OXFORD GÖMLEK,11950.0,03,0.0,0.0,0.0
Erkek,30201,M405097210-0002,POLO YAKA KISA KOL JAKARLI TRİKO TSHIRT,14950.0,03,0.0,0.0,0.0
Erkek,30201,M405097210-0041,POLO YAKA KISA KOL JAKARLI TRİKO TSHIRT,14950.0,03,0.0,0.0,0.0
Erkek,30201,M301390327-0017-0012,ÇİZGİLİ DESENLİ PAMUK GÖMLEK,8950.0,03,0.0,0.0,0.0
Erkek,30201,M301394597-0038-0012,ÇİZGİLİ DESENLİ PAMUK GÖMLEK,8450.0,03,0.0,0.0,0.0
Erkek,30201,M301394620-0041-0012,EXCLUSIVE ÇİZGİLİ DESENLİ GÖMLEK,11950.0,03,0.0,0.0,0.0
Erkek,30201,M301394641-0029,KETEN SPOR GÖMLEK,9950.0,03,0.0,0.0,0.0
Erkek,30201,M402363410-0038,MAVİ LASTİKLİ MAYO,8950.0,03,0.0,0.0,0.0
Erkek,30201,M402363413-0038-0012,MAVİ GEOMETRİK DESENLİ LASTİKLİ MAYO,8950.0,03,0.0,0.0,0.0
Erkek,30201,M402363413-0041-0012,LACİVERT GEOMETRİK DESENLİ LASTİKLİ MAYO,8950.0,03,0.0,0.0,0.0
Erkek,30201,M402363677-0029-0012,YEŞİL ÇİÇEK DESENLİ LASTİKLİ MAYO,8950.0,03,0.0,0.0,0.0
Erkek,30201,M402363696-0038-0012,MAVİ MOTİF LASTİKLİ MAYO,8950.0,03,0.0,0.0,0.0
Erkek,30201,M405097210-0106,POLO YAKA KISA KOL JAKARLI TRİKO TSHIRT,14950.0,03,0.0,0.0,0.0
Erkek,30201,M405190027-0014,TEK PİLİLİ YÜN SERJ PANTOLON,22950.0,03,0.0,0.0,0.0
Erkek,30201,M301390325-0041-0012,ÇİZGİLİ DESENLİ PAMUK GÖMLEK,8950.0,03,0.0,0.0,0.0
Erkek,30201,M301394543-0038-0012,ÇİZGİLİ DESENLİ PAMUK GÖMLEK,8950.0,03,0.0,0.0,0.0
Erkek,30201,M301394571-0041,PAMUK KETEN JERSEY SPOR GÖMLEK,8950.0,03,0.0,0.0,0.0
Erkek,30201,M301394590-0063-0012,MICRO DESENLİ GÖMLEK,6450.0,03,0.0,0.0,0.0
Erkek,30201,M301394612-0021-0012,ÇİZGİLİ DESENLİ PAMUK GÖMLEK,8950.0,03,0.0,0.0,0.0
Erkek,30201,M301394629-0012,EXCLUSIVE POPLİN GÖMLEK,11950.0,03,0.0,0.0,0.0
Erkek,30201,M301394638-0027,KETEN SPOR GÖMLEK,9950.0,03,0.0,0.0,0.0
Erkek,30201,M301394641-0014,KETEN SPOR GÖMLEK,9950.0,03,0.0,0.0,0.0
Erkek,30201,M301394641-0017,KETEN SPOR GÖMLEK,9950.0,03,0.0,0.0,0.0
Erkek,30201,M402363681-0042,KOYU MAVİ MİCRO DESENLİ LASTİKLİ MAYO,8950.0,03,0.0,0.0,0.0
Erkek,30201,M402363700-0038,MAVİ MOTİF LASTİKLİ MAYO,8950.0,03,0.0,0.0,0.0
Erkek,30201,M405097237-0012,POLO YAKA KISA KOL KOTON KREP TRİKO TSHIRT,10950.0,03,0.0,0.0,0.0
Erkek,30201,M405097256-0002,BİSİKLET YAKALI KISA KOL TSHIRT,6950.0,03,0.0,0.0,0.0
Erkek,30201,M405103786-0041,BEŞ CEPLİ JEAN PANTOLON,39950.0,03,0.0,0.0,0.0
Erkek,30201,M405190046-0004,TEK PİLİLİ BELİ LASTİKLİ SEERSUCKER PANTOLON,19950.0,03,0.0,0.0,0.0
Erkek,30201,M405190046-0097,TEK PİLİLİ BELİ LASTİKLİ SEERSUCKER PANTOLON,19950.0,03,0.0,0.0,0.0
Erkek,30201,M405190054-0004,TEK PİLİLİ BELİ LASTİKLİ KETEN PANTOLON,24950.0,03,0.0,0.0,0.0
Erkek,30201,M405190075-0014,TEK PİLİLİ PANTOLON,24950.0,03,0.0,0.0,0.0
Erkek,30201,M405190080-0014,TEK PİLİLİ PANTOLON,19950.0,03,0.0,0.0,0.0
Erkek,30201,M301055654-0012,EXCLUSIVE OXFORD GÖMLEK,11950.0,03,0.0,0.0,0.0
Erkek,30201,M301390325-0104-0012,ÇİZGİLİ DESENLİ PAMUK GÖMLEK,8950.0,03,0.0,0.0,0.0
Erkek,30201,M301390327-0041-0012,ÇİZGİLİ DESENLİ PAMUK GÖMLEK,8950.0,03,0.0,0.0,0.0
Erkek,30201,M301394540-0041-0012,ÇİZGİLİ DESENLİ PAMUK GÖMLEK,8950.0,03,0.0,0.0,0.0
Erkek,30201,M301394541-0038-0041,ÇİZGİLİ DESENLİ PAMUK GÖMLEK,8950.0,03,0.0,0.0,0.0
Erkek,30201,M301394553-0078,TWILL PAMUK LİYOSEL GÖMLEK,6950.0,03,0.0,0.0,0.0
Erkek,30201,M301394559-0041-0012,ÇİZGİLİ DESENLİ PAMUK GÖMLEK,8950.0,03,0.0,0.0,0.0
Erkek,30201,M301394566-0012,JERSEY PAMUK GÖMLEK,9450.0,03,0.0,0.0,0.0
Erkek,30201,M301394566-0038,JERSEY PAMUK GÖMLEK,9450.0,03,0.0,0.0,0.0
Erkek,30201,M301394579-0042,KETEN SPOR GÖMLEK,9950.0,03,0.0,0.0,0.0
Erkek,30201,M301394579-0087,KETEN SPOR GÖMLEK,9950.0,03,0.0,0.0,0.0
Erkek,30201,M301394588-0041-0012,MICRO DESENLİ GÖMLEK,8450.0,03,0.0,0.0,0.0
Erkek,30201,M301394590-0038-0012,MICRO DESENLİ GÖMLEK,6450.0,03,0.0,0.0,0.0
Erkek,30201,M301394595-0038-0012,ÇİZGİLİ DESENLİ PAMUK GÖMLEK,9450.0,03,0.0,0.0,0.0
Erkek,30201,M301394616-0042-0038,ÇİZGİLİ DESENLİ PAMUK GÖMLEK,8950.0,03,0.0,0.0,0.0
Erkek,30201,M301394622-0041-0012,EXCLUSIVE ÇİZGİLİ DESENLİ GÖMLEK,11950.0,03,0.0,0.0,0.0
Erkek,30201,M301394628-0038,EXCLUSIVE OXFORD GÖMLEK,11950.0,03,0.0,0.0,0.0
Erkek,30201,M301394638-0047,KETEN SPOR GÖMLEK,9950.0,03,0.0,0.0,0.0
Erkek,30201,M301394644-0012,PAMUK KETEN SPOR GÖMLEK,8450.0,03,0.0,,
Erkek,30201,M400246360-0002,SMOKİN TAKIM,94950.0,03,0.0,0.0,0.0
Erkek,30201,M402225187-0002,SİYAH SMOKİN TAKIM,149950.0,03,0.0,0.0,0.0
Erkek,30201,M402225207-0002,SİYAH SMOKİN TAKIM,149950.0,03,0.0,0.0,0.0
Erkek,30201,M402225207-0027-0002,EKRU SİYAH  SMOKİN TAKIM,149950.0,03,0.0,0.0,0.0
Erkek,30201,M402363413-0036-0012,SU YEŞİLİ GEOMETRİK DESENLİ LASTİKLİ MAYO,8950.0,03,0.0,0.0,0.0
Erkek,30201,M402363686-0041-0012,LACİVERT ŞAL DESENLİ LASTİKLİ MAYO,8950.0,03,0.0,0.0,0.0
Erkek,30201,M402363696-0041-0012,LACİVERT MOTİF LASTİKLİ MAYO,8950.0,03,0.0,0.0,0.0
Erkek,30201,M405031459-0098,FERMUARLI POLO YAKA KISA KOL İPEK TRİKO,22950.0,03,0.0,0.0,0.0
Erkek,30201,M405041309-0008,BİSİKLET YAKALI KISA KOL İPEK TRİKO,18950.0,03,0.0,0.0,0.0
Erkek,30201,M405041309-0021,BİSİKLET YAKALI KISA KOL İPEK TRİKO,18950.0,03,0.0,0.0,0.0
Erkek,30201,M405041309-0041,BİSİKLET YAKALI KISA KOL İPEK TRİKO,18950.0,03,0.0,0.0,0.0
Erkek,30201,M405041314-0027-0041,BİSİKLET YAKALI KISA KOL KETEN-KOTON TRİKO,17950.0,03,0.0,0.0,0.0
Erkek,30201,M405041314-0041-0027,BİSİKLET YAKALI KISA KOL KETEN-KOTON TRİKO,17950.0,03,0.0,0.0,0.0
Erkek,30201,M405041316-0038,POLO YAKA UZUN KOL KOTON TSHIRT,18950.0,03,0.0,0.0,0.0
Erkek,30201,M405041321-0012,BİSİKLET YAKALI KISA KOL KOTON-İPEK TSHIRT,19950.0,03,0.0,0.0,0.0
Erkek,30201,M405041321-0021,BİSİKLET YAKALI KISA KOL KOTON-İPEK TSHIRT,19950.0,03,0.0,0.0,0.0
Erkek,30201,M405041321-0027,BİSİKLET YAKALI KISA KOL KOTON-İPEK TSHIRT,19950.0,03,0.0,0.0,0.0
Erkek,30201,M405041321-0041,BİSİKLET YAKALI KISA KOL KOTON-İPEK TSHIRT,19950.0,03,0.0,0.0,0.0
Erkek,30201,M405041327-0014,BİSİKLET YAKALI KISA KOL KETEN TSHIRT,14950.0,03,0.0,0.0,0.0
Erkek,30201,M405041327-0042,BİSİKLET YAKALI KISA KOL KETEN TSHIRT,14950.0,03,0.0,0.0,0.0
Erkek,30201,M405041327-0080,BİSİKLET YAKALI KISA KOL KETEN TSHIRT,14950.0,03,0.0,0.0,0.0
Erkek,30201,M405041336-0014,POLO YAKALI KISA KOL KETEN TSHIRT,18950.0,03,0.0,0.0,0.0
Erkek,30201,M405041336-0069,POLO YAKALI KISA KOL KETEN TSHIRT,18950.0,03,0.0,0.0,0.0
Erkek,30201,M405041337-0002,DÜĞMESİZ POLO YAKALI UZUN KOL KETEN TSHIRT,22950.0,03,0.0,0.0,0.0
Erkek,30201,M405041337-0014,DÜĞMESİZ POLO YAKALI UZUN KOL KETEN TSHIRT,22950.0,03,0.0,0.0,0.0
Erkek,30201,M405041337-0041,DÜĞMESİZ POLO YAKALI UZUN KOL KETEN TSHIRT,22950.0,03,0.0,0.0,0.0
Erkek,30201,M405041337-0079,DÜĞMESİZ POLO YAKALI UZUN KOL KETEN TSHIRT,22950.0,03,0.0,0.0,0.0
Erkek,30201,M405041342-0021,POLO YAKALI KISA KOL İPEK  TSHIRT,22950.0,03,0.0,0.0,0.0
Erkek,30201,M405041342-0041,POLO YAKALI KISA KOL İPEK  TSHIRT,22950.0,03,0.0,0.0,0.0
Erkek,30201,M405041342-0104,POLO YAKALI KISA KOL İPEK  TSHIRT,22950.0,03,0.0,0.0,0.0
Erkek,30201,M405041354-0020,BİSİKLET  YAKALI KISA KOL İPEK TRİKO,18950.0,03,0.0,0.0,0.0
Erkek,30201,M405041354-0021,BİSİKLET  YAKALI KISA KOL İPEK TRİKO,18950.0,03,0.0,0.0,0.0
Erkek,30201,M405041354-0041,BİSİKLET  YAKALI KISA KOL İPEK TRİKO,18950.0,03,0.0,0.0,0.0
Erkek,30201,M405041359-0021,BİSİKLET YAKALI KISA KOL KETEN TRİKO,15950.0,03,0.0,0.0,0.0
Erkek,30201,M405041359-0029,BİSİKLET YAKALI KISA KOL KETEN TRİKO,15950.0,03,0.0,0.0,0.0
Erkek,30201,M405041359-0038,BİSİKLET YAKALI KISA KOL KETEN TRİKO,15950.0,03,0.0,0.0,0.0
Erkek,30201,M405041359-0041,BİSİKLET YAKALI KISA KOL KETEN TRİKO,15950.0,03,0.0,0.0,0.0
Erkek,30201,M405041359-0097,BİSİKLET YAKALI KISA KOL KETEN TRİKO,15950.0,03,0.0,0.0,0.0
Erkek,30201,M405041364-0014,POLO YAKA DÜĞMELİ KISA KOL KETEN TRİKO,17950.0,03,0.0,0.0,0.0
Erkek,30201,M405041364-0041,POLO YAKA DÜĞMELİ KISA KOL KETEN TRİKO,17950.0,03,0.0,0.0,0.0
Erkek,30201,M405041364-0097,POLO YAKA DÜĞMELİ KISA KOL KETEN TRİKO,17950.0,03,0.0,0.0,0.0
