id,shown_price,category,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
Colgate Plax Nane Ferahlığı Ağız Bakım Suyu 250 Ml,145.0,Kişisel Bakım,12,0.0,,,
Colgate Plax Nane Ferahlığı Ağız Bakım Suyu 500 Ml,299.95,Kişisel Bakım,12,0.0,,,
Colgate Sensitive Pro-Relief Anında Rahatlama Beyazlatıcı Diş Macunu 75 Ml,360.0,Kişisel Bakım,12,0.0,,,
Colgate Total Beyazlık Diş Macunu 50 ML+ 360 Siya Diş Fırçası,199.95,Kişisel Bakım,12,0.0,,,
Colgate Total Beyazlık Diş Macunu 50 ML+ Optik Beyaz Parıldayan Beyazlık 50 ML,199.9,Kişisel Bakım,12,0.0,,,
Colgate Total Gelişmiş Beyazlık Diş Macunu 75 Ml,239.9,Kişisel Bakım,12,0.0,,,
Colgate Total Profesyonel Beyazlık Diş Macunu 50 Ml,274.95,Kişisel Bakım,12,0.0,,,
Colgate Üçlü Etki 2x125 Ml,179.95,Kişisel Bakım,12,0.0,,,
Colgate Zig Zag Charcoal Orta Diş Fırçası 1+1,174.95,Kişisel Bakım,12,0.0,,,
Colgate Zig Zag Diş Fırçası,139.9,Kişisel Bakım,12,0.0,,,
Colgate Zigzag 1+1 Diş Fırçası,139.95,Bilinmiyor,,0.0,,,
Corega Diş Protezi Temizleyici Tablet 30 Adet,199.95,Kişisel Bakım,12,0.0,,,
Corega Super Diş Protezi Yapıştırıcı Krem 40 Ml,199.95,Kişisel Bakım,12,0.0,,,
Dalan Antik Banyo Sabunu Doğal Avokado Yağı 4x150 Gr,139.9,Kişisel Bakım,12,0.0,,,
Dalan Antik Geleneksel Zeytinyağlı Sabun 5*180 Gr,125.9,Kişisel Bakım,12,0.0,,,
Dalan Antik Zeytinyağlı Banyo Sabunu 170 Gr,35.9,Kişisel Bakım,12,0.0,,,
Dalan Antik Zeytinyağlı Defne Sabunu 900 Gr,159.95,Kişisel Bakım,12,0.0,,,
Dalan Botanica Frezya Banyo ve Duş Jeli 500 Ml,79.9,Kişisel Bakım,12,0.0,,,
Dalan Botanica Lotus Banyo Sabunu 4*150 Gr,135.9,Kişisel Bakım,12,0.0,,,
Dalan Botanica Lotus Sıvı Sabun 500 Ml,49.9,Kişisel Bakım,12,0.0,,,
Dalan Botanica Şakayık Banyo Sabunu 4*150 Gr,135.9,Kişisel Bakım,12,0.0,,,
Dalan Botanica Şakayık Banyo ve Duş Jeli 500 Ml,79.9,Kişisel Bakım,12,0.0,,,
Dalan Botanica Şakayık Sıvı Sabun 500 Ml,49.9,Kişisel Bakım,12,0.0,,,
Dalan Dökülme Karşıtı Şampuan 450 Ml,69.9,Kişisel Bakım,12,0.0,,,
Dalan D'olive Aloe Vera Özlü Kapaklı Kavanoz Krem 250+150 Ml,99.9,Kişisel Bakım,12,0.0,,,
Dalan d'Olive Avokado Özlü Onarıcı Besleyici Bakım Kremi 250+150 Ml,99.9,Kişisel Bakım,12,0.0,,,
Dalan D'olive Besleyici Sıvı Sabun 1.5 litre,99.9,Kişisel Bakım,12,0.0,,,
Dalan D'olive Hindistan Cevizli Kapaklı Kavanoz Krem 250+150 Ml,99.9,Kişisel Bakım,12,0.0,,,
Dalan D'olive Zeytinyağı Özlü Kapaklı Kavanoz Krem 250+150 Ml,99.9,Kişisel Bakım,12,0.0,,,
Dalan D'Olive Zeytinyağlı Sıvı Sabun 400 Ml,69.9,Kişisel Bakım,12,0.0,,,
Dalan d'Olive Zeytinyağlı Yoğun Bakım Kremi 20 Ml,25.9,Kişisel Bakım,12,0.0,,,
Dalan Family Bahar Kokulu Sabun 4*75 Gr,72.9,Kişisel Bakım,12,0.0,,,
Dalan Family Leylak Buketi Sıvı Sabun 3 Lt,89.9,Kişisel Bakım,12,0.0,,,
Dalan Family Leylak Kokulu Sabun 4*75 Gr,72.9,Kişisel Bakım,12,0.0,,,
Dalan Family Leylak Sıvı Sabun 400 Ml,39.9,Kişisel Bakım,12,0.0,,,
Dalan Family Menekşe Kokulu Sabun 4*75 Gr,72.9,Kişisel Bakım,12,0.0,,,
Dalan Family Zeytin Sabun 4*75 Gr,72.9,Kişisel Bakım,12,0.0,,,
Dalan Fresh & Minerals Aloe Vera Duş Sabunu 4*110 Gr,89.9,Kişisel Bakım,12,0.0,,,
Dalan Fresh & Minerals Deniz Tuzu Duş Sabunu 4*110 Gr,89.9,Kişisel Bakım,12,0.0,,,
Dalan Fresh & Minerals Pembe Greyfurt Özlü Sabun 4*110 Gr,89.9,Kişisel Bakım,12,0.0,,,
Dalan Fresh Aloe Vera Duş Jeli 500 Ml,79.9,Kişisel Bakım,12,0.0,,,
Dalan Fresh Deniz Minerali Duş Jeli 500 Ml,79.9,Kişisel Bakım,12,0.0,,,
Dalan Fresh Pembe Greyfurt Dus Jeli 500 ML,79.9,Kişisel Bakım,12,0.0,,,
Dalan Fresh&Care Kremsi Dokunuş 4*90 Gr,89.9,Kişisel Bakım,12,0.0,,,
Dalan Fresh&Care Orman Meyveli Güzellik Sabunu 4*90 Gr,89.9,Kişisel Bakım,12,0.0,,,
Dalan Fresh&Minerals Üzüm Çekirdeği Banyo Sabunu 4'lü 150 Gr,135.9,Kişisel Bakım,12,0.0,,,
Dalan Gliserinli Organik Argan Yağlı Banyo Sabunu 4 x 150 gr,139.9,Kişisel Bakım,12,0.0,,,
Dalan Gliserinli Zeytinyağlı Banyo Sabunu 4'lü 150 Gr,135.9,Kişisel Bakım,12,0.0,,,
Dalan Granül Matik Sabun Lavanta Esintisi 1 kg,199.9,Kişisel Bakım,12,0.0,,,
Dalan Güçlü ve Parlak Saçlar İçin Şampuan 450 Ml,69.9,Kişisel Bakım,12,0.0,,,
Dalan Gül Özlü Beyaz Banyo Sabunu 4'lü 150 Gr,89.9,Kişisel Bakım,12,0.0,,,
Dalan Kepeğe Karşı Etkili Şampuan 450 Ml,69.9,Kişisel Bakım,12,0.0,,,
Dalan Klasik Beyaz Banyo Sabunu 4*150 Gr,89.9,Kişisel Bakım,12,0.0,,,
Dalan Lavanta Özlü Beyaz Banyo Sabunu 4'lü 150 Gr,89.9,Kişisel Bakım,12,0.0,,,
Dalan Leylaklı Family Sıvı Sabun 1.5 litre,75.9,Kişisel Bakım,12,0.0,,,
Dalan Onarıcı Bakım Şampuanı 450 Ml,69.9,Kişisel Bakım,12,0.0,,,
Dalan Organik Yağlar Fresh Mineral Banyo Sabunu 4*150 Gr,135.9,Kişisel Bakım,12,0.0,,,
Dalan Zeytinyağlı Saf Banyo Sabunu 4*150 Gr,89.9,Kişisel Bakım,12,0.0,,,
Dalan Zeytinyağlı Sıvı Sabun 3 Lt,89.9,Kişisel Bakım,12,0.0,,,
Deotak Fresh Krem Deodorant 35 Ml,169.99,Kişisel Bakım,12,0.0,,,
Deotak Krem Deodorant Klasik 35 Ml,169.99,Kişisel Bakım,12,0.0,,,
Deotak Soft Krem Deodorant 35 Ml,169.99,Kişisel Bakım,12,0.0,,,
Discreet Tampax Normal Tampon,179.9,Kişisel Bakım,12,0.0,,,
Discreet Tampax Süper Ekonomik Tampon 16'lı,179.9,Kişisel Bakım,12,0.0,,,
Dove Argan Yağı Özlü Şampuan 400 Ml,159.95,Kişisel Bakım,12,0.0,,,
Dove Avokado Yağı ve Kalendula Özlü Nemlendiricili Sıvı Sabun 450 Ml,145.9,Kişisel Bakım,12,0.0,,,
Dove Avokado Yağı&Kalendula Özü Duş Jeli 450 Ml,215.9,Kişisel Bakım,12,0.0,,,
Dove Besleyici Bakım Şampuanı 400 Ml,159.95,Kişisel Bakım,12,0.0,,,
Dove Bond Intense Repair Peptid Kompleksi Durulanmayan Saç Bakım Kremi 150 Ml,229.95,Kişisel Bakım,12,0.0,,,
Dove Bond Intense Repair Peptid Kompleksi Saç Bakım Kremi 170 Ml,229.95,Kişisel Bakım,12,0.0,,,
Dove Bond Intense Repair Peptid Kompleksi Saç Maskesi 265 Ml,349.95,Kişisel Bakım,12,0.0,,,
Dove Bond Intense Repair Peptid Kompleksi Saç Serumu 80 Ml,299.95,Kişisel Bakım,12,0.0,,,
Dove Cream Wash Sıvı Sabun 450 Ml,145.9,Kişisel Bakım,12,0.0,,,
Dove Deeply Nourishing Body Wash Duş Jeli 450 Ml,215.9,Kişisel Bakım,12,0.0,,,
Dove Evontene Sprey Deodorant 150 Ml,249.9,Kişisel Bakım,12,0.0,,,
Dove Hindistan Cevizi Yağı ve Zerdeçal Özlü Şampuan 400 Ml,159.95,Kişisel Bakım,12,0.0,,,
Dove Hindistan Cevizi Yağı&Badem Sütü Özü Duş Jeli 450 Ml,215.9,Kişisel Bakım,12,0.0,,,
Dove Hindistan Cevizi Yağı&Badem Sütü Özü Nemlendirici Sıvı Sabun 450 Ml,145.9,Kişisel Bakım,12,0.0,,,
Dove Hindistan Cevizi&Yasemin Çiçeği Kokulu Roll-On Deodorant 50 Ml,249.9,Kişisel Bakım,12,0.0,,,
Dove Invisible Dry Sprey Deodorant 169 Ml,249.9,Kişisel Bakım,12,0.0,,,
Dove Işıldayan Bakım Lotus Çiçeği Kokusu Sprey Deodorant 150 Ml,249.9,Kişisel Bakım,12,0.0,,,
Dove Kepeğe Karşı Aleo Vera Özlü Şampuan 400 Ml,159.95,Kişisel Bakım,12,0.0,,,
Dove Men +Care Clean Comfort Sprey Deodorant,249.9,Kişisel Bakım,12,0.0,,,
Dove Men +Care Clean Comfort Stick Deodorant,249.9,Kişisel Bakım,12,0.0,,,
Dove Men +Care Invisible Stick Deodorant,249.9,Kişisel Bakım,12,0.0,,,
Dove Original Roll-On Deodorant 50 Ml,249.9,Kişisel Bakım,12,0.0,,,
Dove Original Sprey Deodorant 150 Ml,249.9,Kişisel Bakım,12,0.0,,,
Dove Original Stick Deodorant 50 Ml,249.9,Kişisel Bakım,12,0.0,,,
Dove Sabun Cream Bar Fresh Touch 90 Gr,49.9,Kişisel Bakım,12,0.0,,,
Dove Sabun Cream Bar Gentle Exfoliating 90 Gr,49.9,Kişisel Bakım,12,0.0,,,
Dove Sabun Cream Bar Orıgınal 4*90 Gr,189.9,Kişisel Bakım,12,0.0,,,
Dove Sabun Cream Bar Orıgınal 90 Gr,49.9,Kişisel Bakım,12,0.0,,,
Dove Sabun Cream Bar Pink 90 Gr,49.9,Kişisel Bakım,12,0.0,,,
Dove Sabun Cream Bar Sensitive Micellar 100 Gr,49.9,Kişisel Bakım,12,0.0,,,
Dove Uzun Saç Terapisi Bakım Kremi 350 Ml,125.9,Kişisel Bakım,12,0.0,,,
Dove Yoğun Onarıcı Bakım Şampuanı 400 Ml,159.95,Kişisel Bakım,12,0.0,,,
Dove Yoğun Onarıcı Bakım Şampuanı 400 Ml+200 Ml,159.95,Kişisel Bakım,12,0.0,,,
Durex Daha Yakın Hisset Prezervatif 10'lu,229.9,Kişisel Bakım,12,0.0,,,
Durex İntense Prezervatif 10'lu,420.0,Kişisel Bakım,12,0.0,,,
Durex Klasik Prezervatif 12'li,220.0,Kişisel Bakım,12,0.0,,,
Durex Maraton Geciktiricili Prezervatif 10'lu,269.9,Kişisel Bakım,12,0.0,,,
Durex Nude 8 li,389.9,Kişisel Bakım,12,0.0,,,
Durex Play Aloe Vera Masaj Jeli,499.9,Kişisel Bakım,12,0.0,,,
Durex Yakın Hisset 10'lu,229.9,Bilinmiyor,,0.0,,,
Durex Yok Ötesi Ekstra Zevk 10'lu,375.9,Kişisel Bakım,12,0.0,,,
Durex Yok Ötesi Slim Fit 10 Adet,375.9,Kişisel Bakım,12,0.0,,,
Durex Yok Ötesi Ultra Kaygan Prezervatif 10'lu,375.9,Kişisel Bakım,12,0.0,,,
Durex Yok Ötesi XL 10 Adet,375.9,Kişisel Bakım,12,0.0,,,
Duru Arıncıdırı&Hacim Veren Şampuan 400 ML,79.9,Kişisel Bakım,12,0.0,,,
Duru Avokado Kokulu Sıvı Sabun 500 Ml,65.9,Kişisel Bakım,12,0.0,,,
"Duru Avokado Kokulu Sıvı Sabunu 1,5 Lt",199.9,Kişisel Bakım,12,0.0,,,
Duru Body Scrub Crystal Duj Jeli,199.9,Kişisel Bakım,12,0.0,,,
Duru Body Scrub Gold Duj Jeli,199.9,Kişisel Bakım,12,0.0,,,
Duru Dökülme Karşıtı Şampuan 400 ML,79.9,Kişisel Bakım,12,0.0,,,
Duru Fresh Sensations Çiçek Tazeliği Duş Sabunu 4'lü 150 Gr,99.9,Kişisel Bakım,12,0.0,,,
Duru Fresh Sensations Okyanus Esintisi Duş Sabunu 4'lü 150 Gr,99.9,Kişisel Bakım,12,0.0,,,
Duru Güçlü&Parlak Saç Bakım Kremi 385 ML,79.9,Kişisel Bakım,12,0.0,,,
"Duru Hindistan Cevizi Kokulu Sıvı Sabun 1,5 Lt",199.9,Kişisel Bakım,12,0.0,,,
Duru Hindistan Cevizi Kokulu Sıvı Sabun 500 ML,65.9,Kişisel Bakım,12,0.0,,,
Duru Hydro Pure Aloe Vera Kalıp Sabun 270 Gr,129.9,Kişisel Bakım,12,0.0,,,
Duru Hydro Pure Sakura Kalıp Sabun 270 Gr,129.9,Kişisel Bakım,12,0.0,,,
Duru İlk Hasat Zeytin Yağlı Duş Sabunu 4*12,99.9,Kişisel Bakım,12,0.0,,,
Duru Kaktüs Çiçeği Ferahlığı Duş Jeli 450 Ml,149.9,Kişisel Bakım,12,0.0,,,
Duru Kepeğe Karşı Şampuan 400 ML,79.9,Kişisel Bakım,12,0.0,,,
"Duru Kiraz Çiçeği Kokulu Sıvı Sabun 1,5 Lt",199.9,Kişisel Bakım,12,0.0,,,
Duru Kiraz Çiçeği Kokulu Sıvı Sabun 500 ML,65.9,Kişisel Bakım,12,0.0,,,
Duru Limon Kolanya Bidon 900 Ml,249.9,Kişisel Bakım,12,0.0,,,
Duru Limon Kolonyası Pet 400 Ml,149.9,Kişisel Bakım,12,0.0,,,
Duru Limon Kolonyası Sprey 150 Ml,99.9,Kişisel Bakım,12,0.0,,,
Duru Mandalina&Greyfurt Kokulu Sıvı Sabun 500 ML,65.9,Kişisel Bakım,12,0.0,,,
Duru Moods Deniz Mineralleri ve Aloe Vera Özlü Duş Jeli 450 Ml,99.9,Kişisel Bakım,12,0.0,,,
Duru Moods Lavanta ve Yasemin Özlü Duş Jeli 450 Ml,99.9,Kişisel Bakım,12,0.0,,,
Duru Natural Olive Zeytinyağı Özlü Banyo Sabunu 4'lü 150 Gr,99.9,Kişisel Bakım,12,0.0,,,
Duru Okyanus Ferahlığı Duş Jeli 450 Ml,149.9,Kişisel Bakım,12,0.0,,,
"Duru Okyanus Kokulu Sıvı Sabun 1,5 Lt",199.9,Kişisel Bakım,12,0.0,,,
Duru Okyanus Kokulu Sıvı Sabun 500 ML,65.9,Kişisel Bakım,12,0.0,,,
Duru Okyanus Kolonyası Pet 400 Ml,149.9,Kişisel Bakım,12,0.0,,,
Duru Perfume Lotus Çiçeği Özlü Duş Jeli 450 Ml,149.9,Kişisel Bakım,12,0.0,,,
Duru Perfume Orkide Özlü Duş Jeli 450 Ml,149.9,Kişisel Bakım,12,0.0,,,
Duru Sabun Diamonds Series 4X90 Gr. Blue,129.9,Kişisel Bakım,12,0.0,,,
Duru Sabun Diamonds Series 4X90 Gr. Green,129.9,Kişisel Bakım,12,0.0,,,
Duru Sabun Diamonds Series 4X90 Gr. Red,129.9,Kişisel Bakım,12,0.0,,,
Duru Sabun Fresh Çiçek Tazeliği 4*100 Gr,139.9,Kişisel Bakım,12,0.0,,,
Duru Sabun Okyanus Ferahlığı 4*100 Gr,139.9,Kişisel Bakım,12,0.0,,,
Duru Saf ve Doğal Gül Kokulu Banyo Sabunu 4*150 Gr,125.9,Kişisel Bakım,12,0.0,,,
Duru Saf ve Doğal Gül Kokulu Güzellik Sabunu 4*70 Gr,99.9,Kişisel Bakım,12,0.0,,,
Duru Saf ve Doğal Klasik Güzellik Sabunu 4*70 Gr,99.9,Kişisel Bakım,12,0.0,,,
Duru Saf ve Doğal Lavanta Kokulu Banyo Sabunu 4*150 Gr,125.9,Kişisel Bakım,12,0.0,,,
Duru Saf ve Doğal Lavanta Kokulu Güzellik Sabunu 4*70 Gr,99.9,Kişisel Bakım,12,0.0,,,
Duru Saf%Doğal Klasik Banyo Sabunu 4*150 Gr,125.9,Kişisel Bakım,12,0.0,,,
Duru Yoğun Nem& Onarım Bakım Kremi 385 ML,79.9,Kişisel Bakım,12,0.0,,,
Duru Yoğun Nem& Onarım Şampuan400 Ml,79.9,Kişisel Bakım,12,0.0,,,
"Duru Zeytinyağlı Sıvı Sabun 1,5 Lt",199.9,Kişisel Bakım,12,0.0,,,
Duru Zeytinyağlı Sıvı Sabun 500 Ml,65.9,Kişisel Bakım,12,0.0,,,
Egos Saç Jölesi Wax 100 ml Islak Sert,279.9,Kişisel Bakım,12,0.0,,,
Egos Krem Jöle 150 ml,179.9,Kişisel Bakım,12,0.0,,,
Egos Saç Jölesi 400 ml Ultra Güçlü Tutuş,225.9,Kişisel Bakım,12,0.0,,,
Elidor 7/24 Şekillendirici Saç Bakım Kremi Belirgin Bukleler 240 Ml,129.9,Kişisel Bakım,12,0.0,,,
Elidor 7/24 Şekillendirici Saç Bakım Kremi Elektriklenme Önleyici Argan Yağı & Bal 265 Ml,129.9,Kişisel Bakım,12,0.0,,,
Elidor 7/24 Şekillendirici Saç Bakım Kremi Onarıcı Etki Keratin & Çay Ağacı Yağı 265 Ml,129.9,Kişisel Bakım,12,0.0,,,
Elidor Anında Onarıcı Saç Bakım Kremi 350 ml,149.9,Kişisel Bakım,12,0.0,,,
Elidor Anında Onarıcı Saç Bakım Maskesi 160 ml,99.9,Kişisel Bakım,12,0.0,,,
Elidor Anında Onarıcı Şampuan 400 ml,165.9,Kişisel Bakım,12,0.0,,,
Elidor Anında Onarıcı Sıvı Saç Bakım Kremi 200 Ml,129.9,Kişisel Bakım,12,0.0,,,
Elidor Argan Yağı & Hibiskus Şampuan 400 Ml,99.9,Kişisel Bakım,12,0.0,,,
Elidor Brezilya Keratin Terapisi Şampuan 400 ml,165.9,Kişisel Bakım,12,0.0,,,
Elidor Brezilya Keratin Terapisi Serum Bakım Kremi 350 ml,129.9,Kişisel Bakım,12,0.0,,,
Elidor Brezilya Keratin Terapisi Sıvı Saç Bakım Sütü 200 ml,199.9,Kişisel Bakım,12,0.0,,,
Elidor Brezilya Keratin Terapisi  Bakım Kürü 90 ml,115.9,Kişisel Bakım,12,0.0,,,
Elidor Doğanın Enerjisi Avokado Üzüm Çekirdeği Yağı Bakım Kremi 350 Ml,109.9,Kişisel Bakım,12,0.0,,,
Elidor Doğanın Enerjisi Hindistan Cevizi Yağı Sampuan 400 Ml,99.9,Kişisel Bakım,12,0.0,,,
Elidor Esmer Parlaklık Saç Bakım Kremi 350 ml,99.9,Kişisel Bakım,12,0.0,,,
Elidor Güçlü & Parlak 2'si 1 Arada Şampuan 400 ml,165.9,Kişisel Bakım,12,0.0,,,
Elidor Güçlü & Parlak Şampuan 400 ml,165.9,Kişisel Bakım,12,0.0,,,
Elidor Güçlü Parlak Şampuan 400 ML+200 ML,225.9,Kişisel Bakım,12,0.0,,,
Elidor Güçlü Ve Parlak Saçlar 1 Dakikada Onarıcı Süper Bakım Kremi 170 Ml,99.9,Kişisel Bakım,12,0.0,,,
Elidor Güçlü ve Parlak Saçlar İçin Bakım Şampuanı 500 Ml,189.9,Kişisel Bakım,12,0.0,,,
Elidor Güçlü Ve Parlak Sıvı Saç Bakım Kremi 200 Ml,129.9,Kişisel Bakım,12,0.0,,,
Elidor Kepeğe Karşı Etkili 2 si 1 Arada Şampuan 400 ml,165.9,Kişisel Bakım,12,0.0,,,
Elidor Keratin Bakım Maske 250 Ml,249.95,Kişisel Bakım,12,0.0,,,
Elidor Onarıcı Bakım Şampuanı 500 Ml,189.9,Kişisel Bakım,12,0.0,,,
Elidor Saç Dökülmesine Karşı Saç Bakım Kremi 350 ml,149.9,Kişisel Bakım,12,0.0,,,
Elidor Sağlıklı Uzayan Saçlar Saç Bakım Kremi 350 ml,149.9,Kişisel Bakım,12,0.0,,,
Elidor Sağlıklı Uzayan Saçlar Şampuan 400 ml,165.9,Kişisel Bakım,12,0.0,,,
Elidor Ultra Işıltı Saç Bakım Kremi 350 Ml,179.9,Kişisel Bakım,12,0.0,,,
Elidor Ultra Işıltı Saç Kurtarıcı Sprey 200 Ml,199.9,Kişisel Bakım,12,0.0,,,
Elidor Ultra Işıltı Saç Maskesi 220 Ml,249.95,Kişisel Bakım,12,0.0,,,
Elidor Ultra Işıltı Saç Serumu 90 Ml,299.95,Kişisel Bakım,12,0.0,,,
Elidor Ultra Işıltı Yoğun Parlaklık Saç Bakım Şampuanı 400 Ml,225.9,Kişisel Bakım,12,0.0,,,
Elseve Bukle Belirginleştirici Saç Bakım Kremi 200 Ml,419.9,Kişisel Bakım,12,0.0,,,
Elseve Color Vive Turunculaşma Karşıtı Mor Şampuan 200 Ml,599.9,Kişisel Bakım,12,0.0,,,
Elseve Extra Ordinary Oil Saç Bakım Yağı 100 Ml,699.9,Kişisel Bakım,12,0.0,,,
Elseve Hydra Pure Saç Kremi 250 Ml,257.95,Kişisel Bakım,12,0.0,,,
Elseve Mucizevi Yağ Saç Güzelleştirici Krem 150 Gr,469.9,Kişisel Bakım,12,0.0,,,
Elseve Mucizevi Yağ Saç Güzelleştirici Krem 150 Ml,469.9,Kişisel Bakım,12,0.0,,,
Evony Mesane Pedi 10 Adet,89.9,Kişisel Bakım,12,0.0,,,
Fa Men Roll-On 50 ml Invisible Power,127.9,Kişisel Bakım,12,0.0,,,
Fa Roll-On 50 ml Aqua,127.9,Kişisel Bakım,12,0.0,,,
Fa Roll-On 50 ml Pink Passion,127.9,Kişisel Bakım,12,0.0,,,
Fa Roll-On 50 ml Sport,127.9,Kişisel Bakım,12,0.0,,,
Fax Ayvalık Zeytin Yağı EcoPack 70G*4,59.9,Kişisel Bakım,12,0.0,,,
Fax Ayvalık Zeytin Yağı Kalıp Sabun 150G*4,99.9,Kişisel Bakım,12,0.0,,,
Fax Klasik Saf Kalıp Sabun 150G*4,99.9,Kişisel Bakım,12,0.0,,,
Fax lavanta&Yasemin Kokulu Sıvı Sabun 3 Lt,115.9,Kişisel Bakım,12,0.0,,,
"Fax Okyanus Ferahlığı Sıvı Sabun 1,5 Lt",89.9,Kişisel Bakım,12,0.0,,,
Fax Okyanus Ferahlığı Sıvı Sabun 500 Ml,59.9,Kişisel Bakım,12,0.0,,,
Fax Saf Sabun Beyaz Ecopack 70G*4,59.9,Kişisel Bakım,12,0.0,,,
Fax Sıvı Sabun Ayv. Zeytin Bahçesi 500Ml,59.9,Kişisel Bakım,12,0.0,,,
Fixodent Professional Protez Diş Yapıştırıcı Krem 40 Gr,199.95,Kişisel Bakım,12,0.0,,,
Fixodent Professional Protez Diş Yapıştırıcı Krem(Aroma İçermez) 40 Gr,199.95,Kişisel Bakım,12,0.0,,,
Garnier C Vitamini Aydınlatıcı Serum 30 Ml,869.9,Kişisel Bakım,12,0.0,,,
Garnier Besleyici Çift Fazlı Micellar Temizleme Suyu 400 Ml,639.9,Kişisel Bakım,12,0.0,,,
Garnier C Vitamini Günlük Güneş Koruyucu Işıltılı Doku Yüz Kremi,799.9,Kişisel Bakım,12,0.0,,,
Garnier C Vitamini Günlük Güneş Koruyucu Yüz Kremi,799.9,Kişisel Bakım,12,0.0,,,
Garnier C Vitamini Parlak Günlük Nemlendirici Jel 50 Ml,699.9,Kişisel Bakım,12,0.0,,,
Garnier C Vitamini Süper Aydınlatıcı Gece Serumu,899.9,Kişisel Bakım,12,0.0,,,
Garnier Çarpıcı Renkler 1.0 Ekstra Yoğun Siyah Saç Boyası,239.95,Kişisel Bakım,12,0.0,,,
Garnier Çarpıcı Renkler 3.0 Çarpıcı Kahve Saç Boyası,239.95,Kişisel Bakım,12,0.0,,,
Garnier Çarpıcı Renkler 5.0 Parlak Açık Kahve Saç Boyası,239.95,Kişisel Bakım,12,0.0,,,
Garnier Çarpıcı Renkler 5.62 Parlak Lal Kırmızı Saç Boyası,239.95,Kişisel Bakım,12,0.0,,,
Garnier Çarpıcı Renkler 6.35 Çarpıcı Altın Kahve Saç Boyası,239.95,Kişisel Bakım,12,0.0,,,
Garnier Çarpıcı Renkler 8.0 Parlak Koyu Sarı Saç Boyası,239.95,Kişisel Bakım,12,0.0,,,
Garnier Çarpıcı Renkler Ekstra Açık Elmas Sarısı,239.95,Kişisel Bakım,12,0.0,,,
Garnier Çift Fazlı Micellar Kusursuz Makyaj Temizleme Suyu 400 Ml,639.9,Kişisel Bakım,12,0.0,,,
Garnier Color Naturals 3 Koyu Kahve Saç Boyası,239.95,Kişisel Bakım,12,0.0,,,
Garnier Color Naturals 4 Sultan Bakırı Saç Boyası,239.95,Kişisel Bakım,12,0.0,,,
Garnier Color Naturals 4.0 Yoğun Kahve Saç Boyası,239.95,Kişisel Bakım,12,0.0,,,
Garnier Color Naturals 4.15 Buzlu Kestane Saç Boyası,239.95,Kişisel Bakım,12,0.0,,,
Garnier Color Naturals 5 Açık Kahve Saç Boyası,239.95,Kişisel Bakım,12,0.0,,,
Garnier Color Naturals 5.52 Çikolata Kahve Saç Boyası,239.95,Kişisel Bakım,12,0.0,,,
Garnier Color Naturals 6 Koyu Kumral Saç Boyası,239.95,Kişisel Bakım,12,0.0,,,
Garnier Color Naturals 6.0 Çarpıcı Yoğun Koyu Kumral Saç Boyası,239.95,Kişisel Bakım,12,0.0,,,
Garnier Color Naturals 6.34 Altın Kumral Saç Boyası,239.95,Kişisel Bakım,12,0.0,,,
Garnier Color Naturals 7 Doğal Kumral Saç Boyası,239.95,Kişisel Bakım,12,0.0,,,
Garnier Color Naturals 7 Kumral Saç Boyası,239.95,Kişisel Bakım,12,0.0,,,
Garnier Color Naturals 7.0 Yoğun Kumral Saç Boyası,239.95,Kişisel Bakım,12,0.0,,,
Garnier Color Naturals 7.1 Küllü Kumral Saç Boyası,239.95,Kişisel Bakım,12,0.0,,,
Garnier Color Naturals 7.12 İnci Kumral Saç Boyası,239.95,Kişisel Bakım,12,0.0,,,
Garnier Color Naturals 7.3 Fındık Kabuğu Saç Boyası,239.95,Kişisel Bakım,12,0.0,,,
Garnier Color Naturals 8 Doğal Açık Kumral Saç Boyası,239.95,Kişisel Bakım,12,0.0,,,
Garnier Color Naturals 8 Koyu Sarı Saç Boyası,239.95,Kişisel Bakım,12,0.0,,,
Garnier Color Naturals No:4 Kahve Saç Boyası,239.95,Kişisel Bakım,12,0.0,,,
Garnier Dudak Nemlendiri Bakım Maskesi,239.9,Kişisel Bakım,12,0.0,,,
Garnier Hassas Ve Kuru Ciltler Için Nem Bombası Dinlendirici Kağıt Maske 32 Ml,239.9,Kişisel Bakım,12,0.0,,,
Garnier Hyaluronik Aloe Micellar Kusursuz Makyaj Temizleme Suyu 400 Ml,639.9,Kişisel Bakım,12,0.0,,,
Garnier Hyaluronik Kriyo Jel Yorgunluk Karşıtı Maske 27 Gr,259.9,Kişisel Bakım,12,0.0,,,
Garnier Hyaluronik Serum 30 Ml,869.9,Kişisel Bakım,12,0.0,,,
Garnier Micellar Kömür Kusursuz Makyaj Temizleyici Jel 400 Ml,639.9,Kişisel Bakım,12,0.0,,,
Garnier Mineral Doğal Ferahlık 48 Saat Etkili Pudrasız Sprey Deodorant 150 Ml,169.9,Kişisel Bakım,12,0.0,,,
Garnier Mineral Lekesiz Koruma Ferah Koku 48 Saat Etkili Sprey Deodorant 150 Ml,169.9,Kişisel Bakım,12,0.0,,,
Garnier Mineral Saf&Temiz 48 Saat Etkili Sprey Deodorant 150 Ml,169.9,Kişisel Bakım,12,0.0,,,
Garnier Mineral Termal Koruma 72 Saat Etkili Sprey Deodorant 150 Ml,169.9,Kişisel Bakım,12,0.0,,,
