category,id,shown_price,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
"Süt, Kahvaltılık, Sark.",Arnilya Yağlı Sele Zeytin - 500 Gr.,189.95,01,0.0,0.0,-13.639463514435098,-13.639463514435098
"Süt, Kahvaltılık, Sark.",Balkovan Çiçek Balı 850 Gr,499.9,01,0.0,0.0,,
"Süt, Kahvaltılık, Sark.",Balkovan Süzme Çiçek Balı 460 Gr,259.9,01,0.0,0.0,,0.0
"Süt, Kahvaltılık, Sark.",Balparmak Apitera Zen 7'li 7 Gr,124.9,01,0.0,0.0,25.025025025025023,0.0
"Süt, Kahvaltılık, Sark.",Balparmak Çam Balı Çıt Kapak 350 Gr,349.9,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Balparmak Çiçek Balı 850 Gr,699.9,01,0.0,0.0,0.0,2.9416090601559053
"Süt, Kahvaltılık, Sark.",Balparmak Çiçek Balı Çıt Kapak 350 Gr,349.9,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Balparmak Süzme Çam Balı Kavanoz 460 Gr,426.9,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Balparmak Süzme Çam Balı Kavanoz 850 Gr,699.9,01,0.0,0.0,16.669444907484582,0.0
"Süt, Kahvaltılık, Sark.",Balparmak Süzme Çiçek Balı Kavanoz 460 Gr,426.9,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Balparmak Yayla Süzme Çiçek Bal 600 Gr,579.9,01,0.0,0.0,0.0,
"Süt, Kahvaltılık, Sark.",Balparmak Yayla ve Ova Süzme Çiçek Balı Çıt Kapak 350 Gr,299.95,01,0.0,,0.0,0.0
"Süt, Kahvaltılık, Sark.",Balparmak Yayla ve Ova Süzme Çiçek Balı Kavanoz 850 Gr,399.9,01,0.0,0.0,-23.81405982091827,-23.81405982091827
"Süt, Kahvaltılık, Sark.",Becel Kase Margarin 250 Gr,52.0,01,0.0,0.0,-20.0,0.0
"Süt, Kahvaltılık, Sark.",Becel Kase Margarin 500 Gr,98.8,01,0.0,0.0,-20.0,0.0
"Süt, Kahvaltılık, Sark.",Becel Tereyağ Keyfi Kase Margarin 250 Gr,52.0,01,0.0,0.0,-20.0,0.0
"Süt, Kahvaltılık, Sark.",Becel Tereyağ Keyfi Kase Margarin 500 Gr,98.8,01,0.0,0.0,-20.0,0.0
"Süt, Kahvaltılık, Sark.",Becel Zeytinyağlı Kase Margarin 250 Ml,59.8,01,0.0,0.0,-20.000000000000004,0.0
"Süt, Kahvaltılık, Sark.",Becel Zeytinyağlı Kase Margarin 500 Gr,113.2,01,0.0,0.0,-20.0,0.0
"Süt, Kahvaltılık, Sark.",Burcu Ajvar Kahvaltılık Sos 310 Gr,59.9,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Burcu Kahvaltılık Acı Sos 320 Gr,59.9,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Cem Yağlı Sele Süper Zeytin - 500 Gr.,199.95,01,0.0,0.0,14.289797084881394,0.0
"Süt, Kahvaltılık, Sark.",Çokokrem 180 Gr,55.0,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Çokokrem 950 Gr,209.95,01,0.0,0.0,-14.306122448979597,-14.306122448979597
"Süt, Kahvaltılık, Sark.",Danone 1\1 Laktozsuz Süt 1 Lt,69.9,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Danone Act. Yaban Mersinli Probiyotik 100Gr *4,99.5,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Danone Activia Kara Mürver ve Yaban Mersinli Shot 80 Ml,28.5,01,0.0,-17.391304347826086,-17.391304347826086,-17.391304347826086
"Süt, Kahvaltılık, Sark.",Danone Alpro Hindistan Cevizi Sütü 1 Lt,149.9,01,0.0,-6.2832135042200585,-6.2832135042200585,-6.2539086929330825
"Süt, Kahvaltılık, Sark.",Danone Alpro Şeker İlavesiz Hindistan Cevizi Sütü 1 Lt,149.9,01,0.0,-6.2832135042200585,-6.2832135042200585,-6.2539086929330825
"Süt, Kahvaltılık, Sark.",Danone Çilek Aromalı Süt 180 Ml,26.5,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Danone Çilek&Vanilya Milkshake 188 Gr,42.5,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Danone Çilekli Meyveli Yoğurt 400 Gr,89.9,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Danone Dany Çilekli Yoğurt 2*90 Gr,52.0,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Danone Hüpper Meyveli Yoğurt 67 Gr,35.0,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Danone Kakao Aromalı Süt 180 Ml,26.5,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Danone Kakaolu Süt 6*180 Ml,119.9,01,0.0,0.0,0.0,20.02002002002002
"Süt, Kahvaltılık, Sark.",Danone Krema Bitkisel Yağlı 200 Ml,29.9,01,0.0,0.0,,32.888888888888886
"Süt, Kahvaltılık, Sark.",Danone Orman Meyveli Yoğurt 400 Gr,89.9,01,0.0,,,0.0
"Süt, Kahvaltılık, Sark.",Danone Suprix Frozen Çilekli Yoğurt 90 Gr,57.5,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Danone Suprix Marvel Çilekli Yoğurt 90 Gr,57.5,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Doğal Probiyotik Aktivia Sade Yoğurt 400 Gr,89.9,01,0.0,0.0,,0.0
"Süt, Kahvaltılık, Sark.",Dr. Oetker Vitalis Sütlü Bitter Çikolatalı Müsli 450 Gr,224.95,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Dr.Oetker Yogotella Çilek&Muz Hazır Yoğurt,31.45,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Dr.Oetker Yogotella Kayısı&Şeftali Hazır Yogurt,31.45,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Dr.Oetker Yogotella Orman Meyveli Hazır Yoğurt,31.45,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Eker Ananaslı Kefir 200 Ml,29.9,01,0.0,0.0,-16.944444444444446,0.0
"Süt, Kahvaltılık, Sark.",Eker Çilekli Kefir 1000 Ml,115.75,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Eker Çilekli Kefir 200 Ml,29.9,01,0.0,0.0,-16.944444444444446,0.0
"Süt, Kahvaltılık, Sark.",Eker Çilekli Probiyotik Yoğurt 4*100 Gr,79.9,01,0.0,,-13.621621621621616,-13.621621621621616
"Süt, Kahvaltılık, Sark.",Eker Çilekli Probiyotik Yoğurt 400 Gr,83.95,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Eker Çilekli Yoğurt 65 Gr,29.95,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Eker Dilimli Kaşar Peyniri 350 Gr,199.9,01,0.0,0.0,0.0,
"Süt, Kahvaltılık, Sark.",Eker Efsane Tam Yağlı Yoğurt 750 Gr,74.5,01,0.0,0.0,-12.865497076023392,-12.865497076023392
"Süt, Kahvaltılık, Sark.",Eker Efsane Yoğurt 250 Gr,29.9,01,0.0,0.0,,
"Süt, Kahvaltılık, Sark.",Eker Efsane Yoğurt 350 Gr,45.5,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Eker Homojenize Yoğurt 1500 Ml,114.75,01,0.0,0.0,22.727272727272727,0.0
"Süt, Kahvaltılık, Sark.",Eker Kaşar Peyniri 400 Gr,219.9,01,0.0,0.0,15.797788309636651,0.0
"Süt, Kahvaltılık, Sark.",Eker Kaşar Peyniri 600 Gr,269.9,01,0.0,-10.00333444481494,-10.00333444481494,-10.00333444481494
"Süt, Kahvaltılık, Sark.",Eker Kaymak 100 Gr,76.95,01,0.0,0.0,25.1219512195122,0.0
"Süt, Kahvaltılık, Sark.",Eker Kaymak 200 Gr,134.5,01,0.0,0.0,0.0,12.176814011676392
"Süt, Kahvaltılık, Sark.",Eker Kaymaklı Tava Yoğurt 1000 Gr,125.95,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Eker Kaymaklı Yoğurt 500 Gr,65.5,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Eker Kefir 1 Lt,90.5,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Eker Kefir Ananas Muz 290 ml,46.75,01,0.0,0.0,33.762517882689544,0.0
"Süt, Kahvaltılık, Sark.",Eker Kefir Havuç Zerdeçal Mandalina 290 ml,46.75,01,0.0,0.0,33.762517882689544,0.0
"Süt, Kahvaltılık, Sark.",Eker Kefir Orman Meyveli 200 Ml,29.9,01,0.0,0.0,-16.944444444444446,0.0
"Süt, Kahvaltılık, Sark.",Eker Kefir Pancar Limon Zencefil 290 ml,46.75,01,0.0,0.0,33.762517882689544,0.0
"Süt, Kahvaltılık, Sark.",Eker Orman Meyveli Kefir 1000 Ml,115.75,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Eker Orman Meyveli Probiyotik Yoğurt 400 Gr,83.95,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Eker Probiyotik İncir&Yulaflı Yoğurt 125 Gr,33.5,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Eker Probiyotik İncir&Yulaflı Yoğurt 4*100 Gr,79.9,01,0.0,0.0,,
"Süt, Kahvaltılık, Sark.",Eker Probiyotik Yoğurt 500 Gr,62.5,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Eker Probiyotik Yoğurt 900 Gr,107.95,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Eker Sade Kefir 200 Ml,29.9,01,0.0,0.0,-16.944444444444446,0.0
"Süt, Kahvaltılık, Sark.",Eker Şeftali & Kayısılı Kefir 200 ml,29.9,01,0.0,0.0,-16.944444444444446,0.0
"Süt, Kahvaltılık, Sark.",Eker Şeftali & Kayısılı Yoğurt 65 Gr,29.95,01,,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Eker Süzme Yoğurt 500 Gr,119.95,01,0.0,0.0,33.42602892102335,0.0
"Süt, Kahvaltılık, Sark.",Eker Süzme Yoğurt 900 Gr,159.9,01,0.0,0.0,-17.364341085271313,0.0
"Süt, Kahvaltılık, Sark.",Eker Tereyağı 400 Gr,300.0,01,0.0,,0.0,0.0
"Süt, Kahvaltılık, Sark.",Eker Yoğurt 150 Gr,16.95,01,0.0,13.758389261744957,13.758389261744957,13.758389261744957
"Süt, Kahvaltılık, Sark.",Eker Yoğurt Kova 2 Kg,129.9,01,0.0,0.0,-18.76172607879925,0.0
"Süt, Kahvaltılık, Sark.",Enver Ağa 10lu L Yumurta,82.9,01,0.0,-4.657849338700399,,-4.657849338700399
"Süt, Kahvaltılık, Sark.",Enver Ağa 15li L Yumurta,114.9,01,0.0,0.0,-11.547344110854503,0.0
"Süt, Kahvaltılık, Sark.",Enver Ağa 20li L Yumurta,159.9,01,0.0,23.094688221709006,-5.885815185403178,-5.885815185403178
"Süt, Kahvaltılık, Sark.",Enver Ağa 30lu M Yumurta,169.9,01,0.0,-10.5318588730911,-10.5318588730911,-10.5318588730911
"Süt, Kahvaltılık, Sark.",Enver Ağa 6lı L Yumurta,49.9,01,0.0,-5.671077504725898,-5.671077504725898,-5.671077504725898
"Süt, Kahvaltılık, Sark.",Enver Ağa Organik 10lu M Boy Yumurta,109.9,01,0.0,0.0,-15.396458814472672,0.0
"Süt, Kahvaltılık, Sark.",Erzincan Tulum Peyniri - 500 Gr.,329.95,01,0.0,-13.159626266614028,0.0,-13.159626266614028
"Süt, Kahvaltılık, Sark.","Eti Lifalif Granola Kuru Elmalı,Kuru Dutlu 200 Gr",162.5,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Eti Lifalif Granola Kuru Vişneli Kakao Parçacıklı Fındıklı 200 Gr,162.5,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Eti Lifalif Granola Kuruyemişli 200 Gr,162.5,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Eti Lifalif İnce Öğütülmüş Yulaf Ezmesi 350 Gr,69.95,01,0.0,0.0,-20.057142857142853,-6.671114076050701
"Süt, Kahvaltılık, Sark.","Eti Lifalif İnce Öğütülmüş Yulaflı Kırmızı Meyveli, Bademli, Hibiskuslu Müsli",147.5,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Eti Lifalif Kuru Meyveli&Fındıklı Müsli 350 Gr,116.0,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Eti Lifalif Yer Fıstık ve Hurmalı Müsli 350 Gr,116.0,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Eti Lifalif Yulaf Ezmesi 500 Gr,69.95,01,0.0,0.0,-20.057142857142853,-6.671114076050701
"Süt, Kahvaltılık, Sark.",Fiskobirlik Nuga Kakaolu Fındık Kreması 700 Gr,329.95,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Fiskobirlik Şeker İlavesiz Fındık Ezmesi 300 Gr,409.95,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Fiskobirlik Şekerli Fındık Ezmesi 300 Gr,359.95,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Gold Fındık Ezmesi 340Gr,159.5,01,0.0,0.0,28.11244979919679,28.11244979919679
"Süt, Kahvaltılık, Sark.",Gold Kremfıstık Şeker İlavesiz 340Gr,199.5,01,0.0,0.0,33.44481605351171,33.44481605351171
"Süt, Kahvaltılık, Sark.",Gürmar Az Tuzlu İzmir Teneke Tulum Peyniri - 350 Gr.,209.97,01,0.0,0.0,0.0,
"Süt, Kahvaltılık, Sark.",Gürmar Deri Mevsim Tulum Peyniri - 350 Gr.,244.97,01,0.0,0.0,0.0,
"Süt, Kahvaltılık, Sark.",Gürmar Ekstra Klasik Beyaz Peynir - 350 Gr.,174.97,01,0.0,0.0,0.0,
"Süt, Kahvaltılık, Sark.",Gürmar Eski Kaşar Peyn - 500 Gr.,379.95,01,0.0,-11.62925921618793,0.0,-11.62925921618793
"Süt, Kahvaltılık, Sark.",Gürmar İzmir Tulum Peyn - 350 Gr.,202.97,01,0.0,0.0,0.0,
"Süt, Kahvaltılık, Sark.",Gürmar Lüks Klasik Beyaz Peynir - 350 Gr.,174.97,01,0.0,0.0,0.0,
"Süt, Kahvaltılık, Sark.",Gürmar Lüks Mevsim Tulum Peyn - 500 Gr.,299.95,01,0.0,0.0,-11.766436240623621,0.0
"Süt, Kahvaltılık, Sark.",Gürmar Mevsim Beyaz Peynir - 350 Gr.,209.97,01,0.0,0.0,0.0,
"Süt, Kahvaltılık, Sark.",Gürmar Sakızlı Klasik İnek Peyniri (Yumuşak) - 350 Gr.,157.47,01,0.0,0.0,0.0,
"Süt, Kahvaltılık, Sark.",Gürmar Sepet Loru - 500 Gr.,124.95,01,0.0,-10.718113612004277,-10.718113612004277,0.0
"Süt, Kahvaltılık, Sark.",Gürmar Tulum Loru - 500 Gr.,99.95,01,0.0,0.0,-13.049151805132666,0.0
"Süt, Kahvaltılık, Sark.",Gürsüt Çeçil Peynir - 500 Gr.,199.95,01,0.0,0.0,-20.004000800160032,-9.092975676290067
"Süt, Kahvaltılık, Sark.",Gürsüt Çeçil Peyniri 500 Gr,289.9,01,0.0,0.0,16.006402561024398,0.0
"Süt, Kahvaltılık, Sark.",Gürsüt Çökelek - 500 Gr.,59.95,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Gürsüt Dil Peyniri - 500 Gr.,199.95,01,0.0,0.0,-20.004000800160032,-9.092975676290067
"Süt, Kahvaltılık, Sark.",Gürsüt Dilim Peyniri 200Gr,119.9,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Gürsüt Dilimli Kahvaltı Lezzetim 250Gr,139.9,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Gürsüt İzmir Tulum Peyniri 200 Gr,159.9,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Gürsüt Jersey Pastörize Günlük Süt 3 lt,299.9,01,0.0,20.0080032012805,0.0,0.0
"Süt, Kahvaltılık, Sark.",Gürsüt Kahvaltı Lezzetim - 500 Gr.,249.95,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Gürsüt Kahvaltı Lezzetim 1000Gr,499.9,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Gürsüt Kahvaltı Lezzetim 250Gr,139.9,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Gürsüt Kahvaltı Lezzetleri Çeçil Peyniri 200 gr,119.9,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Gürsüt Klasik Beyaz Peynir 300 Gr,199.9,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Gürsüt Köy Taze Beyaz Peynir - 500 Gr.,189.95,01,0.0,0.0,15.15610791148833,0.0
"Süt, Kahvaltılık, Sark.",Gürsüt Köy Taze Beyaz Peynir 500 Gr,169.9,01,0.0,0.0,-15.007503751875936,0.0
"Süt, Kahvaltılık, Sark.",Gürsüt Krem Peynir 300 Gr,119.9,01,0.0,0.0,20.02002002002002,0.0
"Süt, Kahvaltılık, Sark.",Gürsüt Lor Peyniri 500 Gr,79.9,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Gürsüt Mini Peynir Toplarım - 500 Gr.,249.95,01,0.0,,,
"Süt, Kahvaltılık, Sark.",Gürsüt Örgü Peyniri - 500 Gr.,199.95,01,0.0,0.0,-20.004000800160032,-9.092975676290067
"Süt, Kahvaltılık, Sark.",Gürsüt Örme Peyniri 200Gr,119.9,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Gürsüt Otlu Peynir - 500 Gr.,199.95,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Gürsüt Pazar Kahvaltısı 200 Gr,119.9,01,0.0,0.0,20.02002002002002,0.0
"Süt, Kahvaltılık, Sark.",Gürsüt Rende Mozeralla Peyniri 150 gr,89.9,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Gürsüt Süzme Yoğurt - 500 Gr.,84.95,01,0.0,0.0,-15.007503751875936,0.0
"Süt, Kahvaltılık, Sark.",Gürsüt Tadım Beyaz Peynir - 350 Gr.,115.47,01,0.0,0.0,0.0,
"Süt, Kahvaltılık, Sark.",Gürsüt Taze Kaşar Peyniri 500Gr,299.9,01,0.0,0.0,20.0080032012805,
"Süt, Kahvaltılık, Sark.",Gürsüt Tost Peyniri 600 Gr,259.9,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Gürsüt Yayık Tereyağ - 500 Gr.,299.95,01,0.0,0.0,-14.287755393627661,0.0
"Süt, Kahvaltılık, Sark.",Gürsüt Yayık Tereyağ 500 Gr,299.95,01,0.0,0.0,-14.287755393627661,0.0
"Süt, Kahvaltılık, Sark.",Halis Antep Fıstıklı Hurma Suyu İle Tatlandırılmış Üçgen Tahin Helva 300 Gr,350.0,01,0.0,10.79455523899969,10.79455523899969,10.79455523899969
"Süt, Kahvaltılık, Sark.",Halis Antep Fıstıklı Tahin Helva - 500 Gr.,219.96,01,0.0,0.0,-19.999999999999993,0.0
"Süt, Kahvaltılık, Sark.",Halis Antep Fıstıklı Üçgen Tahin Helva 500 Gr,350.0,01,0.0,6.092755380418316,6.092755380418316,6.092755380418316
"Süt, Kahvaltılık, Sark.",Halis Hünkar Susamlı Tepsi Helvası - 500 Gr.,174.95,01,0.0,12.907389480477574,12.907389480477574,34.62870334744132
"Süt, Kahvaltılık, Sark.",Halis Kakaolu Tahin Helvası - 500 Gr.,103.96,01,0.0,0.0,-20.0,0.0
"Süt, Kahvaltılık, Sark.",Halis Kakaolu Üçgen Tahin Helva 500 Gr,199.9,01,0.0,14.29388221841052,,14.29388221841052
"Süt, Kahvaltılık, Sark.",Halis Sade Hurma Suyu İle Tatlandırılmış Üçgen Tahin Helva 300 Gr,199.9,01,0.0,17.657445556209534,17.657445556209534,17.657445556209534
"Süt, Kahvaltılık, Sark.",Halis Sade Tahin Helva - 500 Gr.,103.96,01,0.0,0.0,-20.0,0.0
"Süt, Kahvaltılık, Sark.",Halis Sade Üçgen Tahin Helva 500 Gr,199.9,01,0.0,14.29388221841052,14.29388221841052,14.29388221841052
"Süt, Kahvaltılık, Sark.",Halis Tahin 600 Gr,179.9,01,0.0,-10.005002501250624,-10.005002501250624,-10.005002501250624
"Süt, Kahvaltılık, Sark.",Halis Üzüm Pekmezi 800 Gr,149.9,01,0.0,-3.8486209108402822,,-3.8486209108402822
"Süt, Kahvaltılık, Sark.",Hünnap Glutensiz İnce Kıyım Yulaf Ezmesi 300 Gr,109.95,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Hünnap Glutensiz Yulaf Ezmesi 300 Gr,109.95,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Hünnap Good Keçi Sütlü Çikolatalı Gevrek 240 Gr,129.95,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Hüseyin Usta Adıyaman Etsiz Çiğ Köfte 1000 Gr,159.9,01,0.0,,0.0,0.0
"Süt, Kahvaltılık, Sark.",Hüseyin Usta Adıyaman Etsiz Çiğ Köfte 500 Gr,85.0,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",Hüseyin Usta Adıyaman Etsiz Çiğ Köfte Dürüm 180 Gr,39.0,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",İçim Beyaz İnek Peyniri 500 Gr,159.9,01,0.0,0.0,-15.797788309636651,-5.885815185403178
"Süt, Kahvaltılık, Sark.",İçim Çikolatalı Pastörize Süt 1 Lt,99.9,01,0.0,0.0,0.0,
"Süt, Kahvaltılık, Sark.",İçim Çilekli Kefir 1 Lt,99.95,01,0.0,0.0,0.0,
"Süt, Kahvaltılık, Sark.",İçim Çilekli Kefir 250 Ml,39.95,01,0.0,0.0,0.0,
"Süt, Kahvaltılık, Sark.",İçim Çocuk Devam Sütü 1000 Ml,79.95,01,0.0,,,
"Süt, Kahvaltılık, Sark.",İçim Dilimli Burger Peyniri 200 Gr,139.95,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",İçim Dilimli Kaşar Peyniri 500 Gr,239.9,01,0.0,0.0,-14.306126093945343,-4.001600640256102
"Süt, Kahvaltılık, Sark.",İçim Dilimli Tost-Sandviç Peyniri 65 Gr,39.95,01,0.0,0.0,0.0,
"Süt, Kahvaltılık, Sark.",İçim Doğal Yoğurt 500 Gr,49.95,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",İçim Doğal Yoğurt 750 Gr,71.5,01,0.0,0.0,0.0,2.215868477483913
"Süt, Kahvaltılık, Sark.",İçim Dolcia Çikolatalı Puding 4*60 Gr,49.95,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",İçim Dolcia Çilekli Puding 4*60 Gr,49.95,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",İçim Fit Yüksek Proteinli Çilekli Süt 400 Ml,64.95,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",İçim Fit Yüksek Proteinli Kahveli Süt 400 Ml,64.95,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",İçim Fit Yüksek Proteinli Vanilyalı Süt 400 Ml,64.95,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",İçim İçimino Çikolatalı Süt 180 Ml,18.9,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",İçim İçimino Çilekli Süt 180 Ml,18.9,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",İçim İçimino Muzlu Süt 180 Ml,18.9,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",İçim Kaşar Peyniri 600 Gr,299.95,01,0.0,0.0,11.113169105389888,-6.250976715111737
"Süt, Kahvaltılık, Sark.",İçim Kaymak 150 Gr,129.95,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",İçim Kekikli Zeytinli Labne 180 Gr,59.9,01,0.0,0.0,-14.367405289492499,0.0
"Süt, Kahvaltılık, Sark.",İçim Krem Peynir 300 Gr,109.95,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",İçim Krema 200 Ml,79.95,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",İçim Labne 180 Gr,59.9,01,0.0,0.0,-14.367405289492499,0.0
"Süt, Kahvaltılık, Sark.",İçim Labne Peynir 3x180 Gr,199.95,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",İçim Labne Peynir 400 Gr,139.95,01,0.0,0.0,16.673614005835752,0.0
"Süt, Kahvaltılık, Sark.",İçim Laktozsuz Yoğurt 750 Gr,83.9,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",İçim Organik Süt 1 Lt,79.95,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",İçim Orman Meyveli Kefir 1000 Ml,99.95,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",İçim Orman Meyveli Kefir 250 Ml,39.95,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",İçim Pesto Soslu Labne 180 Gr,59.9,01,0.0,0.0,-14.367405289492499,
"Süt, Kahvaltılık, Sark.",İçim Probiyetik Ahududu&Hibiskus 250 Ml,55.0,01,0.0,0.0,0.0,10.22044088176353
"Süt, Kahvaltılık, Sark.",İçim Probiyotik Sade Kefir 250 Ml,55.0,01,0.0,,,
"Süt, Kahvaltılık, Sark.",İçim Rahat Laktozsuz Kefir 1000 Ml,94.95,01,0.0,,0.0,
"Süt, Kahvaltılık, Sark.",İçim Rahat Laktozsuz Süt 1 Lt,69.95,01,0.0,0.0,16.777963272120207,0.0
"Süt, Kahvaltılık, Sark.",İçim Sade Kefir 1000 Ml,84.95,01,0.0,0.0,0.0,0.0
"Süt, Kahvaltılık, Sark.",İçim Sade Kefir 250 Ml,39.95,01,0.0,0.0,0.0,
"Süt, Kahvaltılık, Sark.",İçim Şef Krema Mantarlı 200 Ml,56.9,01,0.0,0.0,0.0,14.02805611222445
"Süt, Kahvaltılık, Sark.",İçim Şef Krema Peynirli 200 Ml,56.9,01,0.0,0.0,0.0,14.02805611222445
"Süt, Kahvaltılık, Sark.",İçim Şef Pesto Fesleğenli Krema 200 Ml,56.9,01,0.0,0.0,0.0,14.02805611222445
"Süt, Kahvaltılık, Sark.",İçim Şef Yarım Yağlı Krema 200 Ml,56.9,01,0.0,0.0,0.0,14.02805611222445
"Süt, Kahvaltılık, Sark.",İçim Şeftali Ananas Kefir 250 Ml,39.95,01,0.0,0.0,0.0,
"Süt, Kahvaltılık, Sark.",İçim Süt 200 Ml,19.95,01,0.0,0.0,0.0,2.307692307692304
"Süt, Kahvaltılık, Sark.",İçim Süzme Beyaz Peynir 500 Gr,129.9,01,0.0,0.0,-17.52380952380952,
