product-name,product-price,shown_price,id,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
Nyx Professional Makeup Buttermelt Glaze Işıltılı Nemlendirici Tint 02 Vanilla Bean Butta,899.9,899.9,Nyx Professional Makeup Buttermelt Glaze Işıltılı Nemlendirici Tint 02 Vanilla Bean Butta,12,0.0,0.0,0.0,
Unfilter Beauty Lip & Cheek 52 Soft But Cool,349.9,349.9,Unfilter Beauty Lip & Cheek 52 Soft But Cool,12,0.0,0.0,0.0,
Nyx Professional Makeup Jelly Job Dudak Parlatıcısı Jelly Jammin,949.9,949.9,Nyx Professional Makeup Jelly Job Dudak Parlatıcısı Jelly Jammin,12,0.0,,0.0,
Maybelline New York Lifter Glaze Shea Yağı ve Hyalüronik Asit içeren Renkli Dudak Balmı 09 Latte Crush,759.9,759.9,Maybelline New York Lifter Glaze Shea Yağı ve Hyalüronik Asit içeren Renkli Dudak Balmı 09 Latte Crush,12,0.0,,0.0,
Nyx Professional Makeup Jelly Job Dudak Parlatıcısı Jellybean,949.9,949.9,Nyx Professional Makeup Jelly Job Dudak Parlatıcısı Jellybean,12,0.0,0.0,0.0,
Flormar Puffy Aydınlık Bitişli Sünger Aplikatörlü Likit Kontür No: 01 Amber,699.9,699.9,Flormar Puffy Aydınlık Bitişli Sünger Aplikatörlü Likit Kontür No: 01 Amber,12,0.0,0.0,0.0,
Nyx Professional Makeup Buttermelt Glaze Sticks Aydınlatıcı 01,999.9,999.9,Nyx Professional Makeup Buttermelt Glaze Sticks Aydınlatıcı 01,12,0.0,0.0,0.0,
Maybelline New York Hyper Precise All Day Eyeliner 701 Mat Onyx,1149.9,1149.9,Maybelline New York Hyper Precise All Day Eyeliner 701 Mat Onyx,12,0.0,0.0,,
Nyx Professional Makeup Holiday 25 Candy Swirl Liner Spice Spice Baby,929.9,929.9,Nyx Professional Makeup Holiday 25 Candy Swirl Liner Spice Spice Baby,12,0.0,,,
L'Oreal Paris Hyaluron Lip Tint 521 Bordeaux Please,1199.9,1199.9,L'Oreal Paris Hyaluron Lip Tint 521 Bordeaux Please,12,0.0,0.0,0.0,
Maybelline New York Serum Etkili Hyaluronik Asit ve Besleyici Yağ İçeren Ruj Satin Blind Date 107,1049.9,1049.9,Maybelline New York Serum Etkili Hyaluronik Asit ve Besleyici Yağ İçeren Ruj Satin Blind Date 107,12,0.0,0.0,0.0,
Maybelline New York Lifter Glaze Shea Yağı ve Hyalüronik Asit İçeren Renkli Dudak Balmı 08 Acai Glaze,759.9,759.9,Maybelline New York Lifter Glaze Shea Yağı ve Hyalüronik Asit İçeren Renkli Dudak Balmı 08 Acai Glaze,12,0.0,,0.0,
Maybelline New York Lifter Glaze Shea Yağı ve Hyalüronik Asit içeren Renkli Dudak Balmı 02 Pink Drip,759.9,759.9,Maybelline New York Lifter Glaze Shea Yağı ve Hyalüronik Asit içeren Renkli Dudak Balmı 02 Pink Drip,12,0.0,0.0,0.0,
Nyx Professional Makeup Buttermelt Highlighter Kremsi Pudra Aydınlatıcı 10 Glaze It Butta,1099.9,1099.9,Nyx Professional Makeup Buttermelt Highlighter Kremsi Pudra Aydınlatıcı 10 Glaze It Butta,12,0.0,0.0,0.0,
Flormar Puffy Likit Allık No: 02 Peachy Glow,699.9,699.9,Flormar Puffy Likit Allık No: 02 Peachy Glow,12,0.0,0.0,0.0,
Maybelline New York Lifter Lip Gloss Moon No: 03,1299.9,1299.9,Maybelline New York Lifter Lip Gloss Moon No: 03,12,0.0,0.0,0.0,
Flormar Perfect Coverage Yoğun Pigmentli SPF15 Fondöten No: 105,1099.9,1099.9,Flormar Perfect Coverage Yoğun Pigmentli SPF15 Fondöten No: 105,12,0.0,0.0,0.0,
SKIN SENSUAL SPF 50+ BB KREM EXTRA LIGHT 50ML,799.9,799.9,SKIN SENSUAL SPF 50+ BB KREM EXTRA LIGHT 50ML,12,0.0,,,
Revolution Hot Spice Ultra Allık Paleti,999.9,999.9,Revolution Hot Spice Ultra Allık Paleti,12,0.0,0.0,0.0,
I Heart Revolution Snack Stacks Cherry Far Paleti,959.9,959.9,I Heart Revolution Snack Stacks Cherry Far Paleti,12,0.0,0.0,,
Nyx Professional Make Up Lip IV Dudak Parlatıcısı Tint Hydra Honey,999.9,999.9,Nyx Professional Make Up Lip IV Dudak Parlatıcısı Tint Hydra Honey,12,0.0,0.0,0.0,
Revolution Reloaded Far Paleti Marvellous Mattes,934.9,934.9,Revolution Reloaded Far Paleti Marvellous Mattes,12,0.0,0.0,0.0,
Miine Sparkling Fırça Seti 7'li,799.9,799.9,Miine Sparkling Fırça Seti 7'li,12,0.0,0.0,0.0,
L'Oreal Paris Infaillible 24H Kapatıcı 327 Cashmere,1459.9,1459.9,L'Oreal Paris Infaillible 24H Kapatıcı 327 Cashmere,12,0.0,0.0,0.0,
Maybelline New York Fit Me Mat Poreless Fondöten 110 Porcelain,1049.9,1049.9,Maybelline New York Fit Me Mat Poreless Fondöten 110 Porcelain,12,0.0,0.0,0.0,
Revolution The Icon Smokey Grunge Far Paleti,1809.9,1809.9,Revolution The Icon Smokey Grunge Far Paleti,12,0.0,0.0,0.0,
Nyx Professional Makeup Buttermelt Glaze Sticks Aydınlatıcı 06,999.9,999.9,Nyx Professional Makeup Buttermelt Glaze Sticks Aydınlatıcı 06,12,0.0,,,
Golden Rose Emily Dudak Kalemi No: 203,114.9,114.9,Golden Rose Emily Dudak Kalemi No: 203,12,0.0,0.0,0.0,
Flormar Puffy Likit Allık No: 03 Rosy Glow,699.9,699.9,Flormar Puffy Likit Allık No: 03 Rosy Glow,12,0.0,0.0,0.0,
Maybelline New York Vinyl Ink Ruj Lippy No: 10,1599.9,1599.9,Maybelline New York Vinyl Ink Ruj Lippy No: 10,12,0.0,0.0,0.0,
Maybelline New York Super Stay Vinyl Ink Likit Parlak Ruj 120 Punchy,1599.9,1599.9,Maybelline New York Super Stay Vinyl Ink Likit Parlak Ruj 120 Punchy,12,0.0,0.0,0.0,
Revolution Juicy Peptide Lip Balm Nude Latte,1124.9,1124.9,Revolution Juicy Peptide Lip Balm Nude Latte,12,0.0,0.0,0.0,
Pastel Express Volume + Length Maskara,699.9,699.9,Pastel Express Volume + Length Maskara,12,0.0,0.0,0.0,
L'Oreal Paris Lumi Blush Yoğun Pigmentli ve Işıltılı Likit Allık Glowy Worth It,999.9,999.9,L'Oreal Paris Lumi Blush Yoğun Pigmentli ve Işıltılı Likit Allık Glowy Worth It,12,0.0,0.0,0.0,
Flormar Suya Dayanıklı Mat Göz Kalemi No: 001,549.9,549.9,Flormar Suya Dayanıklı Mat Göz Kalemi No: 001,12,0.0,0.0,0.0,
Nyx Professional Makeup Wonder Stick Çift Taraflı Krem Kontür & Aydınlatıcı Stick Fair,1449.9,1449.9,Nyx Professional Makeup Wonder Stick Çift Taraflı Krem Kontür & Aydınlatıcı Stick Fair,12,0.0,0.0,0.0,
Maybelline New York Volum Express Rocket Maskara Ekstra Siyah,899.9,899.9,Maybelline New York Volum Express Rocket Maskara Ekstra Siyah,12,0.0,0.0,,
L'Oreal Paris Infaillible 24H Micro Precision Kaş Kalemi Blonde,609.9,609.9,L'Oreal Paris Infaillible 24H Micro Precision Kaş Kalemi Blonde,12,0.0,,0.0,
Show By Pastel Show Your Peace Transparent Eyebrow & Eyelash Mascara Transparan Kaş ve Kirpik Maskarası,589.9,589.9,Show By Pastel Show Your Peace Transparent Eyebrow & Eyelash Mascara Transparan Kaş ve Kirpik Maskarası,12,0.0,0.0,0.0,
Mia Klinika Kaş Kirpik Serumu,709.9,709.9,Mia Klinika Kaş Kirpik Serumu,12,0.0,0.0,0.0,
Unfilter Beauty Lipgloss 18 Main Girl,299.9,299.9,Unfilter Beauty Lipgloss 18 Main Girl,12,0.0,,0.0,
Solingen Et Pensi 4230G,1399.9,1399.9,Solingen Et Pensi 4230G,12,0.0,0.0,0.0,
Maybelline New York Super Stay Teddy Tint Uzun Süre Kalıcı Likit Mat Tint 15 Skinny Deep,1399.9,1399.9,Maybelline New York Super Stay Teddy Tint Uzun Süre Kalıcı Likit Mat Tint 15 Skinny Deep,12,0.0,0.0,0.0,
L'Oreal Paris Telescopic Lift Extra Black Maskara,1799.9,1799.9,L'Oreal Paris Telescopic Lift Extra Black Maskara,12,0.0,0.0,0.0,
Nyx Professional Makeup Buttermelt Blush Kremsi Pudra Allık 07 Butta With Me,1099.9,1099.9,Nyx Professional Makeup Buttermelt Blush Kremsi Pudra Allık 07 Butta With Me,12,0.0,0.0,0.0,
Flormar Sheer Up Ruj No: 022 Daring Whisper,869.9,869.9,Flormar Sheer Up Ruj No: 022 Daring Whisper,12,0.0,0.0,0.0,
Maybelline New York Super Lock Brow Glue Kaş Sabitleyici Maskara Medium Brown,1299.9,1299.9,Maybelline New York Super Lock Brow Glue Kaş Sabitleyici Maskara Medium Brown,12,0.0,,,
Watsons Koyu Renk Ojeler için Aseton 150 ml,109.9,109.9,Watsons Koyu Renk Ojeler için Aseton 150 ml,12,0.0,0.0,0.0,
Note Mineral Kapatıcı No: 201,849.9,849.9,Note Mineral Kapatıcı No: 201,12,0.0,0.0,0.0,
Maybelline New York Lifter Glaze Shea Yağı ve Hyalüronik Asit içeren Renkli Dudak Balmı 06 Caramel Glow,759.9,759.9,Maybelline New York Lifter Glaze Shea Yağı ve Hyalüronik Asit içeren Renkli Dudak Balmı 06 Caramel Glow,12,0.0,0.0,0.0,
Maybelline New York Tattoo Liner Gel Kalem No: 900 Deep On,889.9,889.9,Maybelline New York Tattoo Liner Gel Kalem No: 900 Deep On,12,0.0,0.0,0.0,
Watsons Pompalı Asetonsuz Oje Çıkarıcı 450 ml,169.9,169.9,Watsons Pompalı Asetonsuz Oje Çıkarıcı 450 ml,12,0.0,0.0,0.0,
Nascita Happy Candy Sünger Seti 2'li,134.9,134.9,Nascita Happy Candy Sünger Seti 2'li,12,0.0,0.0,0.0,
L'Oreal Paris Infaillible 24H Kapatıcı 330 Pecan,1459.9,1459.9,L'Oreal Paris Infaillible 24H Kapatıcı 330 Pecan,12,0.0,0.0,0.0,
L'Oreal Paris Infaillible 32H Fresh Wear C Vitaminli Fondöten 200 Natural Linen,2149.9,2149.9,L'Oreal Paris Infaillible 32H Fresh Wear C Vitaminli Fondöten 200 Natural Linen,12,0.0,0.0,,
Maybelline New York Instant Anti Age Eraser Kapatıcı No: 02 Nude,1399.9,1399.9,Maybelline New York Instant Anti Age Eraser Kapatıcı No: 02 Nude,12,0.0,0.0,0.0,
Note BB Krem No: 200,949.9,949.9,Note BB Krem No: 200,12,0.0,0.0,0.0,
Maybelline New York Super Stay Skin Tint Fondöten 03,2049.9,2049.9,Maybelline New York Super Stay Skin Tint Fondöten 03,12,0.0,0.0,0.0,
Nyx Professional Makeup Jelly Job Dudak Parlatıcısı Toast N Jelly,949.9,949.9,Nyx Professional Makeup Jelly Job Dudak Parlatıcısı Toast N Jelly,12,0.0,0.0,0.0,
Flormar Matte Waterproof Yoğun Pigmentli Mat Dipliner No: 001,899.9,899.9,Flormar Matte Waterproof Yoğun Pigmentli Mat Dipliner No: 001,12,0.0,0.0,0.0,
Pastel Stardust Highlighter Aydınlatıcı 320 Vega,599.9,599.9,Pastel Stardust Highlighter Aydınlatıcı 320 Vega,12,0.0,0.0,,
Solingen Makas 4022G,659.9,659.9,Solingen Makas 4022G,12,0.0,0.0,0.0,
Unfilter Beauty Lip Gloss 07 Bliss Me,299.9,299.9,Unfilter Beauty Lip Gloss 07 Bliss Me,12,0.0,0.0,0.0,
Maybelline New York Lifter Liner Dudak Kalemi 07 Big Lift,849.9,849.9,Maybelline New York Lifter Liner Dudak Kalemi 07 Big Lift,12,0.0,0.0,0.0,
Pastel Make Up To Skin Care Hydrating Göz Altı Kapatıcısı ve Göz Kremi 63 Milkshake,999.9,999.9,Pastel Make Up To Skin Care Hydrating Göz Altı Kapatıcısı ve Göz Kremi 63 Milkshake,12,0.0,0.0,0.0,
Maybelline New York Lifter Liner Dudak Kalemi 013 Maybe It's,849.9,849.9,Maybelline New York Lifter Liner Dudak Kalemi 013 Maybe It's,12,0.0,0.0,,
Nyx Professional Makeup Buttermelt Glaze Sticks Aydınlatıcı 04,999.9,999.9,Nyx Professional Makeup Buttermelt Glaze Sticks Aydınlatıcı 04,12,0.0,0.0,0.0,
Frudia Make Up Glow Juicy Jam Lip & Cheek Berry 03,999.9,999.9,Frudia Make Up Glow Juicy Jam Lip & Cheek Berry 03,12,0.0,0.0,0.0,
Maybelline New York Sculpting Stix Çift Uçlu Göz Kalemi 014 Mocha Contour,1149.9,1149.9,Maybelline New York Sculpting Stix Çift Uçlu Göz Kalemi 014 Mocha Contour,12,0.0,0.0,0.0,
Maybelline New York Poreless Jelly Gözenek Gizleyici Makyaj Bazı,1249.9,1249.9,Maybelline New York Poreless Jelly Gözenek Gizleyici Makyaj Bazı,12,0.0,0.0,0.0,
The Purest Solutions Tone Serum Fondöten Light 30 ml,1099.9,1099.9,The Purest Solutions Tone Serum Fondöten Light 30 ml,12,0.0,0.0,0.0,
Deborah Milano Super Gloss Brown Rose No: 09,399.9,399.9,Deborah Milano Super Gloss Brown Rose No: 09,12,0.0,,,
L'Oreal Paris True Match Fondöten 3D3W Bej Dore,1699.9,1699.9,L'Oreal Paris True Match Fondöten 3D3W Bej Dore,12,0.0,0.0,0.0,
Flormar Brow Setter Uzun Süre Kalıcı Sabitleyici Kaş Bazı Şeffaf,549.9,549.9,Flormar Brow Setter Uzun Süre Kalıcı Sabitleyici Kaş Bazı Şeffaf,12,0.0,0.0,0.0,
Nascita Açılır Kapanır Yüz Ustura Seti 2'li,214.9,214.9,Nascita Açılır Kapanır Yüz Ustura Seti 2'li,12,0.0,0.0,0.0,
Note Nemlendirici Yumuşak Stick Allık 20 Rosy,799.9,799.9,Note Nemlendirici Yumuşak Stick Allık 20 Rosy,12,0.0,0.0,0.0,
Show By Pastel Show Your Joy Liquid Blush Likit Allık 57,589.9,589.9,Show By Pastel Show Your Joy Liquid Blush Likit Allık 57,12,0.0,0.0,0.0,
2wins Make Up Aydınlatıcı Sun Kissed,1699.9,1699.9,2wins Make Up Aydınlatıcı Sun Kissed,12,0.0,0.0,0.0,
Flormar Hero Kıvırıcı ve Dolgunlaştırıcı Maskara Siyah,1049.9,1049.9,Flormar Hero Kıvırıcı ve Dolgunlaştırıcı Maskara Siyah,12,0.0,0.0,0.0,
Maybelline New York The Blushed Nudes Far Paleti,1799.9,1799.9,Maybelline New York The Blushed Nudes Far Paleti,12,0.0,0.0,0.0,
Solingen Bıyık Makası 4135,624.9,624.9,Solingen Bıyık Makası 4135,12,0.0,0.0,0.0,
Revolution The Cherry Icon Rich Berry Far Paleti,1809.9,1809.9,Revolution The Cherry Icon Rich Berry Far Paleti,12,0.0,0.0,0.0,
Pastel Stardust Highlighter Aydınlatıcı 322 Spica,599.9,599.9,Pastel Stardust Highlighter Aydınlatıcı 322 Spica,12,0.0,0.0,,
Maybelline New York Lifter Liner Dudak Kalemi 011 Upstate,849.9,849.9,Maybelline New York Lifter Liner Dudak Kalemi 011 Upstate,12,0.0,0.0,0.0,
Maybelline New York Super Stay Teddy Tint Uzun Süre Kalıcı Likit Mat Tint 30 Coquettish,1399.9,1399.9,Maybelline New York Super Stay Teddy Tint Uzun Süre Kalıcı Likit Mat Tint 30 Coquettish,12,0.0,0.0,0.0,
Flormar Baked BlushOn Yoğun Pigmentli Fırınlanmış Allık No: 044,1049.9,1049.9,Flormar Baked BlushOn Yoğun Pigmentli Fırınlanmış Allık No: 044,12,0.0,0.0,0.0,
Note BB Krem No: 01,949.9,949.9,Note BB Krem No: 01,12,0.0,0.0,0.0,
L'Oreal Paris Plump Ambition Hyaluron Dudak Yağı No: 601,1199.9,1199.9,L'Oreal Paris Plump Ambition Hyaluron Dudak Yağı No: 601,12,0.0,0.0,0.0,
Nascita Pratik Manikür & Pedikür Seti,369.9,369.9,Nascita Pratik Manikür & Pedikür Seti,12,0.0,0.0,0.0,
Kalyon Tırnak Besleyici,264.9,264.9,Kalyon Tırnak Besleyici,12,0.0,0.0,0.0,
L'Oreal Paris Hyaluron Lip Tint 640 Tea Time,1199.9,1199.9,L'Oreal Paris Hyaluron Lip Tint 640 Tea Time,12,0.0,0.0,0.0,
Nyx Professional Makeup Fat Oil Lip Drip Parlatıcı Dudak Yağı Missed Call,1049.9,1049.9,Nyx Professional Makeup Fat Oil Lip Drip Parlatıcı Dudak Yağı Missed Call,12,0.0,0.0,0.0,
Maybelline New York Super Lock Brow Glue Kaş Sabitleyici Maskara Deep Brown,1299.9,1299.9,Maybelline New York Super Lock Brow Glue Kaş Sabitleyici Maskara Deep Brown,12,0.0,0.0,0.0,
Flormar Big N Bold Hero Kirpik Uzatıcı ve Dolgunlaştırıcı Maskara Siyah,669.9,669.9,Flormar Big N Bold Hero Kirpik Uzatıcı ve Dolgunlaştırıcı Maskara Siyah,12,0.0,0.0,0.0,
Pure Beauty Matte Cushion 01 Ivory SPF50 PA++++ 12 g,1599.9,1599.9,Pure Beauty Matte Cushion 01 Ivory SPF50 PA++++ 12 g,12,0.0,0.0,0.0,
Nascita Pro Yuvarlak Açılı Allık Fırçası,444.9,444.9,Nascita Pro Yuvarlak Açılı Allık Fırçası,12,0.0,0.0,,
Essence Line N' Stain! Tattoo Dudak Kalemi 02,189.9,189.9,Essence Line N' Stain! Tattoo Dudak Kalemi 02,12,0.0,0.0,0.0,
Deborah Milano 24Ore Extra Kalem Eyeliner,759.9,759.9,Deborah Milano 24Ore Extra Kalem Eyeliner,12,0.0,,,
Flormar Puffy Likit Allık No: 01 Pinky Glow,699.9,699.9,Flormar Puffy Likit Allık No: 01 Pinky Glow,12,0.0,0.0,0.0,
Pastel Make Up To Skin Care Hydrating Göz Altı Kapatıcısı ve Göz Kremi 62 Ivory,999.9,999.9,Pastel Make Up To Skin Care Hydrating Göz Altı Kapatıcısı ve Göz Kremi 62 Ivory,12,0.0,,0.0,
Golden Rose False Lashes Maskara,619.9,619.9,Golden Rose False Lashes Maskara,12,0.0,0.0,0.0,
Nascita Garden Açılı Allık Fırçası,254.9,254.9,Nascita Garden Açılı Allık Fırçası,12,0.0,0.0,0.0,
Nascita Makyaj Fırçası Seyahat Boy 5'li,449.9,449.9,Nascita Makyaj Fırçası Seyahat Boy 5'li,12,0.0,0.0,0.0,
Note Mineral Kapatıcı No: 202,849.9,849.9,Note Mineral Kapatıcı No: 202,12,0.0,0.0,0.0,
Note 3in1 Serum Concealer Nemlendirici ve Aydınlatıcı Göz Altı Kapatıcısı 00 Light,899.9,899.9,Note 3in1 Serum Concealer Nemlendirici ve Aydınlatıcı Göz Altı Kapatıcısı 00 Light,12,0.0,0.0,0.0,
Pastel Beauty Filter Fixing Powder Pudra 01,734.9,734.9,Pastel Beauty Filter Fixing Powder Pudra 01,12,0.0,,,
Flormar All Day Fix Matte Setting Spray,999.9,999.9,Flormar All Day Fix Matte Setting Spray,12,0.0,0.0,,
Maybelline New York Fit Me Kapatıcı No: 10 Light,949.9,949.9,Maybelline New York Fit Me Kapatıcı No: 10 Light,12,0.0,0.0,0.0,
Revolution Pressed Pudra Pops Banana,999.9,999.9,Revolution Pressed Pudra Pops Banana,12,0.0,0.0,0.0,
Pastel Big N Black Maskara,699.9,699.9,Pastel Big N Black Maskara,12,0.0,0.0,0.0,
Revolution Smiley Superfix Happy Fixing Spray,1799.9,1799.9,Revolution Smiley Superfix Happy Fixing Spray,12,0.0,0.0,0.0,
Miine Makyaj Çantası Pvc Siyah 3'lü,799.9,799.9,Miine Makyaj Çantası Pvc Siyah 3'lü,12,0.0,0.0,0.0,
Nyx Professional Makeup Buttermelt Glaze Sticks Aydınlatıcı 03,999.9,999.9,Nyx Professional Makeup Buttermelt Glaze Sticks Aydınlatıcı 03,12,0.0,0.0,0.0,
Nascita Garden Küçük Kapatıcı Fırçası,199.9,199.9,Nascita Garden Küçük Kapatıcı Fırçası,12,0.0,0.0,0.0,
Maybelline New York Super Stay Vinyl Ink Uzun Süre Kalıcı Likit Parlak Ruj 160 Sultry,1599.9,1599.9,Maybelline New York Super Stay Vinyl Ink Uzun Süre Kalıcı Likit Parlak Ruj 160 Sultry,12,0.0,0.0,0.0,
Flormar Color Treasure Yoğun Pigment Veren Renkli Maskara - 001 Sapphire,949.9,949.9,Flormar Color Treasure Yoğun Pigment Veren Renkli Maskara - 001 Sapphire,12,0.0,0.0,0.0,
Maybelline New York Lash Sensational Firework Maskara,1699.9,1699.9,Maybelline New York Lash Sensational Firework Maskara,12,0.0,0.0,,
Nyx Professional Makeup Make em Wonder Fondöten 012 Natural,999.9,999.9,Nyx Professional Makeup Make em Wonder Fondöten 012 Natural,12,0.0,0.0,0.0,
Revolution Loose Baking Pudra Translucent,899.9,899.9,Revolution Loose Baking Pudra Translucent,12,0.0,,0.0,
Nascita Blue Dreams Açılı Allık Fırçası,159.9,159.9,Nascita Blue Dreams Açılı Allık Fırçası,12,0.0,0.0,0.0,
Golden Rose Mood Gleamy Dudak Parlatıcısı No: 202 Peachy Nude,539.9,539.9,Golden Rose Mood Gleamy Dudak Parlatıcısı No: 202 Peachy Nude,12,0.0,,,
Revolution Reloaded Far Paleti Sugar Pie,934.9,934.9,Revolution Reloaded Far Paleti Sugar Pie,12,0.0,0.0,0.0,
Maybelline New York Super Stay Vinyl Ink Likit Parlak Ruj 100 Charmed,1599.9,1599.9,Maybelline New York Super Stay Vinyl Ink Likit Parlak Ruj 100 Charmed,12,0.0,0.0,0.0,
L'Oreal Paris Hyaluron Lip Tint 635 Worth It Medium,1199.9,1199.9,L'Oreal Paris Hyaluron Lip Tint 635 Worth It Medium,12,0.0,0.0,0.0,
Flormar Yarı Mat Dokulu İnce Uçlu Dipliner Siyah,849.9,849.9,Flormar Yarı Mat Dokulu İnce Uçlu Dipliner Siyah,12,0.0,0.0,0.0,
Golden Rose Dipliner Black,509.9,509.9,Golden Rose Dipliner Black,12,0.0,0.0,0.0,
Nascita Blue Dreams Göz Fırça Seti 4'lü,349.9,349.9,Nascita Blue Dreams Göz Fırça Seti 4'lü,12,0.0,0.0,0.0,
Frudia Make Up Glow Juicy Jam Lip & Cheek Fig 08,999.9,999.9,Frudia Make Up Glow Juicy Jam Lip & Cheek Fig 08,12,0.0,0.0,0.0,
Kiss Impress Color Nar Çiçeği Kısa 013,599.9,599.9,Kiss Impress Color Nar Çiçeği Kısa 013,12,0.0,,,
Nyx Professional Makeup Fat Oil Lip Drip Parlatıcı Dudak Yağı Newsfeed,1049.9,1049.9,Nyx Professional Makeup Fat Oil Lip Drip Parlatıcı Dudak Yağı Newsfeed,12,0.0,,,
Frudia Make Up Glow Juicy Jam Lip & Cheek Peach 04,999.9,999.9,Frudia Make Up Glow Juicy Jam Lip & Cheek Peach 04,12,0.0,0.0,,
Pastel x Arzu Sabancı Maskara,1029.9,1029.9,Pastel x Arzu Sabancı Maskara,12,0.0,0.0,0.0,
Rimmel London Scandaleyes Kohl Kajal Göz Kalemi Siyah,437.9,437.9,Rimmel London Scandaleyes Kohl Kajal Göz Kalemi Siyah,12,0.0,0.0,,
Flormar Dewy Lip Glaze Nemlendirici Dudak Parlatıcısı No: 027 Perfect Moments,849.9,849.9,Flormar Dewy Lip Glaze Nemlendirici Dudak Parlatıcısı No: 027 Perfect Moments,12,0.0,0.0,0.0,
Revolution Conceal & Define Mat Bitişli Kapatıcı C2,814.9,814.9,Revolution Conceal & Define Mat Bitişli Kapatıcı C2,12,0.0,0.0,,
Deborah Milano Instant Lift Fondöten Beige No: 02,1464.9,1464.9,Deborah Milano Instant Lift Fondöten Beige No: 02,12,0.0,,,
Maybelline New York Super Stay Lumi Matte Fondöten No: 118,1649.9,1649.9,Maybelline New York Super Stay Lumi Matte Fondöten No: 118,12,0.0,,0.0,
Golden Rose Smart Glow Likit Aydınlatıcı 203,619.9,619.9,Golden Rose Smart Glow Likit Aydınlatıcı 203,12,0.0,0.0,0.0,
Maybelline New York Serum Etkili Hyaluronik Asit ve Besleyici Yağ İçeren Ruj Satin Out'Til 4 102,1049.9,1049.9,Maybelline New York Serum Etkili Hyaluronik Asit ve Besleyici Yağ İçeren Ruj Satin Out'Til 4 102,12,0.0,,0.0,
Golden Rose Essential High Def ve Lift ve Great Volume Maskara,469.9,469.9,Golden Rose Essential High Def ve Lift ve Great Volume Maskara,12,0.0,0.0,0.0,
Deborah Milano Skin Booster Serum Fondöten 02,1589.9,1589.9,Deborah Milano Skin Booster Serum Fondöten 02,12,0.0,,,
Revolution Reloaded Allık Rhubarb & Custard,749.9,749.9,Revolution Reloaded Allık Rhubarb & Custard,12,0.0,0.0,0.0,
L'Oreal Paris True Match Fondöten 4D4W Natural Dore,1699.9,1699.9,L'Oreal Paris True Match Fondöten 4D4W Natural Dore,12,0.0,,,
Maybelline New York Serum Etkili Hyaluronik Asit ve Besleyici Yağ İçeren Ruj Satin Maybe It's 002,1049.9,1049.9,Maybelline New York Serum Etkili Hyaluronik Asit ve Besleyici Yağ İçeren Ruj Satin Maybe It's 002,12,0.0,0.0,0.0,
Pastel Cream Blush Krem Allık 41 Dazzling,559.9,559.9,Pastel Cream Blush Krem Allık 41 Dazzling,12,0.0,0.0,0.0,
Nascita Pro Eğimli Kontür Fırçası,564.9,564.9,Nascita Pro Eğimli Kontür Fırçası,12,0.0,0.0,0.0,
Watsons Katlanabilen Pudra Fırçası,369.9,369.9,Watsons Katlanabilen Pudra Fırçası,12,0.0,0.0,0.0,
Golden Rose Smart Glow Likit Aydınlatıcı 201,619.9,619.9,Golden Rose Smart Glow Likit Aydınlatıcı 201,12,0.0,,0.0,
Flormar Brow Up Highlighter Kaş Altı Aydınlatıcı Asansörlü Kalem Stick Diamond 001,749.9,749.9,Flormar Brow Up Highlighter Kaş Altı Aydınlatıcı Asansörlü Kalem Stick Diamond 001,12,0.0,0.0,0.0,
Essence Line N' Stain! Tattoo Dudak Kalemi 01,189.9,189.9,Essence Line N' Stain! Tattoo Dudak Kalemi 01,12,0.0,0.0,0.0,
Maybelline New York Super Stay Teddy Tint Uzun Süre Kalıcı Likit Mat Tint 40 Petalcore,1399.9,1399.9,Maybelline New York Super Stay Teddy Tint Uzun Süre Kalıcı Likit Mat Tint 40 Petalcore,12,0.0,0.0,0.0,
The Purest Solutions Hydra BB Krem Light 40 ml,999.9,999.9,The Purest Solutions Hydra BB Krem Light 40 ml,12,0.0,0.0,0.0,
L'Oreal Paris Infaillible Faux Brow Ultra İnce Uçlu Kaş Kalemi Light Brunette,1149.9,1149.9,L'Oreal Paris Infaillible Faux Brow Ultra İnce Uçlu Kaş Kalemi Light Brunette,12,0.0,0.0,0.0,
Revolution Reloaded Far Paleti Spirited Love,934.9,934.9,Revolution Reloaded Far Paleti Spirited Love,12,0.0,0.0,0.0,
L'Oreal Paris Infaillible Matte Resistance Likit Mat Ruj 120 Major Crush,1699.9,1699.9,L'Oreal Paris Infaillible Matte Resistance Likit Mat Ruj 120 Major Crush,12,0.0,0.0,,
Nyx Professional Makeup Lip Lingerie Stain Dudak Kalemi 010 Up All Night,949.9,949.9,Nyx Professional Makeup Lip Lingerie Stain Dudak Kalemi 010 Up All Night,12,0.0,0.0,0.0,
L'Oreal Paris Infaillible 24H Kapatıcı 328 Lin,1459.9,1459.9,L'Oreal Paris Infaillible 24H Kapatıcı 328 Lin,12,0.0,0.0,0.0,
